"","V1","V2","V3","V4"
"result.1","Yes","0.0228438647587694","1.51723280369313","0.546824542437325"
"result.2","No","0.0726498644900577","1.2020096275109","0.565330805750967"
"result.3","Yes","0.00135099203405153","1.96078669125015","0.571575492771407"
"result.4","No","0.420879739950453","0.662089297927579","0.543114814913597"
"result.5","No","0.0732988606080123","1.25213175054183","0.523457800928551"
"result.6","Yes","0.0110232370788188","1.58936414417295","0.533727611904449"
"result.7","Yes","0.000713429986206826","2.09740252405262","0.558798798705587"
"result.8","Yes","0.000360636621581034","2.06847447098725","0.544918649025201"
"result.9","Yes","0.00534645870600836","1.57835651036326","0.518974585759941"
"result.10","Yes","0.00299358026769847","1.76877359155518","0.540875554179009"
"result.11","Yes","0.00336246577095745","1.67404054222292","0.552822237272817"
"result.12","Yes","0.00137126940334742","1.98267462710156","0.553708437387812"
"result.13","Yes","0.0314200630286835","1.1858552695129","0.549031181425049"
"result.14","No","0.475629782174544","0.409387373463132","0.557002045523309"
"result.15","Yes","0.000163583650325982","2.29623148335791","0.549907134837796"
"result.16","Yes","6.11440117559425e-06","2.54880588408269","0.545211651220538"
"result.17","Yes","0.0418047064344688","1.35727098929166","0.553689040447855"
"result.18","No","0.103255705488284","1.14990691278073","0.554577853205959"
"result.19","Yes","5.16273370132492e-06","2.7104140848859","0.567123570471659"
"result.20","Yes","0.0313232100269601","0.669736431091281","0.5525097885693"
"result.21","Yes","3.76693925496774e-07","2.93528928042974","0.560396142887533"
"result.22","Yes","0.0261532396343668","1.04795652946353","0.524595158634165"
"result.23","No","0.115808064518601","1.13236554955834","0.562492968340671"
"result.24","Yes","0.00129771300232828","1.96641151790219","0.546097636424521"
"result.25","Yes","0.000258315793381758","2.07855968054959","0.539135781647805"
"result.26","Yes","0.00478509261897864","1.58107053580804","0.555672849407656"
"result.27","No","0.0707239413022795","1.25139723947612","0.570474898960398"
"result.28","No","0.0755504732620208","1.10592115523992","0.537630663118484"
"result.29","Yes","0.0109745074190517","1.66556952743119","0.563163866237621"
"result.30","Yes","0.000574301845363001","2.155843147402","0.551640389447315"
"result.31","Yes","0.00151725363239996","1.83214352805571","0.532844297469593"
"result.32","Yes","0.0112367640657904","1.5075674221189","0.538924527285652"
"result.33","Yes","0.00349053928897081","1.81499714619916","0.5263379974985"
"result.34","Yes","2.54235961213434e-05","2.28956678575117","0.539164870242691"
"result.35","Yes","0.00847760713925738","1.62162754258769","0.546992325695091"
"result.36","No","0.129387319776431","0.786535129341776","0.562587673144002"
"result.37","Yes","0.000161841558456","2.29055737908093","0.555156781966552"
"result.38","No","0.257092217870196","0.884067238824838","0.569320186212985"
"result.39","Yes","0.00388193430102746","1.60385646520985","0.557925543154473"
"result.40","Yes","0.00267758405553309","1.91533775522321","0.557478485356642"
"result.41","Yes","0.000362803920460064","2.1942801735258","0.532173375842806"
"result.42","No","0.0637958483879495","1.17927735227925","0.536549650727147"
"result.43","Yes","0.0206684283467359","1.28335331173009","0.546744870784648"
"result.44","No","0.104030017402446","0.82845774241941","0.541466743392979"
"result.45","Yes","0.00523946240184436","1.76950638529637","0.551244925032652"
"result.46","Yes","0.0253256525317593","1.35279209542803","0.554825832086873"
"result.47","Yes","0.00045730087026119","2.07327604572032","0.57101962374403"
"result.48","Yes","0.00016636760034261","2.29299786039462","0.537270874472709"
"result.49","Yes","0.00553541347563369","1.77775116463543","0.584593088184729"
"result.50","No","0.714929727268248","0.428616740701347","0.529207824170163"
"result.51","Yes","0.0120969179333668","1.67061225528438","0.576064634140902"
"result.52","No","0.0914990155540253","0.889080155035614","0.565566709412074"
"result.53","Yes","0.0301602780711361","0.195925773475442","0.54286719740399"
"result.54","Yes","0.0127234448369686","1.60555668998842","0.548315832490749"
"result.55","No","0.0670197994693699","1.09950243306734","0.533896365093833"
"result.56","No","0.270099393217906","0.890464192737257","0.52945884512519"
"result.57","Yes","0.0419400098595759","1.38328641458138","0.552419947238988"
"result.58","Yes","0.000762263264083685","2.06812680101778","0.545511172605637"
"result.59","Yes","0.0397418513899721","1.39918807177863","0.541709943906753"
"result.60","Yes","0.00973783647171578","1.45728824214462","0.553725924680259"
"result.61","Yes","0.0149353842335526","1.56428105530076","0.559080742956092"
"result.62","No","0.0564791966948274","1.20051384150228","0.549044048960332"
"result.63","Yes","0.000344479074497528","2.19801549335953","0.556119892186526"
"result.64","Yes","0.000642985082491498","2.09641408317231","0.550002620805229"
"result.65","Yes","0.000121546825590846","2.2312827654842","0.576867385934566"
"result.66","Yes","0.0115884599382663","1.61792546812296","0.540355087669622"
"result.67","Yes","0.000809705299830599","1.99043441661174","0.532345037789356"
"result.68","Yes","0.00250129629335116","1.89791867135821","0.542388914148648"
"result.69","Yes","0.000355769592410238","2.18718959741062","0.541088597422014"
"result.70","Yes","0.00227206603559382","1.950485263996","0.541985484414731"
"result.71","No","0.136961011165349","1.11327113973412","0.549788068548482"
"result.72","Yes","0.0118344335724834","1.63881706969683","0.546818249126852"
