"","V1","V2","V3","V4"
"result.1","No","0.701594149537097","-0.255749216964934","0.539939670407646"
"result.2","No","0.777035881481145","-0.372371716347712","0.55890347139118"
"result.3","No","0.712136118623919","0.420266192251644","0.566801053968783"
"result.4","No","0.133511027375545","-1.04646983133719","0.542435207598501"
"result.5","No","0.398992264057655","-0.528998867935104","0.523575097750293"
"result.6","No","0.50441787875831","-0.0930270872784338","0.5280400824132"
"result.7","No","0.584021133569125","0.416188464557302","0.556338897520936"
"result.8","No","0.52706867142537","0.391099630700401","0.546662770882001"
"result.9","No","0.304244641429359","0.124964002158405","0.517430692654769"
"result.10","No","0.422545302285183","0.0549853001627913","0.545210040188199"
"result.11","No","0.164198021752699","0.0755732253559958","0.559908189325312"
"result.12","No","0.646761872568057","0.502497525793402","0.554571861655815"
"result.13","No","0.147286930567056","-0.600618310833243","0.538572241660085"
"result.14","No","0.0643432485982165","-1.05242259478073","0.552134299073564"
"result.15","No","0.373582948058987","0.757030481894826","0.550944646679865"
"result.16","No","0.358263692079834","0.586051711415334","0.547695889960149"
"result.17","No","0.711487135334906","-0.210273044714189","0.544521616131764"
"result.18","No","0.747781979427518","-0.363325827055922","0.55944694627016"
"result.19","No","0.113791425642122","1.0444194763018","0.566279451314949"
"result.20","No","0.0370604219446214","-0.985041404018995","0.553219992609812"
"result.21","Yes","0.023600764001425","1.32785669214577","0.560878615053848"
"result.22","No","0.0878363080101348","-0.540809371822126","0.536125659963009"
"result.23","No","0.559274706112248","-0.385024374625365","0.56659425746174"
"result.24","No","0.546085004948228","0.483121617921734","0.545505534817231"
"result.25","No","0.28002409940451","0.326062967004449","0.541885152035304"
"result.26","No","0.490339258055522","0.0789037987720559","0.558331887486611"
"result.27","No","0.281505093864584","-0.396307951892256","0.571780510803938"
"result.28","No","0.348369276000343","-0.485234865599119","0.539069331848985"
"result.29","No","0.955138310368974","0.16282018222638","0.559860810870946"
"result.30","No","0.635979055949533","0.548507946575378","0.548229746388631"
"result.31","No","0.476986355999245","0.362994284965073","0.531020642324992"
"result.32","No","0.369377482292339","-0.210196457858606","0.541587968940633"
"result.33","No","0.850671847066883","0.279588273066","0.522951527348176"
"result.34","No","0.166477333176173","0.841522263516478","0.538561776381856"
"result.35","No","0.229422638597627","0.150583958983851","0.544352249310684"
"result.36","No","0.218906617238046","-0.787453121218426","0.564209045562081"
"result.37","No","0.267980497632266","0.856269736203141","0.552873259980096"
"result.38","No","0.411872710316801","-0.734396788620952","0.563811828925126"
"result.39","No","0.357834064971693","-0.00107115770074065","0.55886030530783"
"result.40","No","0.600535593412058","0.167169349264012","0.557128719746328"
"result.41","No","0.49484549247945","0.612096874482258","0.534361488334314"
"result.42","No","0.612074158409641","-0.528868217949748","0.540474299943064"
