"","V1","V2","V3","V4"
"result.1","No","0.123930808020039","0.51150403578145","0.543844163912208"
"result.2","No","0.177295238603055","0.475057948173411","0.565877233298371"
"result.3","Yes","0.0205565763160468","1.27748494059695","0.572630160588554"
"result.4","No","0.181204903870714","-0.257657912178655","0.54827571720442"
"result.5","No","0.358289650725384","0.318501508938383","0.528541969524159"
"result.6","No","0.348048503425236","0.738633387913449","0.53512674488625"
"result.7","Yes","0.0428073724741471","1.26851852794789","0.559649809948269"
"result.8","Yes","0.00384808721814045","1.19167344767898","0.551225049964906"
"result.9","Yes","0.0180632971401872","0.925258405483262","0.524376876093764"
"result.10","Yes","0.0160672811416832","0.901421763910398","0.549631786195194"
"result.11","No","0.263245167118741","0.918964974682334","0.564334067955054"
"result.12","Yes","0.0198425359277302","1.28359492652898","0.561740245302362"
"result.13","Yes","0.0171708500253849","0.21989933451027","0.544379019147004"
"result.14","No","0.872809389001492","-0.259570763621342","0.557133645666269"
"result.15","Yes","0.01051035114758","1.58862152655162","0.555598549218726"
"result.16","Yes","0.0352185888563415","1.4140057162917","0.552618085610218"
"result.17","No","0.328216603256579","0.677393975886752","0.550375325596605"
"result.18","No","0.455846672723576","0.489025798002137","0.564800836813527"
"result.19","Yes","0.0010877494502467","1.83616708919127","0.570922020085764"
"result.20","No","0.0014044402759924","-0.196130017014218","0.560790465387232"
"result.21","Yes","6.857429359719e-05","2.10381219934204","0.56575479482337"
"result.22","No","0.730413540929566","0.362320571306428","0.538105221845958"
"result.23","No","0.457501444036111","0.427341772862057","0.570033450117788"
"result.24","Yes","0.0160878969656107","1.26281014023653","0.547106485832408"
"result.25","Yes","0.00188696299572944","1.10461569341416","0.54820547851362"
"result.26","Yes","0.0243199561926631","0.876759381041305","0.561652737576691"
"result.27","No","0.167545062138912","0.394800919544959","0.57622353545395"
"result.28","Yes","0.0260345038520342","0.344634621569421","0.542114954598253"
"result.29","No","0.0907028953829446","0.969369459492434","0.566188148940804"
"result.30","Yes","0.0103292429858748","1.36865683770843","0.555476366726233"
"result.31","Yes","0.00749891411420134","1.20220008890853","0.536162890789012"
"result.32","Yes","0.0191722203275851","0.64521479550204","0.543762402170904"
"result.33","Yes","0.030160037581994","1.10126847251826","0.530806047079455"
"result.34","Yes","0.000144650768221122","1.65093371779055","0.54507228665617"
"result.35","No","0.198514097242114","0.980974086557706","0.552005673887591"
"result.36","Yes","0.0123936118582683","0.0110900388012359","0.572783862717821"
"result.37","Yes","0.0032547437652144","1.67490806057546","0.558916749847335"
"result.38","No","0.305407524915612","0.0359961752197274","0.569981497170998"
"result.39","Yes","0.00722489045439056","0.782109442083081","0.562710052900672"
"result.40","No","0.213552118574554","0.993091846372882","0.563716776777932"
"result.41","Yes","0.0132390974943452","1.53943099905106","0.54104948371039"
"result.42","No","0.729627982811351","0.296262970181015","0.544432849789469"
"result.43","Yes","0.00301682629619315","0.258785128001033","0.561989085961872"
"result.44","No","0.897479699804946","0.226463208749592","0.543655173925878"
"result.45","No","0.0795929479375402","0.9446495964003","0.559627701578624"
"result.46","Yes","0.0465765838468565","0.732345130182376","0.560802274494262"
"result.47","Yes","0.0454935894258418","1.38015545294151","0.576517916206212"
"result.48","Yes","0.00261365202371056","1.82000579045656","0.544406930050567"
"result.49","No","0.158713891511054","0.824095987899268","0.580346377258181"
"result.50","No","0.206943130266038","-0.483025186216284","0.53670950917938"
"result.51","No","0.106340608203773","1.02252987148965","0.583873099880106"
"result.52","No","0.0844812210611676","0.147904674611387","0.566204347175687"
"result.53","No","0.000517874164655319","-0.499667840261035","0.543633904875736"
"result.54","No","0.13155249882755","0.715098426259812","0.555724567775664"
"result.55","No","0.0915455002443821","0.348319727050883","0.536770033261286"
"result.56","No","0.48294333891576","-0.029437019215298","0.536277833998661"
"result.57","No","0.213748456666343","0.40832514854998","0.554883722682327"
"result.58","No","0.0523213221719661","1.09251203068208","0.556840074193487"
"result.59","No","0.198650196986676","0.651713339232453","0.546948357331394"
"result.60","Yes","0.00850612424167274","0.657566457662942","0.561571129032863"
"result.61","No","0.0783315613105227","0.585481874983399","0.557878712940575"
"result.62","No","0.625225211099302","0.498763300892413","0.551665040717426"
"result.63","Yes","0.0345234697819727","1.2036448984714","0.568829090846425"
"result.64","Yes","0.00877180341028927","1.19658387446185","0.551564089302202"
"result.65","Yes","0.0353505277965889","1.3455224019444","0.591654701861402"
"result.66","No","0.100734373499225","0.905339306939505","0.541301580894772"
"result.67","Yes","0.00445577460333535","1.20010714279914","0.543545898509655"
"result.68","No","0.103079752677373","1.19685006778991","0.542818931194873"
"result.69","Yes","0.0194126986986459","1.35982595176585","0.550006111050027"
"result.70","No","0.0546885697420634","1.26587492466353","0.549727352236323"
"result.71","No","0.580055013930952","0.538884380687285","0.552279711113932"
"result.72","No","0.19398536154386","0.895441689995438","0.548016377748166"
"result.73","Yes","0.0263363495096652","1.17891796820433","0.544868628930739"
"result.74","No","0.273675538899958","0.708431266084395","0.55108380227189"
"result.75","No","0.2378733879323","0.534670034888477","0.538049992667393"
"result.76","No","0.426937849163087","0.601561021992525","0.556589568165778"
"result.77","Yes","0.000862803395341838","2.00897880706391","0.548251881043127"
"result.78","No","0.971990684219996","-0.0368335630494245","0.558414562007345"
"result.79","No","0.149998149338347","0.658178997069875","0.550764771988034"
"result.80","No","0.0687368116506099","1.04666745127946","0.573144607258021"
"result.81","No","0.210795613925214","0.679790952797047","0.549719064815892"
"result.82","Yes","0.0138876866003173","1.12989108697836","0.562620477392777"
"result.83","Yes","0.00628638198851161","1.05101955297635","0.55043210036162"
"result.84","No","0.231196390553749","0.498997795420588","0.552937163763592"
"result.85","Yes","0.000822938919976091","1.91112409028629","0.547931859883836"
"result.86","Yes","0.00378218787411622","0.812345213754479","0.565800788747817"
"result.87","No","0.23239113955612","0.591416146041807","0.552465960619461"
"result.88","No","0.0628539104463453","0.888568797579943","0.56132360946228"
"result.89","No","0.407203738883857","0.502315701100423","0.546063727357373"
"result.90","Yes","0.0265799645321393","1.30644822635653","0.555455023846452"
"result.91","Yes","0.0109615953249538","1.32511570999302","0.560408372505696"
"result.92","No","0.143030297922003","1.09540952358676","0.558603941553502"
"result.93","Yes","0.0111806408346923","1.02954499418905","0.563663067739406"
"result.94","No","0.476449569349089","0.474910281149523","0.566049523339025"
"result.95","Yes","0.0344753262474109","0.764061091576629","0.538090002394371"
"result.96","No","0.119876527599223","0.170723776154186","0.537460865352816"
"result.97","No","0.0612798198715518","0.374250790933089","0.546557255883568"
"result.98","No","0.0597631954107845","0.130623926990223","0.543807735997805"
"result.99","No","0.0561053908373933","0.713384967661825","0.524137083476819"
"result.100","No","0.317117171663293","0.199953190913292","0.566395780939817"
"result.101","Yes","0.0314796338674876","1.37123235015992","0.565478739996132"
"result.102","No","0.701876157835988","0.468504573229425","0.549944068269131"
"result.103","Yes","0.0297708034362772","1.24978888653627","0.546952765953953"
"result.104","No","0.78569752858614","0.0743019022833307","0.572151428102009"
"result.105","No","0.0684837267676535","1.30202317911797","0.542161106390619"
"result.106","No","0.155893791190768","0.560230925945061","0.561007710713865"
"result.107","Yes","0.0381465987869932","1.41253521170726","0.56170223411357"
"result.108","No","0.140823533790292","0.221012987533833","0.557887845511217"
"result.109","Yes","0.0180136673314329","1.56789003106435","0.557466736012912"
"result.110","No","0.858582710615624","0.178243589783319","0.56553384578397"
"result.111","No","0.237749391502438","0.938488278994548","0.579258026808346"
"result.112","Yes","0.0118280457821608","1.08783774476102","0.570110981722582"
"result.113","No","0.418440367933222","0.655732613917546","0.540127909131159"
"result.114","Yes","0.00593143082640424","1.52340450017696","0.54661756386804"
"result.115","Yes","0.00848911178470335","1.50400546361191","0.558333837292362"
"result.116","No","0.221313006836186","0.652241867717653","0.557817081058167"
"result.117","Yes","0.0128742410085673","0.808472866706309","0.560117267915516"
"result.118","No","0.160425721116547","0.253313707713043","0.552488584112777"
"result.119","No","0.487331911770216","0.398864205971655","0.559046132034505"
"result.120","Yes","0.0148690843166791","0.907129955796479","0.542063224225352"
"result.121","Yes","0.00159236542528507","1.58515985063742","0.558154194262566"
"result.122","Yes","0.000508319064588703","1.49456037062056","0.541088951145824"
"result.123","No","0.0508005222460355","1.1365896570308","0.570484950387479"
"result.124","Yes","0.00114103001901811","1.56611243319164","0.553619003030647"
"result.125","No","0.160328777732777","1.0748469137552","0.555888569877673"
"result.126","Yes","0.000119472256840836","2.35882942490339","0.539721835817289"
"result.127","Yes","0.0268261102785075","1.07113975555972","0.545726863941386"
"result.128","No","0.403804015998406","0.695172576164882","0.581382436095045"
"result.129","Yes","0.00565400271746064","1.34594220555411","0.570703951294992"
"result.130","No","0.126699082243162","0.894027621573851","0.553393699040911"
"result.131","Yes","0.0159365662612913","1.45230583902587","0.550808323530817"
"result.132","No","0.0866144167864695","0.852044136903379","0.555410211294449"
"result.133","No","0.295840804605197","0.701501385458053","0.551385400311843"
"result.134","Yes","0.0144285178258063","1.5365577412768","0.552172820775383"
"result.135","No","0.0825276102000577","1.12298759769758","0.529177640709781"
"result.136","No","0.150079206173249","0.944105993962168","0.540540804841462"
"result.137","No","0.118968650650954","1.15847100894432","0.551670396551686"
"result.138","No","0.598991416392937","0.220523096844736","0.573435517491735"
"result.139","No","0.105581521922842","1.04866785787752","0.551357559593566"
"result.140","No","0.435408534979252","0.711848440959222","0.56581073529456"
"result.141","No","0.184009136729172","0.754797522028873","0.571390265514997"
"result.142","No","0.121738229988468","1.05542953026167","0.538654677718621"
"result.143","Yes","0.00132214954241006","1.98548588221734","0.571614430453532"
"result.144","No","0.0678475994603188","0.571110591565543","0.569459979006301"
"result.145","Yes","0.0174764115380868","0.527523762550609","0.56410193627297"
"result.146","No","0.246873044410626","0.608360404384046","0.541721501055718"
"result.147","No","0.192628591185148","0.817095738802208","0.558146005049717"
"result.148","Yes","0.000889248251331631","1.64572883988954","0.550582578800008"
"result.149","Yes","0.00182154739169038","1.62416883999013","0.544419788128929"
"result.150","Yes","0.0193988305147694","0.619780380643534","0.556711128375355"
"result.151","No","0.155828210612166","0.441644366242042","0.560307719942326"
"result.152","Yes","0.0462641014798191","1.26263986716812","0.566326105071498"
"result.153","No","0.187191937952148","0.85578859050369","0.560809741362462"
"result.154","Yes","0.00668015222367213","1.42483422660158","0.546082702652362"
"result.155","No","0.311807391714251","0.862534038930566","0.570782424212481"
"result.156","No","0.858658697731442","-0.0640040413947684","0.559361802191719"
"result.157","No","0.152814387406657","0.168104261443255","0.555462707131315"
"result.158","No","0.217410554930863","0.788385034763922","0.551127383657373"
"result.159","No","0.430990323635413","0.374477594274272","0.552274128159879"
"result.160","Yes","0.0193482533464473","1.17491386758034","0.54878306981998"
"result.161","No","0.13856410481079","0.818111110646896","0.576839272890037"
"result.162","Yes","0.000261319227486623","1.85340144670343","0.541399016370301"
"result.163","No","0.088183399179924","0.973603501740487","0.545595563999429"
"result.164","No","0.166339264206788","0.625647086404199","0.546535795493801"
"result.165","No","0.0792107068405483","1.02634951362108","0.541957186673777"
"result.166","No","0.18349536519678","0.740385579221246","0.535961663394619"
"result.167","No","0.370442587751518","0.442878341482943","0.538473266242651"
"result.168","No","0.103640538097297","0.853495735960917","0.554234476545474"
"result.169","No","0.211128292423752","0.687502810391954","0.540947983454587"
"result.170","No","0.239450855847235","0.212323491805578","0.565453027973548"
"result.171","No","0.311413620185732","0.859519265684475","0.551080214482065"
"result.172","No","0.355814630165865","0.69738109440316","0.55425646394194"
"result.173","No","0.703363456884144","0.439443054823492","0.539329092028798"
"result.174","No","0.236206848552865","0.32823086654754","0.553718663310515"
"result.175","Yes","0.048695107632188","1.12211956139338","0.552883040117372"
"result.176","Yes","0.00356473194334883","1.17998128202281","0.551203008715432"
"result.177","No","0.188797642570695","1.01751246306949","0.557593456608445"
"result.178","No","0.39910768219124","0.762373482600919","0.550274671618925"
"result.179","Yes","0.0248855789567004","1.19173357767426","0.549874266977793"
"result.180","Yes","0.0336746228795435","0.79799325302509","0.555860698137806"
"result.181","No","0.45093294013672","0.392448540965928","0.544775968974505"
"result.182","Yes","0.0224290568581257","1.15900060823609","0.55595322232404"
"result.183","Yes","0.00876641284794399","1.45055583941183","0.548310957612058"
"result.184","Yes","0.0404078995354715","0.629299596471255","0.57887818980122"
"result.185","Yes","4.19997770950697e-06","2.29473143080566","0.537877337645541"
"result.186","No","0.254688580228753","0.763529631198118","0.548207094985363"
"result.187","No","0.124168202049298","0.68785927336571","0.569935635772368"
"result.188","No","0.340730778772349","0.751768854626254","0.562567547564054"
"result.189","No","0.434588007251162","0.699915322360022","0.539125210127854"
"result.190","No","0.112322911632534","0.603481137298958","0.573561403608018"
"result.191","No","0.00037255842836903","-0.0738378586525596","0.572555867857761"
"result.192","No","0.0887678968631181","0.612705733228588","0.532735391120546"
"result.193","Yes","0.00633100747151749","1.4039091151797","0.563218585825196"
"result.194","Yes","0.0159137448458546","1.56792029525413","0.562663168623749"
"result.195","No","0.0512743218304157","1.27626241279191","0.570026747912439"
"result.196","No","0.277358470556279","0.618964809183979","0.548387809358796"
"result.197","Yes","0.00124981907466848","1.49840882522591","0.543576397599152"
"result.198","No","0.0814522098768508","0.830726391069792","0.556489665466069"
"result.199","Yes","0.0323677556729245","0.328347688993784","0.558304239446712"
"result.200","Yes","9.84845149087921e-06","1.65946545943434","0.537650031247756"
"result.201","No","0.202119468779654","0.151541882589639","0.590026296132361"
"result.202","Yes","0.00575650874726308","1.56075965197862","0.559767421125784"
"result.203","No","0.743564827466952","0.411159532540473","0.550094382757917"
"result.204","No","0.429813579865323","0.252152904742186","0.535219874197058"
"result.205","Yes","0.0474090970451122","1.2150474272632","0.534308075490494"
"result.206","Yes","0.00555419683137559","1.01720888834532","0.56916666011258"
"result.207","No","0.0121281607510491","-0.68293936734389","0.569248767378666"
"result.208","Yes","0.00933766974108807","1.0751051715328","0.565292703736419"
"result.209","No","0.341653848083074","0.759956704961126","0.564485947587443"
"result.210","Yes","0.00638819409716618","1.52148422654972","0.54080522465477"
"result.211","No","0.971456531778777","-0.138031557621065","0.570485931527749"
"result.212","Yes","0.00893362078829907","1.39967599388444","0.56094864560801"
"result.213","Yes","0.00184721322739367","1.99933743822813","0.556970523173689"
"result.214","Yes","0.0121015044118266","1.15373172316995","0.546120399106533"
"result.215","No","0.159619872233696","1.06356720703795","0.557365346071267"
"result.216","No","0.128471470238053","0.293521375282027","0.5429717507965"
"result.217","Yes","0.040005029529998","0.653997743812421","0.535721272743323"
"result.218","No","0.087856038445539","0.874795613729749","0.538361306718764"
"result.219","No","0.487703798962113","-0.0596965599041382","0.5499745201177"
"result.220","No","0.488630700385407","0.365830559418945","0.522971509345645"
"result.221","Yes","0.0150862314500221","1.18012425452526","0.577679947013462"
"result.222","No","0.351278982101465","0.628472593504824","0.564388322969323"
"result.223","No","0.256693560500087","-0.224809193982178","0.528006354940121"
"result.224","Yes","0.00657548835203381","1.70093772733825","0.551199364026498"
"result.225","Yes","0.0282979045761897","0.42482224542111","0.545209765578585"
"result.226","Yes","0.0255001578353798","0.91468469193259","0.569548362113733"
"result.227","Yes","0.00906195230599394","0.814642929929069","0.545821698273304"
"result.228","No","0.103092169345361","0.898962468130821","0.561285873090302"
"result.229","No","0.267326536124862","0.88904917223451","0.54270186446203"
"result.230","No","0.117275097818383","0.812330562453874","0.555141930926968"
"result.231","Yes","0.0152252338768489","1.59586529289207","0.539068240819813"
"result.232","Yes","0.0495504557052813","1.33030603235084","0.547366269500487"
"result.233","Yes","0.0206613119634439","0.901129587673522","0.559343144752678"
"result.234","No","0.317374513079784","-0.259594148845786","0.525588149315611"
"result.235","No","0.864840368189721","0.169346719453934","0.548604679986517"
"result.236","No","0.0682182504025032","1.1796521103718","0.557909487891395"
"result.237","No","0.748427463821775","0.432295022324985","0.574588180703094"
"result.238","Yes","0.0293210481658024","1.15551171417856","0.559676964031833"
"result.239","Yes","0.048763327498894","1.35041086806138","0.529699856434213"
"result.240","Yes","0.00155219774308057","1.37279622025846","0.538007396053964"
"result.241","No","0.739766410864167","-0.395212411456715","0.540628896471569"
"result.242","No","0.724247798028538","0.418465899656471","0.543686767806585"
"result.243","No","0.0523492954333341","1.19324598828918","0.56210815351626"
