"","V1","V2","V3","V4"
"result.1","No","0.0206219261387857","-0.135692875168732","0.551629585536024"
"result.2","No","0.0126515507801249","-0.290437953147975","0.578667772608455"
"result.3","Yes","0.00974391161221233","0.080000962121823","0.572562022806556"
"result.4","No","0.00232615034525485","-1.01679115151863","0.544088170965047"
"result.5","No","0.0193259115194867","-0.498892656861941","0.525606253127141"
"result.6","No","0.44222389704962","-0.0256536077886602","0.539973280259607"
"result.7","No","0.118730590877474","0.26694671900967","0.565937006121874"
"result.8","Yes","0.000222725995693174","0.275382260877004","0.554092008820066"
"result.9","Yes","0.00631549922785424","0.137590046542068","0.524272473388763"
"result.10","No","0.000719949335170833","-0.377714018341669","0.54704591179864"
"result.11","No","0.500416626999745","0.2134018930291","0.55835323571814"
"result.12","Yes","0.0308925658249486","0.475408420312761","0.561992874357313"
"result.13","No","0.000278679682394478","-0.53763215840685","0.545727825306124"
"result.14","No","0.0675353504660313","-1.04731782878739","0.555436419438562"
"result.15","Yes","0.0303921151623127","0.737248997718298","0.564867694545557"
"result.16","No","0.066769118858226","0.840716823910283","0.559456460317661"
"result.17","No","0.150204124236261","-0.17995383915266","0.548262736156518"
"result.18","No","0.0622539525051972","-0.435702743329099","0.558496534676397"
"result.19","Yes","0.00426769281189987","0.962517320189431","0.577649345203948"
"result.20","No","1.65094682750277e-05","-0.817704230391321","0.555074371770115"
"result.21","Yes","0.000132990232085795","1.20265034023397","0.571547606774476"
"result.22","No","0.578273008280229","-0.455873412034505","0.550760796292157"
"result.23","No","0.0473779334404959","-0.298133301913189","0.573382546087301"
"result.24","Yes","0.0104613214927579","0.226943398296604","0.554857756584594"
"result.25","Yes","0.000184742562269857","0.269999023140917","0.551036452704674"
"result.26","No","0.00431772106500661","-0.0382595112985516","0.559748688186612"
"result.27","No","0.0284787156535738","-0.208039193999219","0.578024515432921"
"result.28","No","0.000203090127864569","-0.456784516414394","0.555051710195294"
"result.29","No","0.014524592809842","-0.00367017254023452","0.57143314304726"
"result.30","Yes","0.0128592323776276","0.40949889237678","0.55185180256787"
"result.31","Yes","0.0047745507932514","0.262453479447895","0.54722470851946"
"result.32","No","0.00103229876526789","-0.13445553482898","0.546002008347144"
"result.33","Yes","0.0228892576865181","0.190148409097347","0.530694237473054"
"result.34","Yes","0.000212410855130574","0.588683000999109","0.550423440180352"
"result.35","No","0.60693094170282","0.202715668366648","0.553749488576988"
"result.36","No","0.000318290552224543","-0.743480162558523","0.568828159467579"
"result.37","Yes","0.00363319552224017","0.813470573821209","0.552609293429982"
"result.38","No","0.0182236255524446","-0.547697503965319","0.575075965346203"
"result.39","Yes","0.000296267296128194","0.238448586518146","0.566851418465416"
"result.40","No","0.331539050856841","0.194361784426651","0.568312684585332"
"result.41","No","0.0612865353042866","0.674342977926029","0.5476822650289"
"result.42","No","0.174488341395591","-0.627821942752931","0.54961994661799"
"result.43","No","2.27063869127075e-05","-0.675259712022041","0.561798566572178"
"result.44","No","0.425638412872849","-0.604456865269611","0.546118054321399"
"result.45","No","0.0100250331097544","-0.121164509970447","0.564223415893477"
