"","V1","V2"
"result.250","No","0.52465065868781"
"result.251","No","0.991459289957356"
"result.252","No","0.390452334245366"
"result.253","No","0.92373972619948"
"result.254","No","0.361471765733345"
"result.255","No","0.908914810106405"
"result.256","No","0.746366600232396"
"result.257","No","0.0727824495605747"
"result.258","No","0.370254985034067"
"result.259","No","0.791388636611657"
"result.260","Yes","0.0303093432742748"
"result.261","No","0.515506292779798"
"result.262","No","0.89057911257355"
"result.263","No","0.105061090900246"
"result.264","No","0.202583072811106"
"result.265","Yes","0.0481857010841342"
"result.266","No","0.277166819024784"
"result.267","No","0.712037271710743"
"result.268","No","0.220952108632974"
"result.269","No","0.878377391025022"
"result.270","No","0.569076278289794"
"result.271","No","0.821128520918854"
"result.272","No","0.215706536512103"
"result.273","No","0.185877422085503"
"result.274","No","0.0739603297097329"
"result.275","No","0.339953686428074"
"result.276","No","0.716680781957905"
"result.277","No","0.994383578597345"
"result.278","No","0.47381947006731"
"result.279","No","0.695957249308006"
"result.280","No","0.361351430171666"
"result.281","No","0.999513497582526"
"result.282","No","0.561167123590274"
"result.283","No","0.336219488459603"
"result.284","No","0.540096995255982"
"result.285","No","0.400183933533245"
"result.286","No","0.879622992779313"
"result.287","No","0.991170081761834"
"result.288","No","0.818474776157373"
"result.289","No","0.81844843670753"
"result.290","No","0.191746369730752"
"result.291","No","0.954582961433448"
"result.292","No","0.182125299778226"
"result.293","No","0.182390690295715"
"result.294","No","0.742256015372929"
"result.295","No","0.495544869555823"
"result.296","No","0.0989263975840834"
"result.297","No","0.132838850660469"
"result.298","No","0.251514817195803"
"result.299","Yes","0.0303736484651275"
"result.300","No","0.668214023161126"
"result.301","No","0.388084952325202"
"result.302","No","0.934015186329485"
"result.303","No","0.486165182550002"
"result.304","No","0.149415856045589"
"result.305","No","0.868135551284214"
"result.306","No","0.127090911597413"
"result.307","No","0.097933934645158"
"result.308","No","0.419519696386082"
"result.309","No","0.510336356787194"
"result.310","No","0.764190207837093"
"result.311","No","0.898394841854032"
"result.312","No","0.100105818326043"
"result.313","No","0.665207512330738"
"result.314","No","0.343042757588071"
"result.315","Yes","0.0104706843000903"
"result.316","No","0.902117539706231"
"result.317","No","0.933731789968403"
"result.318","No","0.318682877501803"
"result.319","No","0.792493811800721"
"result.320","No","0.959847377684572"
"result.321","No","0.200356536513247"
"result.322","Yes","0.015133553752937"
"result.323","Yes","0.000529222696376797"
"result.324","No","0.147326969997743"
"result.325","No","0.943689754053446"
"result.326","No","0.358265866190958"
"result.327","No","0.224197862870516"
"result.328","Yes","0.038574941683946"
"result.329","No","0.951180021242386"
"result.330","No","0.200901003676151"
"result.331","No","0.602812014011687"
"result.332","No","0.398023074954793"
"result.333","No","0.804703090151781"
"result.334","No","0.747328435244296"
"result.335","No","0.587788935054257"
"result.336","No","0.358669333609148"
"result.337","No","0.972287429271862"
"result.338","No","0.68467354422816"
"result.339","No","0.124939736613288"
"result.340","No","0.229629271328605"
"result.341","No","0.942169922866336"
"result.342","No","0.788695920118181"
"result.343","No","0.445018097458853"
"result.344","No","0.452013304453993"
"result.345","No","0.0747500203330063"
"result.346","No","0.821900103404854"
"result.347","No","0.827141664289113"
"result.348","No","0.656629377907506"
"result.349","No","0.172985104957002"
"result.350","No","0.312899170032391"
"result.351","No","0.150828839069169"
"result.352","No","0.904314166704474"
"result.353","No","0.071892149006876"
"result.354","Yes","0.00958375655158364"
"result.355","No","0.628505188851668"
"result.356","No","0.267150750616547"
"result.357","No","0.945746410101052"
"result.358","No","0.341696334517944"
"result.359","No","0.365567461747384"
"result.360","No","0.876252412480442"
"result.361","No","0.314462664414219"
"result.362","No","0.530613838560403"
"result.363","No","0.832113328044076"
"result.364","No","0.050993419632457"
"result.365","No","0.372693402533693"
"result.366","No","0.28262766458973"
"result.367","No","0.0543718723228369"
"result.368","No","0.957001018996294"
"result.369","No","0.141279589003091"
"result.370","No","0.576272483217909"
"result.371","No","0.707370022920021"
"result.372","No","0.526064505534754"
"result.373","No","0.858948850086417"
"result.374","No","0.891269883154693"
"result.375","No","0.83809837222715"
"result.376","No","0.989747927338861"
"result.377","No","0.549488561605494"
"result.378","No","0.350728104276907"
"result.379","No","0.0731333931942588"
"result.380","No","0.546921625173119"
"result.381","Yes","0.00449559519917756"
"result.382","No","0.435279269134856"
"result.383","Yes","0.013786324895412"
"result.384","No","0.460646627751916"
"result.385","No","0.147117916974973"
"result.386","No","0.0870926814299644"
"result.387","No","0.417716637536528"
"result.388","No","0.380956957592683"
"result.389","No","0.7721859507212"
"result.390","No","0.314951454716493"
"result.391","No","0.141187646254738"
"result.392","No","0.83499965630751"
"result.393","No","0.548589694781091"
"result.394","No","0.51169335036791"
"result.395","No","0.432529802675013"
"result.396","No","0.249875085800864"
"result.397","No","0.625111311263368"
"result.398","No","0.341332757796391"
"result.399","No","0.790825515642237"
"result.400","No","0.438729022472707"
"result.401","No","0.983140302633629"
"result.402","No","0.271787561173497"
"result.403","No","0.107189733920027"
"result.404","No","0.196245611896796"
"result.405","No","0.585418923967997"
