"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1259",0.985831834378384,0.547300831625698,-0.24,0.007,0.11,0.056
"result.1260",0.889468240556112,6.38998604884922e-06,-0.134,-0.237,0.11,0.057
"result.1261",0.925467730044222,0.0641317388369239,-0.157,-0.087,0.109,0.057
"result.1262",0.854801653201853,0.194839864082511,-0.116,-0.049,0.11,0.057
"result.1263",0.961025319544537,0.22374492387298,-0.19,-0.043,0.108,0.057
"result.1264",0.726690906581424,0.0243009225859927,-0.065,-0.112,0.109,0.057
"result.1265",0.999841622845974,0.012717673813739,-0.39,-0.126,0.109,0.056
"result.1266",0.967558755664047,0.00230138845347305,-0.204,-0.163,0.111,0.058
"result.1267",0.999945865096091,0.041332739206038,-0.412,-0.099,0.108,0.057
"result.1268",0.981782230445246,0.0138309464786172,-0.229,-0.126,0.109,0.057
"result.1269",0.999934719746095,0.053008463275376,-0.415,-0.092,0.11,0.057
"result.1270",0.897128704621639,0.0372618384222297,-0.137,-0.101,0.108,0.057
"result.1271",0.999827477583579,0.0684226059616529,-0.386,-0.085,0.109,0.057
"result.1272",0.993395950272045,0.0545067573767206,-0.269,-0.091,0.109,0.057
"result.1273",0.580106129909463,0,-0.022,-0.253,0.109,0.057
"result.1274",0.918238856627288,0.0120333698087139,-0.153,-0.128,0.11,0.057
"result.1275",0.977806852871187,0.0151258214136578,-0.218,-0.125,0.109,0.058
"result.1276",0.984527994766442,0.0235807455555392,-0.236,-0.112,0.11,0.057
"result.1277",0.87300928853483,0.0897846307050614,-0.126,-0.076,0.111,0.057
"result.1278",0.931093787266898,0.0429269100415492,-0.162,-0.098,0.109,0.057
"result.1279",0.989002614966409,0.0011850666568326,-0.247,-0.174,0.108,0.057
"result.1280",0.95433231060471,0.129520963582758,-0.182,-0.065,0.108,0.058
"result.1281",0.991328037997748,0.0183207100546544,-0.26,-0.119,0.11,0.057
"result.1282",0.999551037653879,0.0516407771699074,-0.36,-0.092,0.109,0.057
"result.1283",0.984099521223998,0.0816224557695723,-0.234,-0.08,0.109,0.057
"result.1284",0.993207271701764,0.0458790314072984,-0.266,-0.097,0.108,0.058
"result.1285",0.992067192609907,0.549813551837319,-0.262,0.007,0.109,0.057
"result.1286",0.97162488989414,0.0334551708809629,-0.209,-0.104,0.11,0.057
"result.1287",0.994373551271352,0.494865094204678,-0.275,-0.001,0.109,0.057
"result.1288",0.933221177252481,0.00180637759047475,-0.163,-0.166,0.109,0.057
"result.1289",0.94852460577777,9.88589372614701e-05,-0.178,-0.211,0.109,0.057
"result.1290",0.899647120676641,0.00137209251727721,-0.139,-0.171,0.109,0.057
"result.1291",0.995056304068216,0.00711336207727997,-0.281,-0.139,0.109,0.057
"result.1292",0.793581604842845,0.408939924759919,-0.089,-0.013,0.109,0.056
"result.1293",0.96524108309816,0.0139080329160881,-0.198,-0.126,0.109,0.057
"result.1294",0.999522518243973,0.502444695024704,-0.36,0,0.109,0.057
"result.1295",0.994607781049487,0.0312648870246688,-0.279,-0.106,0.11,0.057
"result.1296",0.985430814934515,0.0143804117672213,-0.236,-0.123,0.109,0.057
"result.1297",0.988591281841386,0.0224149182716488,-0.245,-0.114,0.108,0.057
"result.1298",0.308486157699779,0.0242627235850502,0.055,-0.112,0.109,0.057
"result.1299",0.973593946458712,0.000144236625363559,-0.212,-0.204,0.11,0.057
"result.1300",0.974139997100255,0.0915177547897612,-0.211,-0.076,0.109,0.057
"result.1301",0.994698401054241,0.000524527356317361,-0.277,-0.187,0.109,0.057
"result.1302",0.999403162566367,0.254983901371046,-0.349,-0.037,0.108,0.057
"result.1303",0.999656511943571,0.07232573489716,-0.368,-0.083,0.109,0.057
"result.1304",0.998887969080103,0.0670397275393083,-0.33,-0.085,0.108,0.057
"result.1305",0.991699058877695,0.0436799725234625,-0.261,-0.097,0.109,0.057
"result.1306",0.956563933129576,0.114449035395093,-0.187,-0.068,0.109,0.056
"result.1307",0.999813987752036,0.385392953043572,-0.383,-0.016,0.108,0.057
"result.1308",0.973963497647044,0.00195794120352222,-0.215,-0.162,0.111,0.056
"result.1309",0.981312339257754,0.000468143990324688,-0.228,-0.188,0.11,0.057
"result.1310",0.787527456007514,0.000202683993189456,-0.086,-0.202,0.108,0.057
"result.1311",1,0.028659388042957,-0.474,-0.108,0.109,0.057
"result.1312",0.999323348323045,0.236065670451909,-0.351,-0.041,0.11,0.057
"result.1313",0.987182295168456,0.0692970607078288,-0.244,-0.085,0.11,0.058
"result.1314",0.802841455376936,0.000291766328228582,-0.094,-0.195,0.11,0.057
"result.1315",0.957253305686551,0.000509783381461903,-0.188,-0.185,0.109,0.056
"result.1316",0.998753206349553,0.241614716280983,-0.335,-0.04,0.111,0.058
"result.1317",0.995579354714694,0.00238306632021457,-0.285,-0.161,0.109,0.057
"result.1318",0.994031542401717,0.000607112135643351,-0.274,-0.185,0.109,0.057
"result.1319",0.279755340810504,0.000100659353368227,0.064,-0.211,0.11,0.057
"result.1320",0.971789766836663,0.0566461210495085,-0.207,-0.09,0.109,0.057
"result.1321",0.994806693879457,0.0383454745024716,-0.28,-0.101,0.11,0.057
"result.1322",0.903763863894544,0.000892681130768014,-0.141,-0.177,0.108,0.057
"result.1323",0.921611146076885,0.0836393865715475,-0.153,-0.079,0.108,0.057
"result.1324",0.96690139869647,0.00184807460260228,-0.2,-0.165,0.109,0.057
"result.1325",0.941305103470113,0.00295192899572227,-0.168,-0.158,0.107,0.057
"result.1326",0.991785800748787,0.00713234796669149,-0.265,-0.139,0.111,0.057
"result.1327",0.999608321178819,0.261465508404813,-0.36,-0.036,0.108,0.057
"result.1328",0.895656594269836,0.0275163957675838,-0.137,-0.109,0.109,0.057
"result.1329",0.989110560190924,0.0293597461660965,-0.244,-0.109,0.107,0.057
"result.1330",0.952976302268758,0.00101857645333303,-0.182,-0.175,0.109,0.057
"result.1331",0.957183709872148,0.0221060304577979,-0.188,-0.114,0.109,0.057
"result.1332",0.994226278614869,0.202331629211372,-0.273,-0.047,0.108,0.057
"result.1333",0.998467296517759,0.00864528956366362,-0.324,-0.136,0.11,0.057
"result.1334",0.883421190549247,0.135800003350107,-0.13,-0.063,0.109,0.057
"result.1335",0.996291156283882,0.0109717012325858,-0.291,-0.129,0.109,0.056
"result.1336",0.990890764987449,0.230182760133028,-0.254,-0.042,0.108,0.057
"result.1337",0.923513628831827,0.0787516618768853,-0.157,-0.08,0.11,0.056
"result.1338",0.986134797411368,0.0458558903979451,-0.239,-0.097,0.109,0.057
"result.1339",0.966025229236936,0.0105390673887847,-0.201,-0.132,0.11,0.057
"result.1340",0.961816099224669,0.0383518182899977,-0.193,-0.101,0.109,0.057
"result.1341",0.999885956783397,0.0671338072236454,-0.398,-0.084,0.109,0.056
"result.1342",0.871490185495335,0.00116782884953892,-0.124,-0.172,0.11,0.057
"result.1343",0.995799567746584,0.128591320983812,-0.281,-0.064,0.107,0.057
"result.1344",0.918744168585255,0.00624775981448833,-0.152,-0.144,0.109,0.058
"result.1345",0.766341279498425,0.0872882299919479,-0.08,-0.077,0.11,0.057
"result.1346",0.917000535549891,0.0296660839051687,-0.152,-0.107,0.11,0.057
"result.1347",0.998644902933401,0.294829478667237,-0.328,-0.031,0.11,0.057
"result.1348",0.30911353974879,0.0010113547719518,0.055,-0.175,0.109,0.057
"result.1349",0.959940578125757,0.00780455096048183,-0.191,-0.137,0.109,0.057
"result.1350",0.989742674925554,0.000541945808747446,-0.254,-0.185,0.11,0.057
"result.1351",0.993131237053018,0.00751073489093157,-0.268,-0.138,0.109,0.057
