"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.308",0.993134867865195,0.950177567009025,-0.268,0.092,0.109,0.056
"result.309",0.957454217982985,0.999490311422167,-0.186,0.185,0.108,0.056
"result.310",0.985417330290561,0.997938345826143,-0.237,0.161,0.109,0.056
"result.311",0.998369874282587,0.999366690448264,-0.325,0.181,0.111,0.056
"result.312",0.990329630803374,0.999999811769598,-0.26,0.252,0.112,0.057
"result.313",0.928163778652664,0.951418610432661,-0.16,0.092,0.11,0.056
"result.314",0.991194992901548,0.999984054402747,-0.256,0.227,0.108,0.056
"result.315",0.999863196513187,0.999999811156187,-0.39,0.28,0.108,0.056
"result.316",0.958981930647929,0.999682530996222,-0.189,0.191,0.109,0.056
"result.317",0.9769264550071,0.888192427825926,-0.215,0.068,0.108,0.056
"result.318",0.962997561460333,0.99818416901388,-0.194,0.164,0.109,0.056
"result.319",0.917703079641347,0.998881542720611,-0.152,0.171,0.109,0.056
"result.320",0.885200909167371,0.998707216393185,-0.131,0.167,0.109,0.056
"result.321",0.847040037909043,0.999677851782247,-0.111,0.191,0.109,0.056
"result.322",0.990951909539886,0.99912552746342,-0.261,0.175,0.111,0.056
"result.323",0.983906335212642,0.998554610655389,-0.234,0.167,0.109,0.056
"result.324",0.960945827167735,0.9998730012122,-0.19,0.205,0.108,0.056
"result.325",1,0.999930715252752,-0.477,0.211,0.109,0.056
"result.326",0.998872503078603,0.999532529022152,-0.334,0.184,0.11,0.056
"result.327",0.962352808478536,0.950061402771845,-0.192,0.092,0.108,0.056
"result.328",0.942959700089403,0.988465106336744,-0.173,0.127,0.11,0.056
"result.329",0.999630974774562,0.999577550444534,-0.365,0.187,0.109,0.056
"result.330",0.993209429500813,0.988774289314607,-0.269,0.128,0.109,0.056
"result.331",0.866423909415807,0.999921391988776,-0.122,0.209,0.11,0.056
"result.332",0.985378170155113,0.997570022929925,-0.239,0.157,0.11,0.056
"result.333",0.982034278463551,0.899154132796892,-0.229,0.071,0.109,0.056
"result.334",0.990741882200747,0.998054259300248,-0.255,0.163,0.108,0.056
"result.335",0.68010978808968,0.99906884390012,-0.05,0.174,0.107,0.056
"result.336",0.98937727579998,0.999599491135775,-0.252,0.187,0.109,0.056
"result.337",0.999601808775069,0.995358331940021,-0.368,0.145,0.11,0.056
"result.338",0.730034904215622,0.993360959533352,-0.067,0.138,0.109,0.056
"result.339",0.895278538514454,0.996260633541419,-0.134,0.149,0.107,0.056
"result.340",0.985178398230706,0.998018939647269,-0.24,0.161,0.111,0.056
"result.341",0.770268227458536,0.999966188661754,-0.08,0.221,0.108,0.056
"result.342",0.928552827708428,0.98485628857781,-0.159,0.12,0.109,0.055
"result.343",0.922195737895422,0.999538442610389,-0.156,0.187,0.11,0.056
"result.344",0.990925977720493,0.999999810773895,-0.259,0.267,0.11,0.056
"result.345",0.993837800335943,0.99988891589384,-0.271,0.207,0.109,0.056
"result.346",0.908580925020297,0.99980089810967,-0.145,0.196,0.109,0.055
"result.347",0.503978813696734,0.994396098890844,-0.001,0.142,0.108,0.056
"result.348",0.999878765625191,0.999999810382159,-0.396,0.271,0.109,0.056
"result.349",0.99977258287655,0.999734938074163,-0.388,0.193,0.111,0.056
"result.350",0.741724365039822,0.99777030410923,-0.07,0.158,0.108,0.056
"result.351",0.908805286478307,0.978858894876984,-0.144,0.114,0.108,0.056
"result.352",0.943852727295581,0.999981613069141,-0.174,0.225,0.109,0.056
"result.353",0.550553749780109,0.961040994361226,-0.013,0.099,0.107,0.056
"result.354",0.999266578625538,0.999658809255424,-0.345,0.189,0.109,0.056
"result.355",0.949938322902525,0.999063604876773,-0.18,0.175,0.109,0.056
"result.356",0.987471293553357,0.999300039653505,-0.24,0.179,0.107,0.056
"result.357",0.976005242730814,0.999990874131363,-0.215,0.23,0.109,0.056
"result.358",0.99987011982339,0.999862129988914,-0.39,0.202,0.108,0.056
"result.359",0.976205291747265,0.996491102063971,-0.215,0.152,0.109,0.056
"result.360",0.952123739531203,0.999420285083372,-0.186,0.183,0.111,0.056
"result.361",0.905225239847132,0.995907709691343,-0.143,0.147,0.109,0.056
"result.362",0.963113985151249,0.939692834804726,-0.193,0.087,0.108,0.056
"result.363",0.890147395054518,0.999999810674929,-0.133,0.244,0.108,0.056
"result.364",0.999471276664951,0.99999981099842,-0.362,0.241,0.111,0.056
"result.365",0.965503032082998,0.999989915840441,-0.2,0.23,0.11,0.056
"result.366",0.896278688328828,0.960914998485948,-0.135,0.099,0.107,0.056
"result.367",0.985508892472582,0.938753160660259,-0.236,0.087,0.108,0.056
