"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1437",0.00473745266821787,0.999999810931972,0.276,0.314,0.107,0.057
"result.1438",0.254621397264051,0.999999810883261,0.07,0.396,0.106,0.057
"result.1439",0.0131892900466579,0.999992846212331,0.236,0.235,0.107,0.057
"result.1440",0.0606220885159916,0.999999810982508,0.165,0.301,0.106,0.057
"result.1441",0.0123888042832871,0.999999810115121,0.237,0.257,0.106,0.057
"result.1442",0.231272895918048,0.999999810193873,0.078,0.364,0.106,0.057
"result.1443",0.00206226938436787,0.999999811025202,0.306,0.315,0.107,0.057
"result.1444",0.000310598191196954,0.999999811359734,0.363,0.258,0.106,0.057
"result.1445",0.044386644491118,0.999999810625609,0.181,0.316,0.106,0.057
"result.1446",0.0618899039081914,0.999999810715993,0.166,0.267,0.108,0.057
"result.1447",0.0759842378048226,0.999980823857507,0.152,0.228,0.106,0.057
"result.1448",0.000695051066888345,0.999999811273128,0.337,0.284,0.106,0.057
"result.1449",0.0585445066830927,0.999999811017019,0.167,0.298,0.107,0.057
"result.1450",0.00700908582623012,0.999999811867803,0.262,0.29,0.107,0.056
"result.1451",0.0406335318935441,0.999802469098535,0.187,0.198,0.107,0.056
"result.1452",0.00542274142898049,0.999999811592124,0.27,0.253,0.106,0.057
"result.1453",0.00767157514136423,0.999999811569015,0.257,0.303,0.106,0.057
"result.1454",0.044308835109746,0.999999811324382,0.181,0.286,0.106,0.057
"result.1455",0.0195059315958955,0.999999811052336,0.219,0.322,0.106,0.057
"result.1456",0.0518581768535934,0.99997932647943,0.173,0.228,0.106,0.057
"result.1457",0.247953074296681,0.999999810448145,0.072,0.444,0.106,0.057
"result.1458",0.0382378342248162,0.999999811236052,0.187,0.259,0.105,0.057
"result.1459",0.0122795230393124,0.999999810828363,0.238,0.363,0.106,0.057
"result.1460",0.00114164834606276,0.999999811248658,0.323,0.292,0.106,0.057
"result.1461",0.000390927932024507,0.999997600752654,0.354,0.242,0.106,0.057
"result.1462",0.119469529957158,0.999999810740432,0.125,0.292,0.106,0.057
"result.1463",0.0226228732564936,0.999999810711994,0.211,0.282,0.105,0.057
"result.1464",0.0528299256410767,0.999999810638144,0.171,0.288,0.105,0.057
"result.1465",0.00587204458034501,0.99999981109675,0.271,0.341,0.108,0.056
"result.1466",0.059681969053154,0.99997498925738,0.167,0.224,0.107,0.056
"result.1467",0.0800668030214994,0.99999981048902,0.151,0.319,0.107,0.057
"result.1468",0.110193654940271,0.999999810522689,0.13,0.321,0.106,0.058
"result.1469",0.0621406313686565,0.999999811079301,0.162,0.356,0.105,0.057
"result.1470",0.00183761330793828,0.999999810712147,0.31,0.362,0.107,0.057
"result.1471",0.0591886848066279,0.999999810311935,0.165,0.341,0.106,0.058
"result.1472",0.00558687722208376,0.999999810965041,0.266,0.29,0.105,0.057
"result.1473",0.835115775133055,0.999999810416894,-0.102,0.412,0.105,0.058
"result.1474",0.0101583039730077,0.999999811061659,0.247,0.287,0.107,0.057
"result.1475",0.420072954985137,0.999999811009127,0.022,0.311,0.106,0.057
"result.1476",0.0495787666644731,0.999999811248753,0.175,0.328,0.106,0.057
"result.1477",0.192531015075656,0.99999981036253,0.092,0.29,0.106,0.057
"result.1478",0.0478075396057425,0.999999810602847,0.178,0.291,0.106,0.057
"result.1479",0.0425572198630298,0.999999810986073,0.183,0.309,0.106,0.057
"result.1480",0.0989695858668949,0.999999811181494,0.138,0.389,0.107,0.057
"result.1481",0.0272075844562471,0.999805042416857,0.204,0.201,0.106,0.057
"result.1482",0.00269120662791478,0.999955806240271,0.294,0.221,0.106,0.057
"result.1483",0.000133851999192448,0.99999981096008,0.39,0.307,0.108,0.057
"result.1484",0.000703726479592952,0.999999810583479,0.341,0.297,0.107,0.057
"result.1485",0.0720380401987606,0.998856611969307,0.155,0.174,0.106,0.057
"result.1486",0.0668951001051715,0.999964707249754,0.159,0.222,0.106,0.057
"result.1487",0.00276296937870457,0.999999811049034,0.296,0.321,0.107,0.057
