"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.150",0.0717011576306482,0.65263325003134,0.156,0.022,0.107,0.057
"result.151",0.118927157725675,0.479978797130491,0.128,-0.003,0.108,0.057
"result.152",0.873827142966399,0.406416658832656,-0.123,-0.013,0.108,0.056
"result.153",0.914105221424343,0.425305720764616,-0.145,-0.011,0.106,0.057
"result.154",0.518408553315632,0.850491315382058,-0.005,0.059,0.108,0.056
"result.155",0.724074280290612,0.25349505276978,-0.064,-0.038,0.107,0.057
"result.156",0.139300362083818,0.288647548201484,0.115,-0.032,0.106,0.057
"result.157",0.12283194469238,0.0552472662482298,0.125,-0.09,0.107,0.057
"result.158",0.911334991416716,0.199914151612205,-0.146,-0.047,0.108,0.056
"result.159",0.63614360453933,0.0201508705391732,-0.037,-0.115,0.107,0.056
"result.160",0.341332574258922,0.917046334685417,0.044,0.079,0.107,0.057
"result.161",0.376220512994681,0.75784260221773,0.034,0.04,0.106,0.057
"result.162",0.857053787191771,0.722113520403818,-0.113,0.033,0.106,0.057
"result.163",0.542060728833197,0.763534766646819,-0.011,0.041,0.107,0.057
"result.164",0.271440393773678,0.337968858702567,0.066,-0.023,0.108,0.056
"result.165",0.571940340379057,0.120803075153062,-0.02,-0.065,0.109,0.056
"result.166",0.556790956679274,0.69397458139567,-0.015,0.029,0.106,0.057
"result.167",0.376571543173919,0.0295167918187722,0.034,-0.108,0.107,0.057
"result.168",0.414554445477281,0.856850031477959,0.023,0.06,0.107,0.057
"result.169",0.465336253391601,0.687583128504805,0.01,0.028,0.108,0.056
"result.170",0.270200553766277,0.184160036218349,0.066,-0.051,0.107,0.056
"result.171",0.651743980428566,0.816666810452001,-0.041,0.051,0.106,0.057
"result.172",0.511901573795901,0.461768735997434,-0.003,-0.005,0.107,0.056
"result.173",0.719825643383211,0.22107895610603,-0.062,-0.043,0.107,0.056
"result.174",0.275097224253527,0.0184239370698182,0.064,-0.119,0.107,0.057
"result.175",0.424576760205863,0.811963849939395,0.021,0.05,0.107,0.057
"result.176",0.513941710748019,0.604372150999316,-0.003,0.015,0.107,0.057
"result.177",0.920197230382172,0.0242478265691487,-0.151,-0.112,0.108,0.057
"result.178",0.704309088797343,0.0797161066162363,-0.057,-0.08,0.106,0.057
"result.179",0.661377388979421,0.633181128869436,-0.044,0.019,0.106,0.057
"result.180",0.496082839435321,0.317882636858463,0.001,-0.027,0.108,0.057
"result.181",0.318288185589092,0.666879887454821,0.052,0.025,0.109,0.057
"result.182",0.612369476853092,0.946622911459144,-0.031,0.092,0.108,0.057
"result.183",0.666471612651918,0.845756068352159,-0.046,0.058,0.107,0.057
"result.184",0.381894703096123,0.379817261170839,0.033,-0.017,0.108,0.057
"result.185",0.95202414457182,0.916230648029934,-0.178,0.079,0.107,0.057
"result.186",0.609114640552697,0.153842915758465,-0.029,-0.058,0.106,0.057
"result.187",0.290771521409058,0.464332629950004,0.059,-0.005,0.107,0.057
"result.188",0.522677402781096,0.735509834733213,-0.006,0.036,0.107,0.056
"result.189",0.392323599097568,0.61760241299184,0.03,0.017,0.108,0.056
"result.190",0.0958115154201068,0.537238097767941,0.141,0.005,0.108,0.057
"result.191",0.0162238730284797,0.120794239798791,0.226,-0.066,0.106,0.057
"result.192",0.169667227069116,0.464060167093677,0.102,-0.005,0.107,0.057
"result.193",0.349325682791597,0.944086840746374,0.042,0.089,0.108,0.056
"result.194",0.951724878601703,0.598351868467975,-0.181,0.014,0.109,0.056
"result.195",0.777239493230036,0.683620452741119,-0.084,0.027,0.11,0.056
"result.196",0.631711091611161,0.194953194859189,-0.036,-0.048,0.107,0.056
"result.197",0.840954381309696,0.853204538724683,-0.107,0.059,0.107,0.056
"result.198",0.386182138088438,0.419359441873259,0.031,-0.011,0.107,0.057
"result.199",0.0550352299954087,0.814690709354979,0.172,0.051,0.108,0.057
"result.200",0.628562324819625,0.55961236050863,-0.035,0.009,0.106,0.057
"result.201",0.166394956668396,0.156730120181671,0.106,-0.057,0.11,0.056
"result.202",0.74969081630097,0.930161837175819,-0.072,0.084,0.108,0.057
"result.203",0.627571000762663,0.0152831788890372,-0.035,-0.122,0.107,0.056
"result.204",0.251811384818279,0.0820202989090303,0.071,-0.078,0.106,0.057
"result.205",0.687173697324884,0.578900084075106,-0.052,0.011,0.107,0.057
"result.206",0.493800101036167,0.626389547824474,0.002,0.018,0.107,0.057
"result.207",0.00967232323706507,0.0388684687508286,0.25,-0.1,0.107,0.057
"result.208",0.400594717554203,0.954094683806632,0.027,0.096,0.107,0.057
"result.209",0.660150126366635,0.35820439485502,-0.044,-0.021,0.108,0.057
"result.210",0.721422284587178,0.911077869554429,-0.063,0.076,0.107,0.056
"result.211",0.230796314997221,0.0101411107480796,0.079,-0.131,0.107,0.057
"result.212",0.769627312156967,0.538201140547122,-0.08,0.006,0.108,0.056
"result.213",0.986355437173918,0.439079445007221,-0.237,-0.009,0.108,0.057
"result.214",0.774741185348868,0.494890451955477,-0.08,-0.001,0.106,0.057
"result.215",0.91046284616848,0.350925549302981,-0.145,-0.021,0.108,0.056
"result.216",0.254990962436365,0.323452621872503,0.071,-0.026,0.107,0.057
"result.217",0.244292251396287,0.526514840924568,0.074,0.004,0.107,0.057
"result.218",0.438222719123046,0.504027357827662,0.017,0.001,0.107,0.057
"result.219",0.0613731426422542,0.249791262936173,0.165,-0.038,0.107,0.057
"result.220",0.218815729787243,0.0866957946908973,0.084,-0.077,0.108,0.057
"result.221",0.528289325636342,0.381253482046531,-0.007,-0.017,0.108,0.057
"result.222",0.224357308731157,0.698550708826917,0.081,0.03,0.107,0.057
"result.223",0.034056390082388,0.177652681512638,0.195,-0.052,0.107,0.057
"result.224",0.982087182551815,0.605824488384587,-0.225,0.015,0.107,0.056
"result.225",0.080802901636091,0.676060718340232,0.15,0.026,0.107,0.057
"result.226",0.532866331841634,0.678578485870389,-0.009,0.026,0.107,0.057
"result.227",0.237472650121962,0.232185251513138,0.076,-0.041,0.107,0.056
"result.228",0.637560994177148,0.215541538463432,-0.038,-0.045,0.107,0.057
"result.229",0.569064138620406,0.960547735803497,-0.018,0.1,0.106,0.057
"result.230",0.217011653489737,0.818520769734805,0.084,0.052,0.107,0.057
"result.231",0.985340325517664,0.439309717676545,-0.232,-0.009,0.107,0.057
"result.232",0.564677349118744,0.984740008551613,-0.017,0.124,0.108,0.057
"result.233",0.480554851823761,0.422354219991356,0.006,-0.011,0.108,0.057
"result.234",0.0768433851318988,0.208576807889821,0.154,-0.046,0.108,0.057
"result.235",0.25994759848134,0.155149171805678,0.07,-0.057,0.108,0.056
"result.236",0.866007270094477,0.858648853419662,-0.118,0.061,0.107,0.057
"result.237",0.482310029924313,0.157397842351093,0.005,-0.057,0.106,0.057
"result.238",0.703065991516791,0.310641559263061,-0.057,-0.028,0.107,0.056
"result.239",0.791488781003342,0.605668258075931,-0.087,0.015,0.107,0.057
"result.240",0.404751602606551,0.96908699921312,0.026,0.107,0.107,0.057
"result.241",0.109669662548367,0.0381925527950534,0.132,-0.1,0.107,0.056
"result.242",0.605505324514532,0.0148037369887493,-0.028,-0.123,0.107,0.057
"result.243",0.598313731316753,0.849792789223265,-0.026,0.059,0.106,0.057
"result.244",0.494989540316982,0.403054566929606,0.001,-0.014,0.107,0.056
"result.245",0.193149854992554,0.128191367272163,0.093,-0.064,0.107,0.057
"result.246",0.108140975210222,0.306785073078592,0.133,-0.029,0.107,0.057
"result.247",0.168574587496917,0.746908627348882,0.103,0.038,0.107,0.057
"result.248",0.462451055955795,0.807039654577324,0.01,0.049,0.109,0.056
"result.249",0.460737400377293,0.233604090051633,0.011,-0.041,0.108,0.056
"result.250",0.841251148347199,0.865893220309419,-0.107,0.063,0.107,0.057
"result.251",0.299869464305549,0.115808061031978,0.057,-0.068,0.107,0.057
"result.252",0.8943268602842,0.964819397402706,-0.133,0.103,0.106,0.057
"result.253",0.92386941769146,0.701690172893521,-0.151,0.03,0.106,0.057
"result.254",0.236437711068067,0.0620564536445145,0.079,-0.086,0.109,0.056
"result.255",0.631711528631631,0.801853653863146,-0.036,0.048,0.107,0.057
"result.256",0.730021974378709,0.150664679044862,-0.065,-0.059,0.106,0.057
"result.257",0.154986500245911,0.121233467109801,0.108,-0.067,0.106,0.057
"result.258",0.982589856446021,0.573852705357028,-0.228,0.011,0.108,0.057
"result.259",0.894636878347455,0.981443229809172,-0.134,0.119,0.107,0.057
"result.260",0.506583624978421,0.578047761212466,-0.002,0.011,0.107,0.057
"result.261",0.63014885522692,0.886976365539745,-0.036,0.068,0.109,0.056
"result.262",0.645187170032708,0.662165828733168,-0.039,0.024,0.106,0.057
"result.263",0.360024240109395,0.52129573476247,0.039,0.003,0.107,0.056
"result.264",0.442380412686414,0.799236128490164,0.016,0.048,0.107,0.057
"result.265",0.978329459024111,0.607506413370399,-0.216,0.016,0.107,0.057
"result.266",0.560941397352829,0.270258921326932,-0.016,-0.035,0.106,0.057
"result.267",0.521781632904624,0.204361928525612,-0.006,-0.047,0.107,0.057
"result.268",0.27627147939036,0.155002655782081,0.064,-0.058,0.107,0.057
"result.269",0.230485216083549,0.098489156474532,0.079,-0.073,0.107,0.057
"result.270",0.14268616776323,0.433155873089894,0.116,-0.009,0.108,0.056
"result.271",0.0168016720657043,0.535717478936694,0.228,0.005,0.107,0.057
"result.272",0.829641157652408,0.722942828650834,-0.101,0.034,0.106,0.057
"result.273",0.291682330982169,0.253385243274638,0.058,-0.038,0.106,0.057
"result.274",0.814756461399329,0.543233740304991,-0.097,0.006,0.108,0.056
"result.275",0.838252101491026,0.925591378411284,-0.105,0.082,0.106,0.057
"result.276",0.0877561856484609,0.18609453008112,0.145,-0.051,0.107,0.057
"result.277",0.355765912558086,0.16958530577369,0.04,-0.054,0.107,0.057
"result.278",0.471700206991528,0.613355485464201,0.008,0.017,0.107,0.057
"result.279",0.399438757275948,0.136994326491043,0.027,-0.063,0.107,0.057
"result.280",0.63187688079542,0.441135218084694,-0.036,-0.008,0.107,0.057
"result.281",0.0795171347894704,0.628508549027776,0.153,0.019,0.109,0.057
"result.282",0.848914533468898,0.386021491344619,-0.111,-0.016,0.107,0.057
"result.283",0.282221326788159,0.643329267180001,0.062,0.021,0.107,0.057
"result.284",0.302549391621002,0.488315418892768,0.055,-0.002,0.107,0.057
"result.285",0.279457792921012,0.485483617364778,0.062,-0.002,0.106,0.057
"result.286",0.974307680870351,0.666161434378412,-0.21,0.025,0.108,0.057
"result.287",0.794726640777827,0.918214042662189,-0.089,0.079,0.108,0.057
"result.288",0.927410244862115,0.632734520074575,-0.157,0.019,0.108,0.057
"result.289",0.0895837309150469,0.409361238051544,0.145,-0.013,0.108,0.056
"result.290",0.516142407667889,0.0231675486501686,-0.004,-0.114,0.11,0.057
"result.291",0.443048020837037,0.503782958112808,0.016,0.001,0.108,0.056
"result.292",0.797783163978581,0.512769814654421,-0.089,0.002,0.107,0.056
"result.293",0.926487882788039,0.736024830444653,-0.156,0.036,0.107,0.056
"result.294",0.942174602224146,0.90043900172086,-0.168,0.073,0.107,0.056
"result.295",0.559454114542343,0.279883693396046,-0.016,-0.033,0.107,0.057
"result.296",0.728858459650255,0.513360167506441,-0.065,0.002,0.106,0.057
"result.297",0.808068939948163,0.488833762858387,-0.094,-0.001,0.108,0.057
"result.298",0.240939996928931,0.553576084857442,0.075,0.008,0.106,0.057
"result.299",0.476915664336056,0.0773193295266503,0.007,-0.08,0.109,0.057
"result.300",0.285365561557417,0.106264814487337,0.062,-0.07,0.108,0.056
"result.301",0.0895317787597224,0.073347364691971,0.147,-0.081,0.109,0.056
"result.302",0.472448880037753,0.821950382532858,0.008,0.053,0.107,0.057
"result.303",0.632751589789516,0.769547522346015,-0.036,0.042,0.107,0.056
"result.304",0.71059613409426,0.538729528190441,-0.06,0.006,0.109,0.057
