"","V1","V2","V3"
"result.1","No","0.410265333878788","0.100661354255768"
"result.2","No","0.753422299942348","-0.29882760933631"
"result.3","No","0.333414844071473","0.186524902189984"
"result.4","No","0.954507616406673","-0.72313690352379"
"result.5","No","0.792233588736914","-0.352283292948076"
"result.6","No","0.67218637321937","-0.193248228569797"
"result.7","No","0.27288171816778","0.265078236130867"
"result.8","No","0.152530421597115","0.44788384811783"
"result.9","No","0.379616925085764","0.132504837241067"
"result.10","No","0.387496081999092","0.125678590416783"
"result.11","No","0.521560294627057","-0.0239935713726958"
"result.12","No","0.169445424025796","0.415536447241305"
"result.13","No","0.786664423766552","-0.344096965210955"
"result.14","No","0.984193008646284","-0.940934251864729"
"result.15","No","0.099356936061828","0.568000000000001"
"result.16","No","0.0857957992983911","0.60154114863289"
"result.17","No","0.750216255611008","-0.292233408414948"
"result.18","No","0.783907973763281","-0.346972456180287"
"result.19","Yes","0.0173131608911299","0.92618151549861"
"result.20","No","0.933636398264878","-0.651954544484822"
"result.21","Yes","0.00202758702719506","1.2529804291818"
"result.22","No","0.910675735634726","-0.588643765419032"
"result.23","No","0.809857003428205","-0.384126075211931"
"result.24","No","0.220850009392852","0.345543497598293"
"result.25","No","0.119101623331706","0.513234445876565"
"result.26","No","0.43976263676923","0.066571834992887"
"result.27","No","0.723133088547324","-0.259414404483355"
"result.28","No","0.790787381644792","-0.35285802790022"
"result.29","No","0.451649241646311","0.0531072883850925"
"result.30","No","0.197374727750378","0.372193204746241"
"result.31","No","0.265915673214914","0.270935469159729"
"result.32","No","0.422153460080519","0.0837039672656115"
"result.33","No","0.305498772201473","0.21952347083926"
"result.34","No","0.063631637733336","0.657751894455942"
"result.35","No","0.546877525041687","-0.0517707680920108"
"result.36","No","0.931374173863816","-0.65229240454763"
"result.37","No","0.103997374432716","0.547943736100285"
"result.38","No","0.864279183314813","-0.484021807208336"
"result.39","No","0.404863747303506","0.10677304453238"
"result.40","No","0.380580784867165","0.134666666666666"
"result.41","No","0.282061673344174","0.250156847088347"
"result.42","No","0.669865393841094","-0.195697012802276"
"result.43","No","0.590961752994478","-0.100966840019636"
"result.44","No","0.959743356943144","-0.770321038251366"
"result.45","No","0.308946234044948","0.218029122709062"
"result.46","No","0.582385917880339","-0.0910177595628419"
"result.47","No","0.334608759868431","0.185738996869327"
"result.48","No","0.143793438912898","0.465035860655739"
"result.49","No","0.432716960949946","0.0733322544906825"
"result.50","No","0.973270879963678","-0.85345795257045"
"result.51","No","0.397508780208042","0.113416397127205"
"result.52","No","0.785503922946762","-0.352577628506861"
"result.53","No","0.992526255189817","-1.04921107604782"
"result.54","No","0.482962207297441","0.0185825226147802"
"result.55","No","0.697587577904577","-0.229305342208567"
"result.56","No","0.933016334477813","-0.648738049169133"
"result.57","No","0.748604776669135","-0.295181719089795"
"result.58","No","0.165590361028561","0.432012805122049"
"result.59","No","0.627679051271611","-0.141573565158016"
"result.60","No","0.31922735985246","0.206068547094974"
"result.61","No","0.542695336537324","-0.0461214925835183"
"result.62","No","0.789990094730684","-0.345504199588932"
"result.63","No","0.144958249157488","0.464155078232004"
"result.64","No","0.120574913597343","0.518189449123605"
"result.65","No","0.155694995106458","0.438705911870898"
"result.66","No","0.49659161455591","0.00364703789361265"
"result.67","No","0.226415420499741","0.327081476198966"
"result.68","No","0.422335026691801","0.0866355120244116"
"result.69","No","0.16769804163976","0.419963875298668"
"result.70","No","0.230622389668086","0.323685187300137"
"result.71","No","0.801356050128266","-0.374645949016658"
"result.72","No","0.378597234118083","0.137238309250199"
"result.73","No","0.286826166128039","0.243429286608261"
"result.74","No","0.681255303514381","-0.202221330121773"
"result.75","No","0.625279612659332","-0.139728483606557"
"result.76","No","0.646007148099861","-0.164237294463378"
"result.77","Yes","0.0411291847105911","0.749469731585506"
"result.78","No","0.87971363982086","-0.512782446826479"
"result.79","No","0.651664276151171","-0.171134652238029"
"result.80","No","0.315036543221366","0.212164709112923"
"result.81","No","0.789333943997557","-0.348567870485679"
"result.82","No","0.203667425282322","0.361491045442181"
"result.83","No","0.273678052317682","0.261241954775873"
"result.84","No","0.806933324266292","-0.378735484972678"
"result.85","Yes","0.0220895123147394","0.878900244832887"
"result.86","No","0.479732176109035","0.0221550497866279"
"result.87","No","0.668609233015513","-0.190707646795286"
"result.88","No","0.329300055772699","0.193820284659539"
"result.89","No","0.833203875598056","-0.421324670752588"
"result.90","No","0.175632983178609","0.404966965130255"
"result.91","No","0.316589815638611","0.210724289715886"
"result.92","No","0.263429156660836","0.28218020022247"
"result.93","No","0.210311707509272","0.357669765111382"
"result.94","No","0.693783579245657","-0.222286226318484"
"result.95","No","0.542458956446861","-0.0462322922000329"
"result.96","No","0.896710685141564","-0.549079016976868"
"result.97","No","0.760673365342483","-0.307511971268953"
"result.98","No","0.842440622215298","-0.43789361323608"
"result.99","No","0.554891897280938","-0.0595704948646132"
"result.100","No","0.781838154929733","-0.340645450327206"
"result.101","No","0.222959952759776","0.33812420925635"
"result.102","No","0.778316486349544","-0.331833490790114"
"result.103","No","0.17472029469621","0.401090968572425"
"result.104","No","0.940037258589937","-0.681901585247033"
"result.105","No","0.330968008536446","0.192825686148661"
"result.106","No","0.75958029186198","-0.308494974713527"
"result.107","No","0.256071545121985","0.287798925176869"
"result.108","No","0.870027773601389","-0.481968070068757"
"result.109","No","0.190500424439446","0.384861454641799"
"result.110","No","0.908238146293639","-0.582744975232021"
"result.111","No","0.3935272523822","0.119361188011073"
"result.112","No","0.206758110970681","0.358582047046763"
"result.113","No","0.786629575514263","-0.340769903762029"
"result.114","No","0.0675198715961479","0.646586574047713"
"result.115","No","0.0897644262296863","0.593787335722819"
"result.116","No","0.525059923990388","-0.0274286223330815"
"result.117","No","0.58409831147837","-0.0912164506709416"
"result.118","No","0.859933820159163","-0.476943294963286"
"result.119","No","0.685246873472132","-0.212"
"result.120","No","0.502616767444905","-0.00280311457174598"
"result.121","No","0.0650452612052099","0.654692146036005"
"result.122","No","0.0740098382032598","0.631825656138553"
"result.123","No","0.284317576386089","0.248739979839677"
"result.124","No","0.0514865509868181","0.705197132616489"
"result.125","No","0.453432723022751","0.0508192524321558"
"result.126","Yes","0.0126720774686254","0.986461087629516"
"result.127","No","0.405760252262878","0.10273826458037"
"result.128","No","0.614569967449257","-0.130225938445117"
"result.129","No","0.217922734032634","0.34237857316915"
"result.130","No","0.406915471757946","0.102724576662945"
"result.131","No","0.146804490248237","0.461814604572892"
"result.132","No","0.493002807313388","0.0077178743480264"
"result.133","No","0.666672957748601","-0.185958027913735"
"result.134","No","0.224286341876907","0.326666666666667"
"result.135","No","0.407376146845203","0.102116038042812"
"result.136","No","0.488757522002658","0.0120894781508696"
"result.137","No","0.390261957764476","0.124341554384985"
"result.138","No","0.876710567088202","-0.499074897705035"
"result.139","No","0.356757820518595","0.160389439460447"
"result.140","No","0.843263071529129","-0.433454417436112"
"result.141","No","0.754814966129294","-0.295943213533064"
"result.142","No","0.361376864964402","0.155046326671041"
"result.143","No","0.0528454556193096","0.7012680756396"
"result.144","No","0.479534268425236","0.0224138942674426"
"result.145","No","0.623756170964629","-0.139449880532483"
"result.146","No","0.613363317356712","-0.123711853437547"
"result.147","No","0.497090555727846","0.00317338410747858"
"result.148","Yes","0.0228665476711536","0.876079779697386"
"result.149","Yes","0.0458905738922411","0.742889863799078"
"result.150","No","0.458421007461653","0.0461087723290472"
"result.151","No","0.808825151657786","-0.372645951035781"
"result.152","No","0.16857394178435","0.422953011542646"
"result.153","No","0.609151207740144","-0.120905618505004"
"result.154","No","0.0713915373542633","0.629841915503375"
"result.155","No","0.71340779448122","-0.247484372888829"
"result.156","No","0.928802934505431","-0.632260450692505"
"result.157","No","0.909855917909911","-0.580944314752606"
"result.158","No","0.460467559140789","0.0428108404109864"
"result.159","No","0.842168047899502","-0.439864864864864"
"result.160","No","0.212753830263145","0.348715651135006"
"result.161","No","0.461441293304071","0.0413333333333332"
"result.162","Yes","0.00482796410874797","1.11185029263055"
"result.163","No","0.426489654958124","0.0810323104192019"
"result.164","No","0.656658859305626","-0.174453526892007"
"result.165","No","0.720785450683203","-0.257858906820326"
"result.166","No","0.732043476471925","-0.269112317390167"
"result.167","No","0.659618829517471","-0.179491283101807"
"result.168","No","0.357137078150523","0.161184561443436"
"result.169","No","0.738629499585139","-0.279768286633276"
"result.170","No","0.937955431664719","-0.671030549550575"
"result.171","No","0.25932671113323","0.286463250078668"
"result.172","No","0.456469189590161","0.047901849217638"
"result.173","No","0.852795798411164","-0.452680935785404"
"result.174","No","0.731687478073774","-0.266469434670753"
"result.175","No","0.441350026705583","0.0637801381606558"
"result.176","No","0.18531469864051","0.386754359294404"
"result.177","No","0.584772033417219","-0.0928421896574765"
"result.178","No","0.633460496828092","-0.145959765789712"
"result.179","No","0.265073009361156","0.275603360149341"
"result.180","No","0.628942764444786","-0.143895677101209"
"result.181","No","0.819361008636071","-0.407005820373445"
"result.182","No","0.21130970023412","0.360997732426304"
"result.183","No","0.12287444179179","0.50601972678334"
"result.184","No","0.694085678763826","-0.21892630245943"
"result.185","Yes","0.00290068611342884","1.2088772845953"
"result.186","No","0.392284929123199","0.117151106970393"
"result.187","No","0.443749411377591","0.0623849097692588"
"result.188","No","0.64786480860603","-0.168454014107924"
"result.189","No","0.708094961295306","-0.238585150695744"
"result.190","No","0.870164341580762","-0.489631336405529"
"result.191","No","0.804445117443453","-0.377931588707282"
"result.192","No","0.445780126428099","0.0595516645449425"
"result.193","No","0.124654021423408","0.506311290632267"
"result.194","No","0.274573286648676","0.257444402563136"
"result.195","No","0.31903537989598","0.207051282051284"
"result.196","No","0.490355236145888","0.0105831299255641"
"result.197","No","0.07833945361392","0.615527393753201"
"result.198","No","0.62326987300262","-0.135550185893434"
"result.199","No","0.830134386825168","-0.420812323535477"
"result.200","Yes","0.0213956585884763","0.885562187621685"
"result.201","No","0.872436389035432","-0.506762235556403"
"result.202","No","0.0751143977809197","0.618798440308738"
"result.203","No","0.730314753520448","-0.264906286554654"
"result.204","No","0.89969836276287","-0.549075391180653"
"result.205","No","0.254559548886754","0.28925784587344"
"result.206","No","0.313981264450523","0.208725433711031"
"result.207","No","0.968125466094862","-0.805354320629903"
"result.208","No","0.365386830067393","0.147630638046692"
"result.209","No","0.700323543272102","-0.228280425591858"
"result.210","No","0.0836996108760998","0.600482858179076"
"result.211","No","0.979513369857264","-0.90623316639733"
"result.212","No","0.201974916761714","0.365737612812836"
"result.213","Yes","0.0485687866235911","0.726095661846497"
"result.214","No","0.310158939894691","0.21272854132255"
"result.215","No","0.404142237293206","0.106147219420025"
"result.216","No","0.802017918972441","-0.373989955109115"
"result.217","No","0.505056418288884","-0.00547274749721893"
"result.218","No","0.506449488259264","-0.00694123420264603"
"result.219","No","0.826917348739051","-0.418536509042806"
"result.220","No","0.93977348257976","-0.678479309184704"
"result.221","No","0.254878157176013","0.286265397805151"
"result.222","No","0.69379771370312","-0.222223802606806"
"result.223","No","0.918954766303896","-0.602882916858642"
"result.224","No","0.127842090250685","0.497045964892942"
"result.225","No","0.343216804671199","0.175773479042331"
"result.226","No","0.426449993549285","0.0814132104454686"
"result.227","No","0.414310385730708","0.0936379928315407"
"result.228","No","0.305933977188615","0.224825055470218"
"result.229","No","0.295352084956231","0.242675986979533"
"result.230","No","0.513173288678242","-0.0144528145562894"
"result.231","No","0.178189207715153","0.399593281132407"
"result.232","No","0.162314321934041","0.432169076751945"
"result.233","No","0.305128497268501","0.222157953281425"
"result.234","No","0.973053749982419","-0.843555248239715"
"result.235","No","0.962447890465607","-0.78123916649333"
"result.236","No","0.466563220458938","0.0370448105782337"
"result.237","No","0.766811252397068","-0.318980292868877"
"result.238","No","0.251087997009515","0.288222736167942"
"result.239","No","0.242757480446761","0.305729743568772"
"result.240","No","0.125981269229868","0.506580269685225"
"result.241","No","0.999515000509488","-1.42108560688045"
"result.242","No","0.826447648151902","-0.406477607314427"
"result.243","No","0.217266228048403","0.335332322282297"
"result.244","No","0.886283821729648","-0.523311293478473"
"result.245","No","0.843039514352297","-0.435470085470085"
"result.246","No","0.927897504855389","-0.642631980385847"
"result.247","No","0.0820625295945475","0.606666666666666"
"result.248","No","0.528992241359551","-0.0317045000855529"
"result.249","No","0.368232153075701","0.148277995462982"
"result.250","No","0.139982133003707","0.479452054794519"
"result.251","No","0.662539682415567","-0.184554743435429"
"result.252","No","0.0702206829725012","0.643987881891108"
"result.253","No","0.0796806034952063","0.628058440415419"
"result.254","No","0.864839296361023","-0.478332345892513"
"result.255","Yes","0.0200674103908205","0.905214053713873"
"result.256","No","0.812626525279228","-0.388163781555807"
"result.257","No","0.928938583834095","-0.636277553112719"
"result.258","No","0.0796551376372133","0.614666666666666"
"result.259","Yes","0.0410441638821734","0.762026607515081"
"result.260","No","0.296859741871875","0.236018197365684"
"result.261","No","0.0901931627319467","0.578232648180833"
"result.262","No","0.481159544989342","0.0202166090667033"
"result.263","No","0.514429583618884","-0.0157529168940744"
"result.264","No","0.132688339445529","0.494290994438019"
"result.265","No","0.176842551839852","0.406168645713036"
"result.266","No","0.474859405370813","0.0278679283197967"
"result.267","No","0.47264897051282","0.0297359569338855"
"result.268","No","0.872381675094095","-0.50749721913237"
"result.269","No","0.876415383841437","-0.500691562932228"
"result.270","No","0.607629753289703","-0.117333115253055"
"result.271","No","0.965062909155594","-0.797518779877077"
"result.272","No","0.115026573396187","0.526256259959027"
"result.273","No","0.935790367635477","-0.660607616327884"
"result.274","No","0.365908211568947","0.146089480874318"
"result.275","Yes","0.0295851232096835","0.819569439602734"
"result.276","No","0.923634049016857","-0.622629960712861"
"result.277","No","0.927695298475002","-0.639111512505244"
"result.278","No","0.371974764825645","0.141054586796049"
"result.279","No","0.522608358853855","-0.0251390433815359"
"result.280","No","0.24334745223637","0.302204836415363"
"result.281","No","0.812320745360117","-0.388118385790575"
"result.282","No","0.319534574362713","0.206728033234691"
"result.283","No","0.639775574451824","-0.153789480427958"
"result.284","No","0.26229137799138","0.280372485959775"
"result.285","No","0.53850581626668","-0.0420916665332278"
"result.286","No","0.141110005269582","0.459714409654319"
"result.287","No","0.117313686797397","0.524968358993256"
"result.288","No","0.193979511362814","0.377718584797796"
"result.289","No","0.656381581437892","-0.174332745276576"
"result.290","No","0.995719319362568","-1.15732874714333"
"result.291","No","0.627891529492797","-0.141153837947785"
"result.292","No","0.170623475145274","0.408849129593809"
"result.293","No","0.158429463285368","0.436765953209489"
"result.294","No","0.0832058113436178","0.608890469416785"
"result.295","No","0.422566614423648","0.0851204575037876"
"result.296","No","0.394318662868339","0.117981328642944"
"result.297","No","0.159195853972944","0.430583214793741"
"result.298","No","0.498785033608656","0.00134402150434454"
"result.299","No","0.933926397973524","-0.653165007112374"
"result.300","No","0.825144689160995","-0.411167964404894"
"result.301","No","0.929263906277486","-0.649657956711899"
"result.302","No","0.24290488527109","0.302217494855133"
"result.303","No","0.400255664684697","0.111628733997154"
"result.304","No","0.221903639321443","0.339894769862545"
"result.305","No","0.903569509032667","-0.571324925847684"
"result.306","Yes","0.0389132230379398","0.777614955611201"
"result.307","No","0.155876512222168","0.451512864151992"
"result.308","No","0.72391382231098","-0.256656426011265"
"result.309","No","0.671275631799641","-0.1915855948114"
"result.310","No","0.412420864438786","0.0968228824994526"
"result.311","No","0.306119428864551","0.224629369732634"
"result.312","No","0.473574422119354","0.0295956618783269"
"result.313","No","0.958907806065658","-0.76098260394671"
"result.314","No","0.284164200737942","0.245326591892137"
"result.315","Yes","0.00738640882578258","1.04153595114339"
"result.316","No","0.139737805207628","0.473416965352449"
"result.317","No","0.686280300651664","-0.214545027441433"
"result.318","No","0.413884063404883","0.0957487852275136"
"result.319","No","0.77741773704956","-0.332633311424251"
"result.320","No","0.82379219088385","-0.410666666666668"
"result.321","No","0.790732134886826","-0.352516910995881"
"result.322","No","0.555827135643202","-0.0616587762822682"
"result.323","No","0.60661769451628","-0.119394938965481"
"result.324","No","0.246559653378389","0.298425857776526"
"result.325","Yes","0.0388411017625693","0.766225362178423"
"result.326","No","0.0897075594484289","0.584230639961163"
"result.327","No","0.969143822864818","-0.820673241363584"
"result.328","No","0.815973748141952","-0.39229933245703"
"result.329","No","0.288020903705254","0.240740971213493"
"result.330","No","0.55198858326378","-0.0569425772997896"
"result.331","No","0.434793155995996","0.0714285714285712"
"result.332","No","0.810918410945959","-0.38031914893617"
"result.333","No","0.873641854891883","-0.507142539668429"
"result.334","No","0.321897896269754","0.204641856742699"
"result.335","No","0.658872368556349","-0.180736921640962"
"result.336","No","0.483772066878041","0.0178639057357586"
"result.337","No","0.259536323896725","0.287953531082495"
"result.338","No","0.662473770761186","-0.181155359134896"
"result.339","No","0.818763010078554","-0.394430131272237"
"result.340","No","0.58530935732321","-0.0953512806244987"
"result.341","No","0.543809577681489","-0.0479218629722009"
"result.342","No","0.839000193464648","-0.437311914400153"
"result.343","No","0.233258768686721","0.318686738720192"
"result.344","No","0.177956291240656","0.404993146557011"
"result.345","No","0.4706691310706","0.0325733420352066"
"result.346","No","0.661249873305048","-0.180923596604295"
"result.347","No","0.942101497998604","-0.685825730154102"
"result.348","No","0.0632229358363341","0.665969921251151"
"result.349","No","0.107268328473856","0.545761957730811"
"result.350","No","0.96250506515184","-0.771999999999999"
"result.351","No","0.785182352422328","-0.349221406550063"
"result.352","No","0.475462151784185","0.0273711046043399"
"result.353","No","0.970507572725558","-0.81927453769559"
"result.354","No","0.281317789480145","0.254774555619573"
"result.355","No","0.323082236856252","0.200980566692065"
"result.356","No","0.205975672003303","0.357989287449869"
"result.357","No","0.312239314449416","0.211752136752136"
"result.358","Yes","0.0465344995327123","0.708699386044923"
"result.359","No","0.32814616553248","0.193804169074181"
"result.360","No","0.516604586933411","-0.0184579751458731"
"result.361","No","0.836997694712862","-0.429333333333332"
"result.362","No","0.908708005529254","-0.581863442389757"
"result.363","No","0.379864405462623","0.134498804644808"
"result.364","Yes","0.0246293836581547","0.856829709275349"
"result.365","No","0.214668252226081","0.345047559378026"
"result.366","No","0.966238302133132","-0.813794722325464"
"result.367","No","0.711764177944597","-0.240034564977357"
"result.368","No","0.507251548726199","-0.0077959020400904"
"result.369","No","0.734438947022559","-0.274666666666667"
"result.370","Yes","0.0445056999613075","0.727042902553673"
"result.371","No","0.852856690880162","-0.459008172758893"
"result.372","No","0.466425337056531","0.03688006556456"
"result.373","No","0.472947980478865","0.0297230377607711"
"result.374","No","0.483560509169672","0.0182351894680668"
