"","V1","V2","V3"
"result.1","Yes","0.00321694210771527","1.52181366490555"
"result.2","Yes","0.0157372050803851","1.18335105358175"
"result.3","Yes","0.000148288051236433","1.98456389809611"
"result.4","No","0.119415892321023","0.64887971540878"
"result.5","Yes","0.0113344471119019","1.24697288350735"
"result.6","Yes","0.00194469697137984","1.59009854360965"
"result.7","Yes","6.95754168598894e-05","2.10803698435277"
"result.8","Yes","0.000101375144952109","2.03984808938261"
"result.9","Yes","0.00195376850041075","1.58990154791714"
"result.10","Yes","0.000608615301938072","1.78433227414253"
"result.11","Yes","0.00133897685618667","1.6669558600778"
"result.12","Yes","0.000165923364050441","1.99048854301773"
"result.13","Yes","0.0163817150301042","1.17297016455048"
"result.14","No","0.224648256045886","0.41985766087954"
"result.15","Yes","1.48604151218466e-05","2.31733333333333"
"result.16","Yes","1.54092587610816e-06","2.57315737840932"
"result.17","Yes","0.00608101298561855","1.37148688264335"
"result.18","Yes","0.0178789359913547","1.16511353289324"
"result.19","Yes","3.89267428516588e-07","2.74312576034604"
"result.20","No","0.111874482330771","0.667389650194494"
"result.21","Yes","7.06442112827788e-08","2.91652664650376"
"result.22","Yes","0.0295314086099914","1.0334749764768"
"result.23","Yes","0.0221152488845678","1.11595661629894"
"result.24","Yes","0.000197232764276053","1.97737057463085"
"result.25","Yes","8.79229727750375e-05","2.06353744596914"
"result.26","Yes","0.00213587197922144","1.58239687055477"
"result.27","Yes","0.0110465356253573","1.26128483951952"
"result.28","Yes","0.0229030335807478","1.08645650115005"
"result.29","Yes","0.00137629086343078","1.66151926099231"
"result.30","Yes","6.05354893921733e-05","2.12265755361604"
"result.31","Yes","0.000364627795962863","1.85168452856003"
"result.32","Yes","0.00262457961979216","1.51551325386942"
"result.33","Yes","0.000403057192050441","1.83780227596017"
"result.34","Yes","1.40677966314931e-05","2.30507024327114"
"result.35","Yes","0.00161311285813707","1.6394835734214"
"result.36","No","0.0770289295360687","0.787102478212683"
"result.37","Yes","1.49740926680017e-05","2.30190359050636"
"result.38","No","0.0556029177036522","0.8890707737858"
"result.39","Yes","0.00241803901716168","1.56583732517342"
"result.40","Yes","0.000371077310447365","1.88"
"result.41","Yes","3.39693086614906e-05","2.17718730394114"
"result.42","Yes","0.0145080440510181","1.21120199146515"
"result.43","Yes","0.00931339617129551","1.30108636108167"
"result.44","No","0.0681596759163298","0.827676741803279"
"result.45","Yes","0.000609933001101738","1.77713428132985"
"result.46","Yes","0.00676996520000525","1.36545850409836"
"result.47","Yes","8.38321277130086e-05","2.06790589849937"
"result.48","Yes","1.51095804453217e-05","2.29260587431694"
"result.49","Yes","0.000652062112225631","1.76826104198417"
"result.50","No","0.214446391689107","0.440218522465084"
"result.51","Yes","0.00150051218056295","1.6393161906828"
"result.52","No","0.0531802419119878","0.901368230860196"
"result.53","No","0.366641886706498","0.185999377750122"
"result.54","Yes","0.001752243013665","1.60172384365933"
"result.55","Yes","0.0225381571767487","1.10838026967059"
"result.56","No","0.0548780087789709","0.879844354655132"
"result.57","Yes","0.00602025377473354","1.3779035134669"
"result.58","Yes","8.48733234020461e-05","2.08323329331733"
"result.59","Yes","0.00567046569622486","1.39606742072517"
"result.60","Yes","0.00311086479549605","1.50811086029239"
"result.61","Yes","0.00192387738424374","1.58039636408277"
"result.62","Yes","0.0118187108178725","1.23328165337923"
"result.63","Yes","3.42788144510505e-05","2.20502532536242"
"result.64","Yes","9.14059093251074e-05","2.08460903710448"
"result.65","Yes","1.86821693967902e-05","2.26256159125649"
"result.66","Yes","0.00141744275075044","1.62858921900018"
"result.67","Yes","0.000168791888419757","1.97373863433767"
"result.68","Yes","0.000338641079971472","1.8785395727973"
"result.69","Yes","3.41750435981305e-05","2.19562094663784"
"result.70","Yes","0.000253111399439678","1.93546568067611"
"result.71","Yes","0.0247717743533289","1.08774063465139"
"result.72","Yes","0.00144765623157853","1.6571282284674"
"result.73","Yes","0.000127647805762196","1.99609597223802"
"result.74","Yes","0.00480799890182159","1.41370266291984"
"result.75","Yes","0.00860632431794636","1.31489071038251"
"result.76","Yes","0.00738377200307262","1.34934425617477"
"result.77","Yes","4.61751951779989e-07","2.68719230652981"
"result.78","Yes","0.0428924728480005","0.94716517527749"
