"","V1","V2","V3"
"result.1","No","0.591780260870418","-0.130873097872961"
"result.2","No","0.713585951828425","-0.312870608886765"
"result.3","No","0.430135854905246","0.0984184934321828"
"result.4","No","0.968779331227147","-1.03652858445735"
"result.5","No","0.818343423176668","-0.503360894863814"
"result.6","No","0.516582054421227","-0.0232159039824165"
"result.7","No","0.308969794538477","0.279089615931722"
"result.8","No","0.327489725312554","0.248291361150425"
"result.9","No","0.391647190357568","0.152728773048031"
"result.10","No","0.737817650621186","-0.35639844304286"
"result.11","No","0.352337618976936","0.213374958221035"
"result.12","No","0.196114447363919","0.47882873506162"
"result.13","No","0.837284709613058","-0.547237089335535"
"result.14","No","0.967806872249061","-1.03922162300793"
"result.15","No","0.0889133516742579","0.76"
"result.16","No","0.0640208302240195","0.856097739019583"
"result.17","No","0.621983049508266","-0.171788749846668"
"result.18","No","0.775592177641168","-0.425919075802412"
"result.19","Yes","0.0385281396230016","0.995169357076287"
"result.20","No","0.931029671773259","-0.822000270229909"
"result.21","Yes","0.0178332119832328","1.17698548590997"
"result.22","No","0.796093305844573","-0.460658009181605"
"result.23","No","0.714037593529611","-0.317857276230548"
"result.24","No","0.340884437674638","0.231916029176302"
"result.25","No","0.323459510019425","0.255054155480705"
"result.26","No","0.514437379946658","-0.0202347083926018"
"result.27","No","0.640934020837703","-0.201775846496313"
"result.28","No","0.80578831187158","-0.477810851035043"
"result.29","No","0.513753151994568","-0.0194458864607707"
"result.30","No","0.250172429799671","0.377177720514515"
"result.31","No","0.30729396766287","0.278980446927374"
"result.32","No","0.601985208044427","-0.141629603273438"
"result.33","No","0.350913115810162","0.212126600284494"
"result.34","No","0.137870551772711","0.605450471408021"
"result.35","No","0.348237889518755","0.219153903091726"
"result.36","No","0.908680812696883","-0.746413253661462"
"result.37","No","0.069527470164801","0.826717486287999"
"result.38","No","0.829508088187149","-0.534504355747877"
"result.39","No","0.353119449395774","0.211911971248071"
"result.40","No","0.379822956665916","0.172000000000001"
"result.41","No","0.117394332490205","0.657524382592825"
"result.42","No","0.857414684775834","-0.599324324324325"
"result.43","No","0.880053938793886","-0.656679306493267"
"result.44","No","0.859608710161706","-0.604017247267759"
"result.45","No","0.588962570247965","-0.125436760618728"
"result.46","No","0.547167051255161","-0.0662354849726778"
"result.47","No","0.310645393929988","0.275628934451438"
"result.48","Yes","0.039580060572601","0.978803790983607"
"result.49","No","0.676354124974484","-0.253448591665762"
"result.50","No","0.990066560566017","-1.30943948027089"
"result.51","No","0.181823370156881","0.506704553335029"
"result.52","No","0.881587505155092","-0.665817059097371"
"result.53","No","0.951159136842156","-0.914662873905508"
"result.54","No","0.491551783029149","0.0117767537122386"
"result.55","No","0.800934075694676","-0.473608977641236"
"result.56","No","0.975052344366459","-1.09397763487366"
"result.57","No","0.707449432226082","-0.30409919289305"
"result.58","No","0.382913559455963","0.167587034813925"
"result.59","No","0.567876505113003","-0.0951369094507442"
"result.60","No","0.492331659749444","0.0106815543797936"
"result.61","No","0.806840684120625","-0.477969394672089"
"result.62","No","0.558448115462359","-0.0807345191275104"
"result.63","No","0.255320628317455","0.369846973578905"
"result.64","No","0.197918871835638","0.478588094696107"
"result.65","No","0.230858912768209","0.412492815465566"
"result.66","No","0.236523685540434","0.397082369685108"
"result.67","No","0.207054288978512","0.456017115350331"
"result.68","No","0.370654782022186","0.184772635127926"
"result.69","No","0.262697990752877","0.354711855728752"
"result.70","No","0.240657413606198","0.39569295340338"
"result.71","No","0.616512817397678","-0.165970566428234"
