"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.80",0.00934345120443934,0.865304852746222,0.25,0.075,0.106,0.068
"result.81",0.00880375363525736,0.990205409585371,0.25,0.163,0.105,0.07
"result.82",0.0544696537652434,0.868554408449931,0.17,0.077,0.106,0.069
"result.83",0.07905142980344,0.883609606758908,0.151,0.08,0.107,0.067
"result.84",0.0113727879560757,0.968450550946088,0.241,0.128,0.106,0.069
"result.85",0.0551776846428255,0.988103772977831,0.169,0.157,0.105,0.07
"result.86",1.86039085510857e-07,0.945438719548116,0.503,0.111,0.107,0.069
"result.87",0.00307353384662598,0.858010432911745,0.29,0.074,0.106,0.069
"result.88",0.00219660582799103,0.574624539100776,0.301,0.013,0.106,0.069
"result.89",0.0563002420172954,0.949660409604079,0.168,0.111,0.106,0.068
"result.90",0.00846040379946872,0.646338462611082,0.253,0.026,0.106,0.068
"result.91",0.00360095482803416,0.890453333549691,0.29,0.082,0.108,0.066
"result.92",0.0020700857260505,0.99545009206929,0.304,0.18,0.106,0.069
"result.93",0.000565646299766036,0.928940419288925,0.344,0.102,0.106,0.069
"result.94",0.000270497757521481,0.997012624641973,0.366,0.189,0.106,0.069
"result.95",0.00248629410542054,0.896828722826173,0.298,0.087,0.106,0.069
"result.96",0.00627518312994441,0.668939900802708,0.264,0.03,0.106,0.069
"result.97",0.052180267791296,0.997760016730538,0.171,0.197,0.105,0.069
"result.98",0.0122495356016155,0.699483877940198,0.239,0.036,0.106,0.069
"result.99",0.0770635485262148,0.856774039232553,0.15,0.074,0.105,0.069
"result.100",0.051845067129331,0.6325513370742,0.173,0.023,0.106,0.068
"result.101",0.0240835741736877,0.956572933891625,0.21,0.117,0.106,0.068
"result.102",0.246530064960023,0.503951313460293,0.072,0.001,0.105,0.07
"result.103",0.000405254740561453,0.909987381647788,0.355,0.092,0.106,0.068
"result.104",0.038323204281479,0.655309743809322,0.187,0.028,0.105,0.069
"result.105",0.00231659398974029,0.35665826520254,0.298,-0.026,0.105,0.07
"result.106",0.0394575162772252,0.699073622018092,0.187,0.036,0.106,0.069
"result.107",0.00215479750373271,0.56111076469315,0.302,0.011,0.106,0.069
"result.108",0.0986384543158652,0.698190996816113,0.137,0.035,0.106,0.068
"result.109",0.0311606693307261,0.968700863806285,0.199,0.126,0.107,0.068
"result.110",0.0508303550662448,0.925102195966579,0.175,0.097,0.107,0.067
"result.111",0.082233817344673,0.985917548079035,0.148,0.15,0.106,0.068
"result.112",0.167807328498457,0.929804915490426,0.103,0.099,0.107,0.067
"result.113",0.0107126677376195,0.577671604701484,0.244,0.013,0.106,0.068
"result.114",0.000654551325203132,0.880373880644614,0.345,0.079,0.108,0.067
"result.115",0.301067184166386,0.713023467197266,0.056,0.038,0.106,0.068
"result.116",0.0059348463864229,0.957837471799238,0.265,0.119,0.105,0.069
"result.117",0.0764846037517099,0.621726075986773,0.15,0.022,0.105,0.07
"result.118",0.0530043208055481,0.34784795135763,0.171,-0.027,0.106,0.068
"result.119",0.000674982845398761,0.984483032522469,0.338,0.149,0.106,0.069
"result.120",0.00874837301680269,0.85435883906137,0.255,0.071,0.107,0.067
"result.121",0.133999102400675,0.71463797691078,0.118,0.038,0.106,0.068
"result.122",0.00407812780175923,0.671386676232027,0.28,0.031,0.106,0.069
"result.123",1.54512432722498e-05,0.994962770578299,0.432,0.176,0.107,0.068
"result.124",0.281404543515857,0.69212320188625,0.061,0.035,0.105,0.069
"result.125",0.0404532916535736,0.866286857206411,0.186,0.075,0.106,0.068
"result.126",0.182406877984916,0.981247672793491,0.096,0.142,0.106,0.068
"result.127",0.338237091551236,0.963507370474609,0.045,0.122,0.106,0.068
"result.128",0.219785650907886,0.958984961663103,0.082,0.119,0.106,0.068
"result.129",0.017483389264081,0.789822109259446,0.224,0.055,0.106,0.068
"result.130",1.864949941612e-07,0.642406068669478,0.526,0.025,0.107,0.069
"result.131",0.22445710911579,0.655166869443805,0.08,0.028,0.105,0.069
"result.132",0.0276681204615124,0.723715407698351,0.202,0.041,0.105,0.069
"result.133",0.0563557450957289,0.992514766586197,0.168,0.166,0.106,0.068
"result.134",0.0811365139615711,0.966404967023135,0.15,0.122,0.107,0.066
"result.135",0.00276321247184907,0.922277440331402,0.294,0.098,0.106,0.069
"result.136",0.0101806618591153,0.962804707584134,0.246,0.123,0.106,0.069
"result.137",0.0426414479831305,0.85102003504519,0.183,0.071,0.106,0.068
"result.138",0.00295812942028974,0.938198412502257,0.291,0.106,0.106,0.069
"result.139",4.54462649236869e-05,0.822436512596439,0.412,0.063,0.107,0.068
"result.140",0.010500949758477,0.474441819925643,0.245,-0.004,0.106,0.068
"result.141",0.00897605671059219,0.599297033042885,0.251,0.017,0.106,0.069
"result.142",0.0404904632451348,0.906395889798238,0.187,0.089,0.107,0.067
"result.143",0.000997114233511212,0.408125030759542,0.33,-0.016,0.107,0.068
"result.144",0.170617721553537,0.920906180346537,0.101,0.098,0.106,0.069
"result.145",0.0932617141131015,0.624687378200048,0.139,0.022,0.105,0.069
"result.146",0.0235909794333216,0.614521220308943,0.21,0.02,0.106,0.069
"result.147",0.103069332420562,0.775018775388016,0.134,0.052,0.106,0.069
"result.148",0.0223796801689254,0.888471608779207,0.214,0.083,0.106,0.068
"result.149",0.0622423960042099,0.966183862064909,0.162,0.127,0.105,0.069
"result.150",0.134162145463432,0.918874466109135,0.118,0.095,0.106,0.068
"result.151",0.00709317813411463,0.816742000710976,0.259,0.062,0.106,0.069
"result.152",0.11614245853607,0.158136480168456,0.127,-0.068,0.106,0.068
"result.153",0.10449768763448,0.690660448598832,0.134,0.034,0.106,0.068
"result.154",0.0515388427702172,0.743014212601633,0.173,0.045,0.106,0.069
"result.155",0.000514072112445871,0.927051003993839,0.347,0.1,0.106,0.069
"result.156",0.0563127959235574,0.768229137791241,0.167,0.052,0.105,0.07
"result.157",0.0109024935502077,0.948708976460898,0.245,0.111,0.107,0.068
"result.158",0.00829568408083906,0.991352134555913,0.253,0.165,0.106,0.069
"result.159",0.0199658950671626,0.367438293208633,0.217,-0.023,0.105,0.069
"result.160",0.00123026771014038,0.936318472988971,0.323,0.103,0.107,0.067
"result.161",0.0086505525676515,0.99731352349008,0.254,0.188,0.107,0.068
"result.162",0.0104184398529423,0.966702160325871,0.247,0.125,0.107,0.068
"result.163",0.206262905348282,0.605107862066205,0.087,0.018,0.106,0.068
"result.164",0.546883974889904,0.988855481114461,-0.012,0.156,0.106,0.068
"result.165",0.0122259743719919,0.96232727675481,0.242,0.119,0.108,0.067
"result.166",0.0482478623640082,0.979822053913665,0.175,0.141,0.105,0.069
"result.167",0.159408701789781,0.973282400154847,0.106,0.133,0.106,0.069
"result.168",0.00537103286546172,0.62458185219361,0.27,0.022,0.106,0.07
"result.169",0.00371289561520025,0.820507576096715,0.283,0.063,0.106,0.068
"result.170",0.356982894644537,0.819986941881554,0.039,0.063,0.106,0.069
"result.171",0.0686031335636215,0.863479726519795,0.158,0.075,0.106,0.069
"result.172",0.171060063999137,0.598075715504589,0.101,0.017,0.106,0.069
"result.173",0.0155534390513944,0.967585465926677,0.231,0.124,0.107,0.067
"result.174",0.0216196781235772,0.997347668337583,0.215,0.191,0.106,0.068
"result.175",0.00835720709571285,0.759456648526457,0.255,0.048,0.107,0.068
"result.176",0.0367944239427853,0.221328060287849,0.189,-0.053,0.105,0.069
"result.177",0.111974692693548,0.841336868163143,0.129,0.069,0.106,0.069
"result.178",0.000592498870506884,0.538569137559189,0.346,0.007,0.107,0.068
"result.179",0.00201281181920219,0.62609626924815,0.304,0.022,0.106,0.069
"result.180",0.0391443556959695,0.837020559973689,0.187,0.067,0.106,0.068
"result.181",0.0221963600360389,0.872046756753514,0.213,0.078,0.106,0.069
"result.182",0.0089373931825246,0.894435080945433,0.251,0.086,0.106,0.069
"result.183",0.186129227821118,0.551570077060428,0.095,0.009,0.106,0.069
"result.184",0.000408846777789023,0.997127422249815,0.353,0.191,0.106,0.069
"result.185",0.0205316016525789,0.964277234033645,0.218,0.123,0.107,0.068
"result.186",0.036582697427257,0.999066641320823,0.19,0.212,0.106,0.068
"result.187",0.000214442123192322,0.986834752572287,0.374,0.152,0.107,0.068
"result.188",0.0312368615078183,0.97633508397802,0.2,0.134,0.107,0.068
"result.189",0.0722496699390907,0.96297872106286,0.157,0.12,0.107,0.067
"result.190",1.86220806187307e-07,0.941749471135985,0.485,0.109,0.106,0.069
"result.191",0.551658426697708,0.403787178198017,-0.013,-0.017,0.105,0.069
"result.192",0.324666446420467,0.948450348013619,0.048,0.112,0.106,0.068
"result.193",0.0931136360057875,0.327469340034938,0.141,-0.03,0.106,0.068
"result.194",0.00496783945936107,0.907402222477946,0.273,0.092,0.106,0.069
"result.195",0.00185791879539737,0.996541216708692,0.306,0.186,0.106,0.069
"result.196",0.387140749213744,0.976709463534305,0.03,0.139,0.105,0.07
"result.197",0.0215685237722626,0.995883722588593,0.213,0.184,0.105,0.069
"result.198",0.110132903424301,0.996767664489248,0.131,0.186,0.107,0.068
"result.199",0.0352549938776043,0.72233283391494,0.193,0.04,0.107,0.067
"result.200",0.0181988356089675,0.986714873975864,0.224,0.15,0.107,0.068
"result.201",0.0704998576975091,0.565777290247352,0.155,0.012,0.105,0.069
"result.202",2.77028435065085e-05,0.799877621070748,0.424,0.057,0.107,0.068
"result.203",1.29963325104848e-05,0.998888887044345,0.433,0.212,0.107,0.069
"result.204",0.0829247150950272,0.956489728073209,0.148,0.116,0.107,0.068
"result.205",0.00972822748184991,0.433253711432715,0.246,-0.012,0.105,0.069
"result.206",0.0101114915769149,0.974584048131815,0.245,0.135,0.106,0.069
"result.207",0.00275956531207906,0.817198649998981,0.292,0.064,0.105,0.07
"result.208",0.000283877756146264,0.98233636651708,0.365,0.145,0.106,0.069
"result.209",0.119396372820302,0.976493628870157,0.125,0.135,0.106,0.068
"result.210",0.213746100003227,0.781933944722371,0.085,0.053,0.106,0.068
"result.211",0.447217282773247,0.952124944687272,0.014,0.114,0.106,0.068
"result.212",0.0527362505208041,0.745115423271782,0.173,0.045,0.107,0.068
"result.213",0.00237836546529598,0.878292109238594,0.299,0.08,0.106,0.068
"result.214",0.00316528082131573,0.679991748597115,0.287,0.033,0.105,0.07
"result.215",0.00854303798434809,0.988800617356053,0.251,0.158,0.106,0.069
"result.216",8.84687733788604e-05,0.931018056147615,0.398,0.101,0.107,0.068
"result.217",0.391062099902555,0.93118383990924,0.029,0.103,0.105,0.07
"result.218",0.0162476025338017,0.682177601343791,0.226,0.033,0.106,0.069
"result.219",0.0387078456149924,0.447845712085004,0.186,-0.009,0.105,0.069
"result.220",0.0804621116118914,0.932622333394912,0.148,0.103,0.105,0.069
"result.221",0.0103747307618557,0.774082087056949,0.246,0.051,0.106,0.068
"result.222",0.0846207136670414,0.924082413457312,0.146,0.099,0.106,0.069
"result.223",0.318502628497613,0.76411271960789,0.05,0.05,0.106,0.069
"result.224",0.000448799708354192,0.844051522582914,0.348,0.071,0.105,0.07
"result.225",0.0685231621492384,0.956556025159403,0.157,0.118,0.106,0.069
"result.226",0.059712556889744,0.657188144055729,0.166,0.027,0.107,0.068
"result.227",0.649157407014665,0.710082189361528,-0.04,0.038,0.105,0.069
"result.228",0.00758443828740216,0.998649327520713,0.259,0.204,0.107,0.068
"result.229",0.00794547797238739,0.718969408756298,0.257,0.04,0.107,0.068
"result.230",0.481720805002273,0.981585113450768,0.005,0.142,0.106,0.068
"result.231",0.158034889259191,0.953425395818695,0.107,0.115,0.106,0.068
"result.232",0.0106653018042281,0.415520412698793,0.244,-0.014,0.106,0.068
"result.233",0.00898724105218326,0.772710174134827,0.253,0.051,0.107,0.068
"result.234",0.189798075978485,0.804356665877506,0.094,0.059,0.106,0.068
"result.235",0.149302417691189,0.170472552592407,0.11,-0.066,0.105,0.069
"result.236",0.000292351685923692,0.681000775983928,0.363,0.033,0.106,0.069
"result.237",0.00689516401934351,0.507094700341702,0.259,0.001,0.105,0.069
"result.238",0.0314926168667756,0.98270082931128,0.198,0.145,0.106,0.069
"result.239",0.00519027224420934,0.996274388339485,0.273,0.183,0.107,0.068
"result.240",0.00762784486901085,0.844071537107084,0.257,0.069,0.106,0.068
"result.241",0.00169434418085593,0.9827636804718,0.309,0.148,0.106,0.07
"result.242",0.000838097760449155,0.944075367784412,0.332,0.111,0.106,0.07
"result.243",0.00707452936211046,0.825927621374641,0.26,0.064,0.106,0.069
"result.244",0.00064866397735175,0.916873606815143,0.341,0.095,0.106,0.068
"result.245",0.0957005009772066,0.851214534578849,0.138,0.072,0.105,0.069
"result.246",0.0612495971429235,0.387084809990222,0.162,-0.02,0.105,0.07
"result.247",0.145938969443534,0.795502571162166,0.112,0.056,0.106,0.068
"result.248",0.0207568849097625,0.983977585966484,0.216,0.147,0.106,0.069
"result.249",0.111572179952709,0.996546922664107,0.129,0.188,0.105,0.069
"result.250",0.0139421735264206,0.878245235356193,0.233,0.08,0.106,0.069
"result.251",0.0924886570638079,0.709691450469779,0.141,0.038,0.106,0.068
"result.252",0.000616628477715997,0.997433431058765,0.34,0.197,0.105,0.07
"result.253",0.00191302928260166,0.771675952953934,0.306,0.052,0.106,0.07
"result.254",0.0304874677414905,0.867573013536653,0.199,0.076,0.106,0.068
"result.255",0.0112563246536534,0.687199485722598,0.242,0.034,0.106,0.069
"result.256",0.0190308334949528,0.936774487629648,0.22,0.105,0.106,0.068
"result.257",0.0589354729634592,0.842741071790767,0.167,0.069,0.106,0.068
"result.258",0.00140632935019723,0.910667630586934,0.32,0.091,0.107,0.067
"result.259",0.000223738497179183,0.553557290710643,0.376,0.009,0.108,0.067
"result.260",0.119563113497573,0.87997294790438,0.124,0.081,0.105,0.069
"result.261",0.00613498984124756,0.950591565341552,0.27,0.111,0.108,0.067
"result.262",0.0552811942786247,0.968743765482569,0.17,0.128,0.106,0.069
"result.263",0.00810159039539596,0.640386311834506,0.256,0.025,0.106,0.068
"result.264",0.00430909712801538,0.915993871589777,0.278,0.095,0.106,0.069
"result.265",0.6173744929191,0.965457396597609,-0.031,0.127,0.105,0.07
"result.266",0.00156425138819236,0.336636179829304,0.311,-0.029,0.106,0.069
"result.267",0.00666403419743127,0.825161650981192,0.26,0.065,0.105,0.07
"result.268",0.156980402841764,0.959889254352252,0.106,0.121,0.105,0.069
"result.269",0.000694807981634892,0.909470472544547,0.337,0.093,0.106,0.069
"result.270",0.000224232158071568,0.85487192279492,0.37,0.073,0.106,0.069
"result.271",0.0082718368042302,0.833311029405568,0.254,0.066,0.106,0.068
"result.272",0.0749825140991448,0.828116593862127,0.153,0.065,0.106,0.068
"result.273",0.012692208346766,0.972939182583689,0.236,0.133,0.106,0.069
"result.274",0.232931256155125,0.994671586625226,0.078,0.175,0.106,0.069
"result.275",0.131574922073079,0.922058538318081,0.118,0.098,0.106,0.069
"result.276",0.162941740116405,0.926257826850008,0.105,0.097,0.107,0.067
"result.277",0.0846902764721935,0.86698523565018,0.145,0.077,0.106,0.069
"result.278",0.00802331188673202,0.994120146118729,0.255,0.173,0.106,0.069
"result.279",0.000478072040898542,0.99983631397927,0.348,0.248,0.106,0.069
"result.280",0.191466295495167,0.988089688356137,0.094,0.151,0.107,0.067
"result.281",0.000552669684545647,0.843854263948507,0.347,0.07,0.107,0.069
"result.282",0.0934693525382826,0.981172919593701,0.14,0.143,0.106,0.069
"result.283",0.0504176345150449,0.400130397437279,0.175,-0.017,0.106,0.068
"result.284",4.51556125031455e-05,0.537916500951865,0.411,0.007,0.107,0.069
"result.285",0.00117285105157363,0.855873240480497,0.324,0.072,0.106,0.068
"result.286",0.0277224186697904,0.989478935269799,0.206,0.155,0.107,0.067
"result.287",0.250733254581621,0.678465686498587,0.072,0.032,0.106,0.068
"result.288",0.0196601479087467,0.864257957708025,0.217,0.077,0.105,0.07
"result.289",0.00520412130568619,0.937581782455725,0.272,0.104,0.106,0.068
"result.290",1.86740103918325e-07,0.889593378672188,0.552,0.084,0.108,0.068
"result.291",0.154347569668392,0.677164762584897,0.108,0.032,0.106,0.069
"result.292",0.000609911660643641,0.90816715053781,0.342,0.092,0.106,0.069
"result.293",0.69575408497655,0.975197777355088,-0.054,0.136,0.105,0.069
"result.294",0.00702957188790757,0.65322883977355,0.261,0.027,0.106,0.068
"result.295",0.0144155933088003,0.85984085506234,0.234,0.073,0.107,0.067
"result.296",0.0124091959680737,0.987605713131638,0.235,0.157,0.105,0.07
"result.297",0.00135838670927718,0.581473322243555,0.319,0.014,0.107,0.068
"result.298",0.00288151031773297,0.999999811642239,0.292,0.302,0.106,0.069
"result.299",0.00133700928365555,0.989225452776943,0.319,0.157,0.106,0.068
"result.300",0.00619556112737236,0.880647436545503,0.264,0.081,0.106,0.068
"result.301",0.447950907157165,0.754472585747061,0.014,0.048,0.106,0.07
"result.302",0.0427930971018382,0.880173425925605,0.184,0.079,0.107,0.067
"result.303",0.000475383177222735,0.975514936576319,0.351,0.136,0.106,0.069
"result.304",0.0197189914194531,0.98806666063009,0.219,0.154,0.106,0.068
"result.305",0.0066958723237346,0.604316228130662,0.262,0.018,0.106,0.068
"result.306",0.114544379984383,0.415461239184424,0.128,-0.014,0.107,0.068
"result.307",0.193120764768514,0.99958951764353,0.092,0.228,0.106,0.068
"result.308",0.0231648073091304,0.923824731517938,0.211,0.098,0.106,0.068
"result.309",0.0133129826823418,0.932980539544544,0.233,0.104,0.105,0.069
"result.310",0.0024897961699258,0.704055358787259,0.298,0.037,0.106,0.068
"result.311",0.00927316667390479,0.829893066035444,0.249,0.065,0.106,0.068
"result.312",0.206258077605552,0.827962147138092,0.087,0.065,0.105,0.069
"result.313",0.0301971337598119,0.501902785121088,0.199,0,0.106,0.069
"result.314",0.123241310231474,0.9534908484987,0.124,0.114,0.106,0.068
"result.315",0.304976552273244,0.580637806695761,0.054,0.014,0.106,0.068
"result.316",0.0742395656909342,0.950359506178202,0.154,0.112,0.106,0.068
"result.317",0.000456186939142392,0.82003112495002,0.346,0.065,0.105,0.071
"result.318",1.86350342958539e-07,0.990145772007931,0.491,0.163,0.106,0.07
"result.319",0.0010394450703058,0.958645303749957,0.325,0.121,0.106,0.069
"result.320",0.0430824166704488,0.720048841188906,0.184,0.04,0.107,0.068
"result.321",7.78555756460309e-05,0.803586208759274,0.398,0.059,0.106,0.068
"result.322",0.0473483689422239,0.544574817237563,0.178,0.008,0.106,0.069
"result.323",0.0067749825666257,0.872295992196167,0.263,0.077,0.107,0.068
"result.324",5.32444241347192e-05,0.809582040888853,0.402,0.062,0.105,0.07
"result.325",0.000587063458264807,0.99566842885397,0.345,0.181,0.107,0.069
"result.326",0.0162377244863214,0.947309667068712,0.225,0.113,0.105,0.07
"result.327",0.101206763330671,0.807697484490951,0.136,0.059,0.106,0.068
"result.328",0.00103781380571477,0.995710781684565,0.326,0.181,0.106,0.069
"result.329",0.0595542280159384,0.53695423682722,0.165,0.007,0.106,0.069
"result.330",0.122037997024176,0.847960460500691,0.123,0.07,0.106,0.068
"result.331",0.0145255583926303,0.99092078533591,0.231,0.163,0.106,0.069
"result.332",0.0193998795642398,0.712129984584568,0.221,0.038,0.107,0.068
"result.333",5.53190288132123e-05,0.99458546456859,0.408,0.174,0.107,0.068
"result.334",0.0625982653551291,0.539561586458986,0.163,0.007,0.106,0.068
"result.335",0.268451693438454,0.985517125047877,0.066,0.15,0.106,0.069
"result.336",1.8621367697714e-07,0.995116014688282,0.468,0.177,0.107,0.068
"result.337",0.0297252031411434,0.868571346388312,0.198,0.078,0.105,0.069
"result.338",0.043226924894558,0.999558910930651,0.183,0.227,0.106,0.068
"result.339",0.0228634957468309,0.787900800448384,0.214,0.054,0.107,0.068
"result.340",0.000852381156583668,0.876318623665304,0.334,0.079,0.107,0.068
"result.341",0.00546841381103596,0.921101193291543,0.269,0.097,0.106,0.069
"result.342",0.121707181388771,0.876772793471445,0.123,0.08,0.105,0.069
"result.343",0.0481795276090101,0.862510573568505,0.176,0.074,0.106,0.068
"result.344",0.020222546902134,0.962459189717601,0.219,0.121,0.107,0.068
"result.345",0.21831297043934,0.59260109019959,0.082,0.016,0.105,0.069
"result.346",0.000598154858394177,0.889449206025798,0.342,0.085,0.106,0.069
"result.347",0.0235159411265366,0.274646858588371,0.211,-0.04,0.106,0.068
"result.348",0.0235214863845681,0.836305920843605,0.21,0.068,0.106,0.069
"result.349",0.0820330946641787,0.200225034780536,0.149,-0.057,0.107,0.068
"result.350",0.000472791607053804,0.879165516182228,0.35,0.081,0.106,0.069
"result.351",0.122172916872772,0.909830734491573,0.124,0.091,0.106,0.068
"result.352",0.450698341945511,0.461131311633353,0.013,-0.007,0.106,0.068
"result.353",0.000329602193256675,0.817397942678237,0.361,0.062,0.106,0.069
"result.354",2.04545632731732e-05,0.647590848958127,0.424,0.026,0.106,0.069
"result.355",0.000718816333125558,0.368400546912209,0.339,-0.023,0.106,0.068
"result.356",0.00194173116611775,0.996614475968897,0.307,0.185,0.107,0.068
"result.357",0.0408243403303086,0.745771006145381,0.184,0.046,0.106,0.069
"result.358",0.232054561912339,0.579684538829686,0.078,0.014,0.106,0.067
"result.359",0.0138840607778047,0.983863288742588,0.235,0.145,0.107,0.068
"result.360",0.00359251842173607,0.819939899655748,0.286,0.062,0.107,0.068
"result.361",0.000491452615868309,0.953627263499422,0.347,0.116,0.106,0.069
"result.362",0.00109651993901297,0.998503950940812,0.326,0.204,0.107,0.068
"result.363",0.00284383817153459,0.622407315463851,0.292,0.022,0.106,0.069
"result.364",0.103149675326891,0.567257573249445,0.136,0.011,0.107,0.067
"result.365",0.00263750079725516,0.997109305673145,0.297,0.188,0.107,0.068
"result.366",0.0202504940954313,0.980349415103501,0.219,0.141,0.107,0.068
