"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1871",0.32911878815912,0.929010638801342,0.048,0.099,0.107,0.067
"result.1872",0.694280747593443,0.774550681198148,-0.054,0.051,0.107,0.068
"result.1873",0.0793368712110671,0.0081206201242745,0.151,-0.163,0.107,0.068
"result.1874",0.579673312598326,0.750634831561442,-0.021,0.046,0.106,0.068
"result.1875",0.777286464509722,0.324509490299658,-0.081,-0.031,0.106,0.068
"result.1876",0.0617010421747162,0.0123147999242835,0.167,-0.15,0.108,0.067
"result.1877",0.372958638244353,0.601009049117286,0.035,0.018,0.106,0.068
"result.1878",0.252478604057441,0.383357244032526,0.072,-0.02,0.108,0.066
"result.1879",0.242897638367905,0.608655112401003,0.075,0.019,0.107,0.067
"result.1880",0.352319628235411,0.195090304458529,0.04,-0.059,0.106,0.068
"result.1881",0.905971621089046,0.0309750726149898,-0.142,-0.125,0.108,0.067
"result.1882",0.366220524132644,0.365481613482639,0.037,-0.023,0.108,0.067
"result.1883",0.906953433010162,0.497790690002601,-0.142,0,0.107,0.067
"result.1884",0.611209676196508,0.625983421352849,-0.03,0.022,0.106,0.068
"result.1885",0.880883676045996,0.527317000908529,-0.126,0.005,0.107,0.068
"result.1886",0.840573681283603,0.654361151866626,-0.107,0.027,0.107,0.067
"result.1887",0.210515563171178,0.573246385966634,0.087,0.012,0.107,0.067
"result.1888",0.560191784088539,0.956560578830001,-0.016,0.114,0.108,0.067
"result.1889",0.357926633073053,0.264492478984528,0.039,-0.042,0.108,0.067
"result.1890",0.0774546897020828,0.133259077414331,0.152,-0.075,0.107,0.068
"result.1891",0.951182148007158,0.116187622957246,-0.18,-0.079,0.109,0.066
"result.1892",0.866819856950202,0.81143965511446,-0.12,0.059,0.108,0.066
"result.1893",0.637204656290694,0.579538801769846,-0.038,0.014,0.107,0.067
"result.1894",0.391742228157943,0.506638648448949,0.03,0.001,0.108,0.066
"result.1895",0.637522185556016,0.207234597419053,-0.037,-0.056,0.107,0.068
"result.1896",0.146326451484445,0.99995283342772,0.113,0.261,0.107,0.068
"result.1897",0.828190116978668,0.513131210469145,-0.101,0.002,0.107,0.067
"result.1898",0.46404195729251,0.180641242873326,0.01,-0.061,0.107,0.067
"result.1899",0.288773441814167,0.0143051641020603,0.061,-0.145,0.108,0.066
"result.1900",0.215662812638385,0.60452907951726,0.085,0.018,0.108,0.068
"result.1901",0.996597502822615,0.931204768345251,-0.29,0.1,0.108,0.067
"result.1902",0.0786908869674655,0.298218920920601,0.151,-0.036,0.107,0.068
"result.1903",0.440093795187635,0.21048309173079,0.016,-0.055,0.106,0.068
"result.1904",0.159318773385494,0.894696254317924,0.107,0.085,0.107,0.068
"result.1905",0.349115468478153,0.882788640798045,0.042,0.08,0.107,0.067
"result.1906",0.19523356660947,0.959381382180448,0.092,0.119,0.106,0.068
"result.1907",0.204663093988915,0.614636074742744,0.089,0.02,0.107,0.067
"result.1908",0.564578594982353,0.201418704854803,-0.017,-0.056,0.107,0.067
"result.1909",0.549479771423536,0.348879588420977,-0.013,-0.026,0.106,0.069
"result.1910",0.240880463233924,0.188527512443977,0.076,-0.059,0.108,0.067
"result.1911",0.818796131424499,0.60792627177305,-0.097,0.019,0.107,0.068
"result.1912",0.624865135387265,0.447005709615137,-0.034,-0.009,0.107,0.068
"result.1913",0.883128828270341,0.584390426007439,-0.126,0.015,0.106,0.068
"result.1914",0.799362372556785,0.732325428998785,-0.09,0.041,0.107,0.067
"result.1915",0.505402571027282,0.223915624652377,-0.001,-0.052,0.106,0.068
"result.1916",0.880794589280075,0.858644926318681,-0.125,0.073,0.106,0.068
"result.1917",0.822523637152892,0.576869292698866,-0.1,0.013,0.108,0.067
"result.1918",0.470887577463342,0.493193592239416,0.008,-0.001,0.107,0.067
"result.1919",0.420865818294922,0.462695803689187,0.022,-0.006,0.109,0.066
"result.1920",0.260027785886675,0.372868591418738,0.068,-0.022,0.106,0.07
"result.1921",0.743281308851167,0.595534000525483,-0.07,0.016,0.108,0.067
"result.1922",0.107445211925897,0.282324504505829,0.132,-0.04,0.106,0.069
"result.1923",0.703791754544974,0.0563805763853203,-0.057,-0.107,0.107,0.067
"result.1924",0.805662362275937,0.718970897559743,-0.091,0.04,0.106,0.069
"result.1925",0.489278675633183,0.484179994100516,0.003,-0.002,0.108,0.067
"result.1926",0.748526405895104,0.305728952078492,-0.072,-0.034,0.107,0.067
"result.1927",0.615937627413707,0.585253766844104,-0.031,0.015,0.108,0.067
"result.1928",0.287192351151391,0.0106662308922639,0.061,-0.155,0.107,0.067
"result.1929",0.356356232078748,0.364250450258626,0.04,-0.023,0.108,0.066
"result.1930",0.163291485791635,0.166418582391379,0.106,-0.064,0.108,0.066
"result.1931",0.818435125765293,0.379989571867024,-0.097,-0.02,0.107,0.067
"result.1932",0.255672547286557,0.0844243775097083,0.071,-0.092,0.107,0.067
"result.1933",0.404253631964693,0.120086654440301,0.026,-0.078,0.108,0.067
"result.1934",0.0445170822015885,0.241650273966717,0.183,-0.047,0.107,0.067
"result.1935",0.854529817143398,0.946972994164304,-0.113,0.108,0.107,0.067
"result.1936",0.55900591663418,0.269531460614352,-0.016,-0.041,0.108,0.067
"result.1937",0.117695074996726,0.540810947065946,0.126,0.007,0.106,0.068
"result.1938",0.347989303727265,0.377720630621033,0.042,-0.021,0.107,0.067
"result.1939",0.946636520996726,0.990418590785204,-0.172,0.159,0.107,0.068
"result.1940",0.51624812782041,0.0215646786051036,-0.004,-0.135,0.108,0.067
"result.1941",0.538204242575488,0.310321290650299,-0.01,-0.033,0.107,0.067
"result.1942",0.806116533126144,0.656571306787894,-0.093,0.027,0.108,0.067
"result.1943",0.137754911638943,0.794021800893879,0.117,0.055,0.107,0.067
"result.1944",0.296201503209386,0.627072721874132,0.058,0.022,0.108,0.066
"result.1945",0.979660081179562,0.0116962943757359,-0.217,-0.155,0.106,0.069
"result.1946",0.585731758028557,0.721147509008781,-0.023,0.04,0.107,0.068
"result.1947",0.588509290271184,0.190212359172932,-0.024,-0.058,0.109,0.066
"result.1948",0.203001289061662,0.646259750674105,0.091,0.025,0.109,0.066
"result.1949",0.463460737418837,0.801149837274467,0.01,0.056,0.109,0.066
"result.1950",0.42483035582209,0.839893545644291,0.021,0.067,0.107,0.067
"result.1951",0.648362709091646,0.310181828107858,-0.041,-0.033,0.108,0.067
"result.1952",0.61795320212621,0.577669016211968,-0.032,0.013,0.107,0.068
"result.1953",0.360505312661004,0.403639266259495,0.038,-0.016,0.107,0.068
"result.1954",0.201856869174096,0.90118191086879,0.089,0.088,0.106,0.068
"result.1955",0.559081847635597,0.454031914045306,-0.016,-0.008,0.106,0.068
"result.1956",0.00535292071846722,0.414790162454002,0.277,-0.014,0.109,0.067
"result.1957",0.0534115911699885,0.18931834052206,0.174,-0.059,0.107,0.067
"result.1958",0.649672941179678,0.45948997471964,-0.041,-0.007,0.108,0.067
"result.1959",0.352265090445364,0.960948848621475,0.041,0.119,0.107,0.067
"result.1960",0.449283509631027,0.627552236671735,0.014,0.022,0.108,0.067
"result.1961",0.187685149525017,0.489569886689971,0.095,-0.002,0.107,0.068
"result.1962",0.353017267129611,0.868047849564048,0.041,0.074,0.108,0.066
"result.1963",0.609261238811265,0.307407523311548,-0.03,-0.034,0.108,0.067
"result.1964",0.0701989454922928,0.242991486135169,0.161,-0.046,0.109,0.066
"result.1965",0.215123052240516,0.747799584898375,0.085,0.045,0.107,0.067
"result.1966",0.705177239733389,0.165543386864028,-0.058,-0.064,0.109,0.066
"result.1967",0.719451030231261,0.38331410372798,-0.062,-0.02,0.108,0.067
"result.1968",0.859911866309043,0.842733224022694,-0.115,0.068,0.107,0.068
"result.1969",0.240844299844249,0.294698213198686,0.077,-0.036,0.108,0.066
"result.1970",0.385138333836802,0.59503358792641,0.032,0.017,0.107,0.068
"result.1971",0.360546579351771,0.7133057287061,0.038,0.039,0.107,0.068
"result.1972",0.95543698755795,0.547929920499268,-0.182,0.008,0.107,0.068
"result.1973",0.686730081256288,0.200347397109808,-0.052,-0.057,0.107,0.068
