"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1",0.121543068575383,0.92141475729871,0.125,0.095,0.107,0.067
"result.2",0.866620212770307,0.748338179750007,-0.12,0.044,0.108,0.066
"result.3",0.187269452997074,0.976142071206114,0.096,0.133,0.107,0.067
"result.4",0.816861302286658,0.998520822318099,-0.097,0.201,0.107,0.068
"result.5",0.686286907415992,0.985935474390429,-0.052,0.146,0.108,0.067
"result.6",0.902902598493558,0.366416989353862,-0.138,-0.023,0.107,0.068
"result.7",0.813244641736024,0.972051437226468,-0.096,0.128,0.108,0.067
"result.8",0.438087209262824,0.663415001912811,0.017,0.029,0.107,0.068
"result.9",0.992003873132551,0.997266564859136,-0.263,0.184,0.109,0.066
"result.10",0.936118857996653,0.997910473268791,-0.162,0.196,0.106,0.068
"result.11",0.365343369895654,0.947119314694173,0.037,0.108,0.108,0.066
"result.12",0.356064430223749,0.603286943257453,0.04,0.018,0.107,0.067
"result.13",0.326302033441802,0.809495305395648,0.049,0.058,0.108,0.066
"result.14",0.185438922627614,0.791398907849686,0.097,0.054,0.108,0.067
"result.15",0.328159707744596,0.9110461376983,0.047,0.093,0.106,0.069
"result.16",0.284736466054519,0.985044530098693,0.061,0.144,0.108,0.066
"result.17",0.919896314429206,0.672741206385668,-0.152,0.03,0.109,0.066
"result.18",0.937465075706905,0.894272846583009,-0.163,0.085,0.107,0.068
"result.19",0.866404003721105,0.913157786412912,-0.118,0.093,0.106,0.068
"result.20",0.86031074179162,0.622190346853891,-0.116,0.021,0.108,0.067
"result.21",0.777138722024553,0.849913012481944,-0.082,0.069,0.107,0.067
"result.22",0.655882764849342,0.66510405771487,-0.043,0.029,0.107,0.068
"result.23",0.170802063958463,0.950762187540855,0.102,0.112,0.107,0.067
"result.24",0.925132131097143,0.950543607333266,-0.155,0.111,0.108,0.067
"result.25",0.455517665296323,0.899671305612435,0.012,0.084,0.109,0.066
"result.26",0.235938817406701,0.806122114116623,0.078,0.058,0.108,0.067
"result.27",0.916115139496853,0.71085167832402,-0.15,0.037,0.109,0.066
"result.28",0.95025790121644,0.670678405254433,-0.18,0.029,0.109,0.065
"result.29",0.0420206445121786,0.321473964786997,0.183,-0.032,0.106,0.068
"result.30",0.58762633439292,0.658957934320379,-0.024,0.028,0.107,0.067
"result.31",0.983651214070151,0.894322136147253,-0.231,0.083,0.108,0.066
"result.32",0.0425486087562005,0.972400837871162,0.186,0.128,0.108,0.066
"result.33",0.0272574012288267,0.990958845218849,0.206,0.159,0.107,0.067
"result.34",0.697970271562503,0.944183595526761,-0.055,0.108,0.107,0.068
"result.35",0.0421307953987745,0.570045424614995,0.184,0.012,0.106,0.068
"result.36",0.832997673382741,0.576508009318104,-0.103,0.013,0.106,0.068
"result.37",0.904978246269509,0.478171169757452,-0.139,-0.003,0.107,0.067
"result.38",0.939646876642095,0.899094051755298,-0.167,0.086,0.108,0.067
"result.39",0.0513829524538547,0.81977909722047,0.175,0.061,0.107,0.067
"result.40",0.894365829066793,0.798279342194862,-0.134,0.056,0.107,0.067
"result.41",0.624702174706918,0.995717716184832,-0.034,0.175,0.108,0.066
"result.42",0.525311911636051,0.334295616520933,-0.007,-0.029,0.107,0.068
