"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.103",0.000405254740561453,0.297172172058213,0.355,-0.036,0.106,0.069
"result.104",0.038323204281479,0.0525421145979935,0.187,-0.113,0.105,0.07
"result.105",0.00231659398974029,0.020670666432575,0.298,-0.142,0.105,0.07
"result.106",0.0394570191961135,0.325407292825958,0.187,-0.031,0.106,0.068
"result.107",0.00215479750373271,0.0644325019502995,0.302,-0.105,0.106,0.069
"result.108",0.098639449946706,0.0899540850418495,0.137,-0.092,0.106,0.068
"result.109",0.0311606693307261,0.280581087906589,0.199,-0.039,0.107,0.068
"result.110",0.0508303550662448,0.14827494887365,0.175,-0.071,0.107,0.068
"result.111",0.0822342301598749,0.160168537782936,0.148,-0.068,0.106,0.069
"result.112",0.167807328498457,0.0672731395452136,0.103,-0.101,0.107,0.068
"result.113",0.0107126677376195,0.0311718067507929,0.244,-0.127,0.106,0.069
"result.114",0.000654551325203132,0.0143674129183877,0.345,-0.148,0.108,0.068
"result.115",0.301067184166386,0.00841152876988038,0.056,-0.163,0.106,0.068
"result.116",0.0059348463864229,0.111783043913461,0.265,-0.085,0.105,0.07
"result.117",0.0764846037517099,0.0576761576758802,0.15,-0.11,0.105,0.07
"result.118",0.0530043208055481,0.0471563882434348,0.171,-0.114,0.106,0.068
"result.119",0.000674982845398761,0.359423710099021,0.338,-0.025,0.106,0.069
"result.120",0.00874837301680269,0.261802186943626,0.255,-0.043,0.107,0.068
"result.121",0.133999102400675,0.0304837205743674,0.118,-0.127,0.106,0.068
"result.122",0.00407812780175923,0.0223716600245497,0.28,-0.139,0.106,0.069
"result.123",1.54621742544963e-05,0.37800209060386,0.432,-0.021,0.107,0.069
"result.124",0.281404543515857,0.0518732946309985,0.061,-0.113,0.105,0.069
"result.125",0.0404537140871671,0.0172942088306689,0.186,-0.144,0.106,0.068
"result.126",0.182406877984916,0.134453677641549,0.096,-0.076,0.106,0.069
"result.127",0.338237091551236,0.359973906164836,0.045,-0.024,0.106,0.069
"result.128",0.219785650907886,0.0777662741634416,0.082,-0.098,0.106,0.069
"result.129",0.017483389264081,0.0587747407066286,0.224,-0.108,0.106,0.069
"result.130",1.864949941612e-07,0.142337149127819,0.526,-0.073,0.107,0.069
"result.131",0.22445710911579,0.476514808513393,0.08,-0.004,0.105,0.069
"result.132",0.0276681204615124,0.0342131576162767,0.202,-0.126,0.105,0.07
"result.133",0.0563557450957289,0.29583933755344,0.168,-0.037,0.106,0.068
"result.134",0.0811365139615711,0.0644920793043188,0.15,-0.102,0.107,0.067
"result.135",0.00276321247184907,0.212457445827697,0.294,-0.055,0.106,0.069
"result.136",0.0101806618591153,0.503406106241804,0.246,0.001,0.106,0.069
"result.137",0.0426414479831305,0.106523750430917,0.183,-0.085,0.106,0.069
"result.138",0.00295812942028974,0.385257200090695,0.291,-0.02,0.106,0.069
"result.139",4.54462649236869e-05,0.48128963582259,0.412,-0.003,0.107,0.068
"result.140",0.010500949758477,0.264473087682049,0.245,-0.043,0.106,0.068
"result.141",0.00897605671059219,0.0311792471788098,0.251,-0.129,0.106,0.07
"result.142",0.0404906012404522,0.111881434785749,0.187,-0.083,0.107,0.068
"result.143",0.000997114233511212,0.090013614019544,0.33,-0.09,0.107,0.068
"result.144",0.170617721553537,0.540901539789923,0.101,0.007,0.106,0.069
"result.145",0.0932617141131015,0.0964004351008155,0.139,-0.091,0.105,0.07
"result.146",0.0235909794333216,0.13863855480494,0.21,-0.075,0.106,0.069
"result.147",0.103069332420562,0.00810980065070299,0.134,-0.166,0.106,0.069
"result.148",0.0223797282492436,0.378865365723731,0.214,-0.021,0.106,0.068
"result.149",0.0622423960042099,0.185653849112313,0.162,-0.062,0.105,0.07
"result.150",0.134162145463432,0.105141618529806,0.118,-0.086,0.106,0.069
"result.151",0.00709300410994718,0.36504807012854,0.259,-0.024,0.106,0.069
"result.152",0.116142601851297,0.00635323400031229,0.127,-0.17,0.106,0.068
"result.153",0.10449768763448,0.00139767524362489,0.134,-0.204,0.106,0.068
"result.154",0.0515388427702172,0.115607661198974,0.173,-0.082,0.106,0.069
"result.155",0.000514072112445871,0.0623849299000204,0.347,-0.106,0.106,0.069
"result.156",0.0563127959235574,0.0751618563898574,0.167,-0.102,0.105,0.071
"result.157",0.0109024935502077,0.40322198139541,0.245,-0.017,0.107,0.068
"result.158",0.00829568408083906,0.685741208530107,0.253,0.034,0.106,0.069
"result.159",0.0199658950671626,0.0274756246215417,0.217,-0.133,0.105,0.07
"result.160",0.00123026771014038,0.102255430492928,0.323,-0.086,0.107,0.068
"result.161",0.0086505525676515,0.288486564069247,0.254,-0.038,0.107,0.068
"result.162",0.0104184398529423,0.281006450081514,0.247,-0.039,0.107,0.068
"result.163",0.206262905348282,0.223765726310244,0.087,-0.052,0.106,0.068
"result.164",0.546883974889904,0.77629387835888,-0.012,0.052,0.106,0.068
"result.165",0.0122259743719919,0.316962002354813,0.242,-0.032,0.108,0.067
"result.166",0.0482475426744043,0.111414957462183,0.175,-0.084,0.105,0.069
"result.167",0.159408701789781,0.664653772632035,0.106,0.029,0.106,0.069
"result.168",0.00537103286546172,0.298479385580036,0.27,-0.037,0.106,0.069
"result.169",0.00371281814044492,0.0162427915575002,0.283,-0.147,0.106,0.069
"result.170",0.356982894644537,0.589854617788999,0.039,0.016,0.106,0.069
"result.171",0.0686031335636215,0.568208534680654,0.158,0.012,0.106,0.069
"result.172",0.171060063999137,0.0362828128771397,0.101,-0.124,0.106,0.069
"result.173",0.0155532456333804,0.492053307427381,0.231,-0.001,0.107,0.067
"result.174",0.0216196781235772,0.239290337499498,0.215,-0.049,0.106,0.069
"result.175",0.00835696273354055,0.068544298440122,0.255,-0.101,0.107,0.068
"result.176",0.0367944239427853,0.0590658932047068,0.189,-0.108,0.105,0.069
"result.177",0.111974692693548,0.312090672731048,0.129,-0.034,0.106,0.069
"result.178",0.000592498870506884,0.0233721115527554,0.346,-0.135,0.107,0.068
"result.179",0.00201281181920219,0.0167037818045661,0.304,-0.147,0.106,0.069
"result.180",0.0391443556959695,0.0593725275185535,0.187,-0.107,0.106,0.069
"result.181",0.0221963600360389,0.48876685520892,0.213,-0.002,0.106,0.069
"result.182",0.0089373931825246,0.00319033566248372,0.251,-0.189,0.106,0.07
"result.183",0.186129227821118,0.0179766606021166,0.095,-0.145,0.106,0.069
"result.184",0.000408846777789023,0.109242427189134,0.353,-0.086,0.106,0.07
"result.185",0.0205315342728366,0.456412384466788,0.218,-0.007,0.107,0.068
"result.186",0.036582697427257,0.487025649994019,0.19,-0.002,0.106,0.069
"result.187",0.000214442123192322,0.358017917494191,0.374,-0.025,0.107,0.069
"result.188",0.0312368615078183,0.309146114018149,0.2,-0.034,0.107,0.068
"result.189",0.0722492727494218,0.19345919283251,0.157,-0.058,0.107,0.068
"result.190",1.86220806187307e-07,0.235632946360658,0.485,-0.05,0.106,0.07
"result.191",0.551658426697708,0.0131385242987928,-0.013,-0.154,0.105,0.07
"result.192",0.324666446420467,0.246790313241129,0.048,-0.047,0.106,0.069
"result.193",0.0931150625356011,0.0172361756454675,0.141,-0.143,0.106,0.068
"result.194",0.00496783945936107,0.681458898484072,0.273,0.033,0.106,0.069
"result.195",0.00185791879539737,0.755621608534896,0.306,0.048,0.106,0.069
"result.196",0.387140706119284,0.168684919999801,0.03,-0.067,0.105,0.07
"result.197",0.0215685237722626,0.636141836537313,0.213,0.024,0.105,0.07
"result.198",0.110132903424301,0.623318322910443,0.131,0.022,0.107,0.068
"result.199",0.0352549938776043,0.108815021727304,0.193,-0.083,0.107,0.068
"result.200",0.0181988356089675,0.16363993966721,0.224,-0.067,0.107,0.068
"result.201",0.0704996934993896,0.194299472599798,0.155,-0.059,0.105,0.069
"result.202",2.77028435065085e-05,0.550547232067257,0.424,0.009,0.107,0.068
"result.203",1.29963325104848e-05,0.868342514404671,0.433,0.078,0.107,0.069
"result.204",0.0829247150950272,0.305581462184498,0.148,-0.035,0.107,0.068
"result.205",0.00972822748184991,0.0965501835952508,0.246,-0.09,0.105,0.069
"result.206",0.0101121537726182,0.190114358896753,0.245,-0.061,0.106,0.07
"result.207",0.00275956531207906,0.162143670531266,0.292,-0.069,0.105,0.071
"result.208",0.000283846790171513,0.648907286421449,0.365,0.026,0.106,0.069
"result.209",0.119396372820302,0.211693323915879,0.125,-0.055,0.106,0.068
"result.210",0.213746100003227,0.202088895665258,0.085,-0.057,0.106,0.068
"result.211",0.447217282773247,0.104114448457694,0.014,-0.086,0.106,0.069
"result.212",0.0527362505208041,0.474580032207981,0.173,-0.004,0.107,0.068
"result.213",0.00237836546529598,0.117098766053299,0.299,-0.082,0.106,0.069
"result.214",0.00316517134710142,0.0281326396127025,0.287,-0.134,0.105,0.07
"result.215",0.00854304261371047,0.150254611707353,0.251,-0.072,0.106,0.07
"result.216",8.84687733788604e-05,0.235199747455546,0.398,-0.049,0.107,0.068
"result.217",0.391062099902555,0.560045869629051,0.029,0.011,0.105,0.07
"result.218",0.0162476025338017,0.00388926794118694,0.226,-0.185,0.106,0.07
"result.219",0.0387082998984111,0.042056662211721,0.186,-0.12,0.105,0.069
"result.220",0.0804621116118914,0.0282996750277131,0.148,-0.133,0.105,0.07
"result.221",0.0103747307618557,0.442189919685011,0.246,-0.01,0.106,0.068
"result.222",0.0846207136670414,0.36101174492825,0.146,-0.024,0.106,0.069
"result.223",0.318502771465096,0.142717083786025,0.05,-0.074,0.106,0.069
"result.224",0.000448799708354192,0.570969527496793,0.348,0.013,0.105,0.07
"result.225",0.0685231621492384,0.0254412592707219,0.157,-0.136,0.106,0.07
"result.226",0.059712556889744,0.151840604128046,0.166,-0.069,0.107,0.068
"result.227",0.649157407014665,0.021657389622267,-0.04,-0.14,0.105,0.069
"result.228",0.00758443828740216,0.662597923927657,0.259,0.029,0.107,0.068
"result.229",0.0079455204314941,0.0802591138719917,0.257,-0.096,0.107,0.069
"result.230",0.481720805002273,0.494350642977832,0.005,-0.001,0.106,0.068
"result.231",0.158034889259191,0.237905226404574,0.107,-0.049,0.106,0.069
"result.232",0.0106653018042281,0.0674530602987535,0.244,-0.102,0.106,0.068
"result.233",0.00898724105218326,0.0842251661276227,0.253,-0.093,0.107,0.068
"result.234",0.189798075978485,0.0321153545925098,0.094,-0.127,0.106,0.069
"result.235",0.149302678185856,0.00718049729798131,0.11,-0.169,0.105,0.069
"result.236",0.000292351685923692,0.510901135610686,0.363,0.002,0.106,0.069
"result.237",0.00689516401934351,0.0443347144511284,0.259,-0.118,0.105,0.069
"result.238",0.0314926168667756,0.436879965133789,0.198,-0.011,0.106,0.069
"result.239",0.00519028216724016,0.783447854897556,0.273,0.054,0.107,0.069
"result.240",0.00762784486901085,0.0342012919031246,0.257,-0.125,0.106,0.069
"result.241",0.00169434418085593,0.312002807949423,0.309,-0.034,0.106,0.07
"result.242",0.000838207943035348,0.0430558382550115,0.332,-0.121,0.106,0.071
"result.243",0.00707464489441719,0.0839686072304354,0.26,-0.095,0.106,0.069
"result.244",0.00064866397735175,0.0501939532795583,0.341,-0.113,0.106,0.069
"result.245",0.0957005009772066,0.0033147876441143,0.138,-0.19,0.105,0.07
"result.246",0.0612495971429235,0.119402061649375,0.162,-0.082,0.105,0.07
"result.247",0.145938969443534,0.132415235435613,0.112,-0.076,0.106,0.069
"result.248",0.0207569956836589,0.0931569658307609,0.216,-0.092,0.106,0.07
"result.249",0.111572179952709,0.191855741055189,0.129,-0.061,0.105,0.07
"result.250",0.0139421735264206,0.141167775183114,0.233,-0.074,0.106,0.069
"result.251",0.0924878906674064,0.0619695260622941,0.141,-0.105,0.106,0.068
"result.252",0.000616611705351331,0.661764329403273,0.34,0.029,0.105,0.07
"result.253",0.00191302928260166,0.129693928551587,0.306,-0.079,0.106,0.07
"result.254",0.0304874677414905,0.00609939995724851,0.199,-0.172,0.106,0.069
"result.255",0.0112563246536534,0.491067925209334,0.242,-0.001,0.106,0.068
"result.256",0.0190308334949528,0.415199884342802,0.22,-0.015,0.106,0.069
"result.257",0.0589354729634592,0.158737542417789,0.167,-0.068,0.106,0.068
"result.258",0.00140632935019723,0.0403069030268728,0.32,-0.118,0.107,0.068
"result.259",0.000223738497179183,0.1465509972628,0.376,-0.071,0.108,0.067
"result.260",0.119563113497573,0.368932138392117,0.124,-0.023,0.105,0.069
"result.261",0.00613498984124756,0.0998195527258697,0.27,-0.086,0.108,0.068
"result.262",0.0552811942786247,0.47816554323891,0.17,-0.004,0.106,0.069
"result.263",0.00810159039539596,0.0870120108612495,0.256,-0.093,0.106,0.068
"result.264",0.00430909712801538,0.0258025099254247,0.278,-0.135,0.106,0.069
"result.265",0.6173744929191,0.487457158738394,-0.031,-0.002,0.105,0.07
"result.266",0.00156425138819236,0.100834373597716,0.311,-0.088,0.106,0.069
"result.267",0.00666403419743127,0.0266723146945221,0.26,-0.136,0.105,0.071
"result.268",0.156980402841764,0.0119080532545428,0.106,-0.159,0.105,0.071
"result.269",0.000694807981634892,0.586417197468315,0.337,0.015,0.106,0.069
"result.270",0.000224232158071568,0.0142268023674,0.37,-0.152,0.106,0.07
"result.271",0.0082718368042302,0.00311495181357069,0.254,-0.188,0.106,0.069
"result.272",0.0749820149179566,0.150683835842351,0.153,-0.071,0.106,0.069
"result.273",0.012692208346766,0.386188022503497,0.236,-0.02,0.106,0.069
"result.274",0.232931256155125,0.693591967769091,0.078,0.035,0.106,0.069
"result.275",0.13157440202174,0.142203422957105,0.118,-0.074,0.106,0.069
"result.276",0.162941740116405,0.133099103320468,0.105,-0.075,0.107,0.068
"result.277",0.0846902764721935,0.0574590251857553,0.145,-0.109,0.106,0.069
"result.278",0.00802331188673202,0.285782856814687,0.255,-0.039,0.106,0.069
"result.279",0.000478095403717795,0.18567723545031,0.348,-0.062,0.106,0.07
"result.280",0.191466295495167,0.0955923556389923,0.094,-0.088,0.107,0.067
"result.281",0.000552669684545647,0.44368155465279,0.347,-0.01,0.107,0.069
"result.282",0.0934693525382826,0.319390979342434,0.14,-0.032,0.106,0.069
"result.283",0.0504176345150449,0.237689065404539,0.175,-0.049,0.106,0.068
"result.284",4.51556125031455e-05,0.0255007843311635,0.411,-0.134,0.107,0.069
"result.285",0.00117285105157363,0.0269739372645923,0.324,-0.132,0.106,0.069
"result.286",0.0277224186697904,0.599569323796997,0.206,0.017,0.107,0.067
"result.287",0.250733560382875,0.0528776371480283,0.072,-0.111,0.106,0.069
"result.288",0.0196601479087467,0.378064119747066,0.217,-0.022,0.105,0.07
"result.289",0.005203967696777,0.117117088095058,0.272,-0.081,0.106,0.068
"result.290",1.86740103918325e-07,0.0374710679615815,0.552,-0.122,0.108,0.069
"result.291",0.154347739200709,0.0124832656722405,0.108,-0.155,0.106,0.069
"result.292",0.000609966606030676,0.371102866509988,0.342,-0.023,0.106,0.069
"result.293",0.69575408497655,0.269733564059037,-0.054,-0.043,0.105,0.07
"result.294",0.00702957188790757,0.00386181709086475,0.261,-0.183,0.106,0.069
"result.295",0.0144152629775196,0.0781177242313429,0.234,-0.096,0.107,0.068
"result.296",0.0124095705886725,0.47867279293975,0.235,-0.004,0.105,0.07
"result.297",0.00135838670927718,0.0873567712023157,0.319,-0.092,0.107,0.068
"result.298",0.00288151031773297,0.846797953744791,0.292,0.071,0.106,0.069
"result.299",0.00133691955752271,0.164864219180841,0.319,-0.067,0.106,0.069
"result.300",0.00619556112737236,0.0333279218127263,0.264,-0.126,0.106,0.069
"result.301",0.447950907157165,0.281912920225032,0.014,-0.04,0.106,0.069
"result.302",0.0427930971018382,0.0884590629602658,0.184,-0.091,0.107,0.068
"result.303",0.000475383177222735,0.736115416469067,0.351,0.043,0.106,0.069
"result.304",0.0197189914194531,0.463909643106155,0.219,-0.006,0.106,0.069
"result.305",0.0066958723237346,0,0.262,-0.316,0.106,0.07
"result.306",0.114544379984383,0.195243165162634,0.128,-0.058,0.107,0.068
"result.307",0.193120764768514,0.42167454300794,0.092,-0.013,0.106,0.069
"result.308",0.0231648073091304,0.0243725201872861,0.211,-0.136,0.106,0.069
"result.309",0.0133130011973619,0.103569625304481,0.233,-0.088,0.105,0.07
"result.310",0.0024897961699258,0.149854662929013,0.298,-0.071,0.106,0.068
"result.311",0.00927316667390479,0.0830786361674047,0.249,-0.095,0.106,0.069
"result.312",0.206258077605552,0.0149406161387021,0.087,-0.15,0.105,0.069
"result.313",0.0301971337598119,0.0335320584274575,0.199,-0.126,0.106,0.069
"result.314",0.123241310231474,0.0338779722506559,0.124,-0.125,0.106,0.069
"result.315",0.304976552273244,0.0200806764870954,0.054,-0.14,0.106,0.069
"result.316",0.0742395656909342,0.359810744249298,0.154,-0.024,0.106,0.068
"result.317",0.000456186939142392,0.0870027288721349,0.346,-0.097,0.105,0.072
"result.318",1.86350342958539e-07,0.0715636537439965,0.491,-0.104,0.106,0.071
"result.319",0.0010394450703058,0.236145401155431,0.325,-0.05,0.106,0.07
"result.320",0.0430818593332489,0.133300721917051,0.184,-0.075,0.107,0.068
"result.321",7.78555756460309e-05,0.0373477875660616,0.398,-0.123,0.106,0.069
"result.322",0.0473483689422239,0.112891593834285,0.178,-0.083,0.106,0.068
"result.323",0.0067749825666257,0.152202697137378,0.263,-0.07,0.107,0.068
"result.324",5.32444241347192e-05,0.133346026187322,0.402,-0.078,0.105,0.071
"result.325",0.000587063458264807,0.844129923426488,0.345,0.07,0.107,0.069
"result.326",0.0162377244863214,0.216506079789237,0.225,-0.055,0.105,0.07
"result.327",0.101206763330671,0.121995588095429,0.136,-0.079,0.106,0.068
"result.328",0.00103781380571477,0.580989630435171,0.326,0.014,0.106,0.069
"result.329",0.0595542280159384,0.0435380616863946,0.165,-0.118,0.106,0.069
"result.330",0.122037997024176,0.00294549553245338,0.123,-0.19,0.106,0.069
"result.331",0.0145255583926303,0.656395565454822,0.231,0.028,0.106,0.069
"result.332",0.0193998795642398,0.234258179350254,0.221,-0.049,0.107,0.068
"result.333",5.53190288132123e-05,0.141664611663136,0.408,-0.074,0.107,0.069
"result.334",0.0625982011422432,0.0139135021068791,0.163,-0.151,0.106,0.069
"result.335",0.268451693438454,0.659450293493297,0.066,0.028,0.106,0.069
"result.336",1.8621367697714e-07,0.150886558926188,0.468,-0.071,0.107,0.069
"result.337",0.0297251211127105,0.18877092261878,0.198,-0.062,0.105,0.07
"result.338",0.043226924894558,0.844174433770545,0.183,0.069,0.106,0.068
"result.339",0.0228634957468309,0.219920583183763,0.214,-0.052,0.107,0.068
"result.340",0.000852349574319188,0.0390299936084391,0.334,-0.121,0.107,0.069
"result.341",0.00546808916951449,0.227299326409977,0.269,-0.052,0.106,0.069
"result.342",0.121707181388771,0.218456922688698,0.123,-0.054,0.105,0.069
"result.343",0.0481791466621919,0.141691617326793,0.176,-0.073,0.106,0.068
"result.344",0.020222546902134,0.504699317903732,0.219,0.001,0.107,0.068
"result.345",0.218313333967433,0.092057482235478,0.082,-0.092,0.105,0.069
"result.346",0.000598154858394177,0.145943576042279,0.342,-0.073,0.106,0.07
"result.347",0.0235159411265366,0.00149763146507642,0.211,-0.202,0.106,0.068
"result.348",0.0235214863845681,0.0676854521394088,0.21,-0.103,0.106,0.069
"result.349",0.0820330946641787,0.0633498077859664,0.149,-0.103,0.107,0.067
"result.350",0.000472791607053804,0.0860895202617858,0.35,-0.095,0.106,0.07
"result.351",0.122172916872772,0.270099831064501,0.124,-0.042,0.106,0.068
"result.352",0.450698085917305,0.0271454430866446,0.013,-0.133,0.106,0.069
"result.353",0.000329602193256675,0.294890689096315,0.361,-0.037,0.106,0.069
"result.354",2.04545632731732e-05,0.0190216868363475,0.424,-0.144,0.106,0.069
"result.355",0.000718816333125558,0.00282236676584369,0.339,-0.189,0.106,0.069
