"","V1","V2","V3","V4","V5","V6"
"result.57",0.8945,0.026,-0.136014329461731,-0.0276499885210748,0.10953508421844,0.0138324778790276
"result.58",0.99975,0.92175,-0.478635138601694,0.0188748485679009,0.112362024039648,0.0130739983148046
"result.59",1,0.98875,-0.338340649623312,0.033410194847117,0.107848884023075,0.0140223744636642
"result.60",0.99625,0.98275,-0.295699761352029,0.0291200329992136,0.106177054451834,0.013546700509258
"result.61",0.96575,0.98925,-0.195174409682068,0.0314109802174894,0.110649044453096,0.0136539081018419
"result.62",0.99275,0.982,-0.262147766613693,0.0279445320832914,0.107127539648906,0.0138275346219828
"result.63",1,0.95625,-0.518851211682111,0.0225866038130101,0.11029963291652,0.013377632051307
"result.64",0.98,0.953,-0.226766349309454,0.0233024822945472,0.111065420553181,0.0138529721604573
"result.65",0.66975,0.666,-0.0470671975603601,0.00592937490180699,0.106507640424055,0.0138700176921468
"result.66",1,0.9995,-0.371889482233131,0.0424136399161466,0.107779660042486,0.0136954080289788
"result.67",1,1,-0.449821257860123,0.0476174940854327,0.109805336044792,0.0134523553212497
"result.68",0.93225,1,-0.176005689626296,0.0496532894893919,0.115072740974304,0.0132648594088258
"result.69",1,0.9995,-0.436792841787553,0.0407041535841684,0.113010100787704,0.0135475922667587
"result.70",0.98925,0.99875,-0.265118137466172,0.0417171333544471,0.114110665357137,0.013821530244951
"result.71",0.894,0.99775,-0.137153943617437,0.0393808202202244,0.110050545738707,0.0137306676317803
"result.72",0.9905,0.99675,-0.24351600820595,0.0374407090898754,0.107606087025499,0.0138840493108091
"result.73",0.9565,0.961,-0.191312357934792,0.0242642930270434,0.110917821151649,0.0139610461015348
"result.74",1,1,-0.41650123829026,0.077426467862651,0.110275819322261,0.0139120093776145
"result.75",0.9695,0.99875,-0.217954609394993,0.041714965902205,0.111389210824138,0.0132032596517557
"result.76",0.9785,0.99975,-0.222279379347665,0.0481027422915942,0.11124460943718,0.0137672045803309
"result.77",0.92675,1,-0.159882807567854,0.0524525107137295,0.109239164788208,0.0137686015509257
"result.78",0.977,0.912,-0.225694566206792,0.0180281414027581,0.110650013374661,0.0133730237557682
"result.79",0.93125,0.829,-0.166934509038549,0.0128463458994793,0.111457318667295,0.0136370216856021
"result.80",0.99625,0.96,-0.295287525474128,0.0243846583331822,0.113989916310889,0.0138501986089826
"result.81",1,0.92525,-0.377094805387416,0.0204876778565751,0.110689603106275,0.0140689769644049
"result.82",0.99975,0.99825,-0.338819708242844,0.0399594925878656,0.111252211308088,0.0135141623587536
"result.83",0.99825,0.993,-0.328441622502928,0.0327136840644158,0.109103860246973,0.0139324993151119
"result.84",0.9655,0.99075,-0.203594256894181,0.0329741611336505,0.110431483632004,0.0137695342182627
"result.85",0.991,1,-0.25638154650773,0.0627046287069606,0.110073571707449,0.0139440604212331
"result.86",0.943,1,-0.174808772340848,0.0610094658315457,0.109496664576357,0.0135353931791865
"result.87",0.9995,0.24825,-0.414661838266554,-0.00910597795330822,0.112497700387518,0.0135446557543526
"result.88",0.923,0.99,-0.158018223184705,0.0317753924661707,0.112023151721975,0.013303917198056
"result.89",1,1,-0.37247104612314,0.064204006473948,0.111517359145376,0.0138012828705395
"result.90",0.99625,0.937,-0.287754803066349,0.0212617883700472,0.109693285793489,0.0138127357787295
"result.91",0.98475,1,-0.232752290061663,0.0624830792591773,0.109800452153303,0.0137335904097577
"result.92",0.97875,0.99975,-0.214481492729535,0.0478847133519613,0.10967539739546,0.0139321939905956
"result.93",0.998,0.99575,-0.317754146261939,0.0367431698025846,0.112635201674032,0.013741792270995
"result.94",0.9985,0.96425,-0.316699584131321,0.0246464144366997,0.108050353040962,0.0142127332650216
"result.95",0.993,0.97,-0.254368656656598,0.0257990971376619,0.106399813486039,0.0137584423724794
"result.96",0.99375,0.6295,-0.278086473160809,0.00438682956861116,0.109756676236247,0.0134493942594278
"result.97",0.88525,1,-0.129018715950392,0.0715402567426849,0.109967004732131,0.0137032900014989
"result.98",0.999,0.7695,-0.365620062969352,0.010230527091851,0.110335946745788,0.0139473260167381
"result.99",0.99525,0.52025,-0.289821679715268,0.000534746319972256,0.112654925142921,0.0135595679263945
"result.100",0.9995,1,-0.37530128924496,0.0539949995675705,0.108254535713465,0.013356501227371
"result.101",0.97875,1,-0.228093010264325,0.0789955950911995,0.108622282050247,0.0132890392866539
"result.102",1,0.99225,-0.369735799855825,0.0328109994288101,0.108741113851135,0.0137845352111667
"result.103",0.9955,0.993,-0.287119587175005,0.033095934716985,0.111498571637305,0.0136673404062008
"result.104",0.96225,1,-0.190123742382694,0.0512975976438028,0.10783555109632,0.0137212010295849
"result.105",0.99925,0.7395,-0.380906829557286,0.00912424704649866,0.108837408544112,0.0139991329069711
"result.106",0.99425,0.9995,-0.276245063597951,0.0485386248407975,0.109252208929562,0.0139036202269798
"result.107",0.9985,1,-0.328674734952338,0.092661662889482,0.112354179301098,0.0139536104255699
"result.108",1,0.6295,-0.40629786960624,0.00451087839549814,0.10760486906666,0.0140424325491635
"result.109",0.94325,0.9155,-0.166031872678014,0.0186175250801152,0.107231287004276,0.0134101558114881
"result.110",0.80725,0.99875,-0.092356824721552,0.0382771372496013,0.108125838703831,0.0134019454300911
"result.111",0.99675,0.6205,-0.286831674434566,0.00445176963168094,0.109438418620291,0.0137224705578745
"result.112",0.999,0.7665,-0.351841304278635,0.0100225160409241,0.111374676701779,0.0138116366541392
"result.113",0.99975,0.27775,-0.334568325635507,-0.00771936104589385,0.111594890149573,0.0133390376607068
"result.114",0.997,0.616,-0.31039895504354,0.00393775244796011,0.111283980189867,0.0134169206310157
"result.115",1,0.999,-0.498524218289807,0.0448111696486832,0.111268435305436,0.0139206179898738
"result.116",0.9995,0.99925,-0.339494760514689,0.0495201472604373,0.110546574280565,0.0140472060036927
"result.117",0.735,0.99825,-0.0673360857408366,0.0437674226759158,0.107938985667319,0.0142199533234336
"result.118",0.99925,1,-0.362476044696918,0.0733248793499118,0.112788059283354,0.0136757177555494
"result.119",0.99525,1,-0.273261019850225,0.0713156445529254,0.108912876108509,0.0140365313501343
"result.120",0.9865,0.93975,-0.249421190281241,0.0203311239044688,0.111388965525418,0.0131877154072522
"result.121",1,1,-0.505882669547124,0.0495325870766309,0.112543541732942,0.0136191756987149
"result.122",0.99475,0.999,-0.275231315659877,0.0416029723249031,0.111627171824943,0.0136226542787863
"result.123",0.93275,0.67575,-0.166258951377863,0.00624282824462336,0.111393190372564,0.0135218386044357
"result.124",0.99975,0.91725,-0.367202874349653,0.0190263619692914,0.114205143068106,0.013813168901259
"result.125",0.9945,0.988,-0.287215489692742,0.0315795779209806,0.110733277840148,0.0139977819821195
"result.126",1,0.9995,-0.486711770508532,0.0496601511637893,0.115454591188987,0.0133215380520921
"result.127",1,0.9215,-0.505485308421351,0.0199656768135038,0.108568494960424,0.0139323541963654
"result.128",0.99725,0.966,-0.320509883002049,0.0247296071893327,0.110987676673376,0.0136821334227467
"result.129",0.96675,1,-0.204152235571014,0.0694318558657647,0.109092522836712,0.0136309573005845
"result.130",0.9365,1,-0.172684928694485,0.0458056777214187,0.112650001958538,0.0132261001883889
"result.131",0.9955,0.959,-0.294069370506634,0.02444944598641,0.109491173024125,0.0136969239621859
"result.132",0.99875,0.99525,-0.354224427883885,0.0369554328830867,0.109874800003385,0.0137723493795354
"result.133",0.998,0.757,-0.317923230116238,0.00948543526539071,0.109638692303923,0.0133630710085911
"result.134",0.9995,0.6895,-0.384223143728577,0.00695362500590019,0.110352438466093,0.0137400367384036
"result.135",0.97775,1,-0.22599899945747,0.0503735129919397,0.111901792247987,0.0139125353553284
"result.136",0.963,0.89175,-0.195712442463991,0.0174645491426565,0.109371574994926,0.0138297825938214
"result.137",0.799,0.9995,-0.0916534175629769,0.0460152542818235,0.108657334184447,0.0137590662560654
"result.138",0.89525,0.9945,-0.14287541780945,0.03247551909758,0.110428476534751,0.0133138570474468
"result.139",0.98175,1,-0.228864107206645,0.0584001643774397,0.112330533889378,0.0133376848650497
"result.140",0.966,0.999,-0.205183491576312,0.0425091379351269,0.110588195773062,0.0135997411990845
"result.141",0.994,1,-0.272979667430903,0.0628827203285577,0.107351636258515,0.0140660944898701
"result.142",0.99125,0.87075,-0.283788432211347,0.0154375870712098,0.111524899238092,0.0139101503700277
"result.143",1,1,-0.453511822688583,0.0791043222417596,0.112321900320893,0.0137341363230973
"result.144",0.99975,0.992,-0.370314731269638,0.0324835386918085,0.109952396414937,0.0136917024757096
"result.145",0.9995,0.9765,-0.38343332522543,0.0277234136444429,0.111315197256107,0.0137300040654535
"result.146",1,0.7315,-0.547154522872431,0.00868556010536603,0.109715200671833,0.0137927045906488
"result.147",0.98975,0.91275,-0.260767873009035,0.0183402424118661,0.109674421180772,0.013677237056727
"result.148",0.999,1,-0.343721148523413,0.0548550427970897,0.11019086993613,0.0139893928009383
"result.149",0.97925,0.99925,-0.225901245789326,0.0426680935711757,0.11061263375154,0.0134167201889038
"result.150",0.99975,0.99925,-0.361239805904173,0.0438924109348096,0.108992336688044,0.0138536214874733
"result.151",0.94425,0.67375,-0.173495864062107,0.00625469392955865,0.110119457696607,0.0140731393447541
