"","V1","V2","V3","V4","V5","V6"
"result.31",0.9825,0.9975,-0.227605804744987,0.0408535986957548,0.107292702286878,0.0146610953647556
"result.32",0.03625,1,0.185104296126266,0.0600456890170869,0.106892320482711,0.0147561506620392
"result.33",0.0285,1,0.206918714704757,0.0703890882403991,0.105116707026276,0.0147424401838352
"result.34",0.7025,1,-0.0562131474611416,0.0557708241941137,0.105196228262605,0.0146449823537158
"result.35",0.03575,0.8725,0.185990502543593,0.0169993267039606,0.103228382296313,0.0151280225422236
"result.36",0.8345,0.82625,-0.102871732874569,0.0136648532828379,0.105419118925613,0.0143860525057269
"result.37",0.90225,0.47525,-0.139373813877613,-0.000897823453895631,0.104345277188528,0.0145631568295924
"result.38",0.9385,0.9995,-0.166852770909788,0.0448233658016084,0.104194566286106,0.0144827355411061
"result.39",0.051,0.93275,0.176198892645453,0.0218063783846961,0.105542801475222,0.0142813304773495
"result.40",0.89975,0.99125,-0.135192566881991,0.0348259407654496,0.104269628596235,0.0145220438564185
"result.41",0.61475,1,-0.0333510247151647,0.079102051509226,0.109726900953932,0.014177381457779
"result.42",0.5255,0.65425,-0.00658782314740855,0.00567496473364352,0.106176297302446,0.0147309373964785
"result.43",0.14875,1,0.11211407048625,0.067033447033501,0.108459730345447,0.0148632822695511
"result.44",0.726,0.99125,-0.0633364420376308,0.0344776055884933,0.106124556182755,0.0144964310924505
"result.45",0.2705,1,0.0648571108915109,0.0583656275444572,0.107429943755013,0.0144846052803556
"result.46",0.8105,1,-0.0954856393062142,0.0812990839662299,0.107697294895367,0.0149508062302219
"result.47",0.81925,0.981,-0.0981688192372582,0.0307077687202537,0.105409249314072,0.0144824519230764
"result.48",0.38,0.999,0.0312785151994431,0.0432297940988312,0.107048234349376,0.0145757527971917
"result.49",0.59375,0.99325,-0.0259319310878803,0.035882833815417,0.10841283723089,0.0142461731098976
"result.50",0.208,0.9995,0.0905959403717679,0.0478160276518361,0.109278421147332,0.0147403128911129
