"","V1","V2","V3","V4","V5","V6"
"result.50",0.989,0.00875,-0.254546569848508,-0.0359618538822553,0.112588731393634,0.0145110721152915
"result.51",0.9995,0,-0.343332521262645,-0.0665447099945901,0.109341658176586,0.014543194384137
"result.52",0.99975,0.33925,-0.38536188513686,-0.00635410513933741,0.110511182690478,0.0150860247431974
"result.53",0.997,0,-0.286392761312628,-0.0617892272530624,0.111073903953603,0.0146013228455821
"result.54",0.9995,0.873,-0.34231625643614,0.0171983265156607,0.111403291183949,0.014983259420065
"result.55",0.9755,0,-0.211572904312683,-0.0763445152267465,0.109611633347182,0.0148909697067102
"result.56",0.995,0.065,-0.294341619613808,-0.0220440842959956,0.11401536540957,0.0143819718013041
"result.57",0.59775,0,-0.0250801803444608,-0.0609403329570016,0.105939152229139,0.0143261358557784
"result.58",0.91075,0.91975,-0.147723532183202,0.0201656824036285,0.110632343942122,0.0142693568480623
"result.59",0.98,0.002,-0.222243963067982,-0.0460816947331637,0.110601345902884,0.0149623087050894
"result.60",0.983,5e-04,-0.227289706117529,-0.0527305862890444,0.109446978033165,0.0149006775348591
"result.61",0.97325,0.002,-0.217579395150731,-0.0436827362499644,0.111713802990374,0.0143348894466823
"result.62",1,0.99125,-0.501404643449191,0.0344334276701163,0.112249094704432,0.0146567284277385
"result.63",1,0,-0.410108825955456,-0.070984476831356,0.110841838778646,0.0144205848831879
"result.64",0.966,0.15225,-0.200119373653876,-0.0155815960384787,0.10841364675886,0.0147503949010187
"result.65",0.99975,0.0275,-0.351375022054724,-0.029265899657394,0.11065309644598,0.0150379233719977
"result.66",0.98725,0.996,-0.236962992538375,0.0406100459171255,0.107430469032773,0.0149607890815355
"result.67",1,0.00675,-0.495061821187566,-0.0384655503621568,0.108956971927874,0.0149053811553233
"result.68",0.98675,0.034,-0.250052745730067,-0.0266612762596523,0.112209475333065,0.0145108294868894
"result.69",0.98175,0.00325,-0.239624815411606,-0.0401016692592301,0.107875015754477,0.0149440920561908
"result.70",0.999,0.00025,-0.341778082140082,-0.0474496807810023,0.1109559425649,0.0147476752884412
"result.71",0.91725,0.8925,-0.156530460573684,0.0177597237474798,0.110751378009382,0.0144516021742162
"result.72",1,0.051,-0.361863242513137,-0.0232352548973505,0.113131625970543,0.0144956500157472
"result.73",0.99775,0.738,-0.308648273818479,0.00958433108293889,0.111355549456079,0.0149687456601579
"result.74",0.98375,0,-0.233317308285622,-0.0777255308312972,0.107339647789099,0.0147079904759566
"result.75",0.88225,0.5355,-0.126997307155992,0.0016403589272918,0.109604655850814,0.0144745757393636
"result.76",0.998,0.7695,-0.326182051946891,0.0112121445600373,0.114053580742819,0.0148802527971172
"result.77",0.999,0.14375,-0.326553007814171,-0.0161582630561901,0.106668117664052,0.01500993779458
"result.78",1,0.009,-0.407740537288988,-0.0353709276361355,0.109328022017972,0.0146623911255971
"result.79",0.99725,0,-0.300607173019726,-0.0792161498972159,0.111707056774529,0.0145201640840191
"result.80",0.9835,0,-0.233903533665694,-0.0537743528888849,0.110822960392792,0.0142290107757971
"result.81",0.99775,0.8355,-0.283711486184568,0.0148691509173305,0.107885490774743,0.0150395430547142
"result.82",0.99675,0,-0.282316226163968,-0.0620535844102011,0.111132429433312,0.0149781538014632
"result.83",0.99875,0.745,-0.336990801194258,0.00933955051676618,0.112243058728996,0.0144977712162596
"result.84",0.99575,0.58575,-0.292586316995167,0.00315186219524913,0.112991788712444,0.0146264751089631
"result.85",0.99975,0.28325,-0.387212514616116,-0.0085344836956028,0.109698749321609,0.0149591738455943
"result.86",0.89375,0.99875,-0.141898290837152,0.0450478311145144,0.113777458218725,0.0145801504515448
"result.87",0.98275,0.00075,-0.230095868181837,-0.0486697643652811,0.109619993181484,0.0148234167864479
"result.88",0.95575,0.0745,-0.188343971190673,-0.0219810378076021,0.111470133159136,0.0150500147319936
"result.89",0.99575,0,-0.294763110089913,-0.0679282625038803,0.109478645808884,0.0144138051576037
"result.90",0.99575,0,-0.288710430248095,-0.0925936363360019,0.10971827623561,0.0144263463980861
"result.91",0.9245,0,-0.157549565611684,-0.0617495273893506,0.111093224936809,0.014781269863444
"result.92",0.8035,0.8605,-0.0879461707321428,0.016142043240572,0.103652132373072,0.0147773447328808
"result.93",0.8895,0.013,-0.128932096958692,-0.0326033257281048,0.108590561193905,0.0147130324208699
"result.94",0.92725,0.04675,-0.162754579079077,-0.0251832594129448,0.110830035596062,0.0147131020913787
"result.95",0.9345,5e-04,-0.163891328732902,-0.0520087805432297,0.110279759192325,0.0150276813617357
"result.96",0.99825,0,-0.328142740108191,-0.0745730376000833,0.111508742952792,0.0141010272083864
"result.97",0.991,0.09575,-0.260461389581178,-0.0197072404422681,0.110053049505949,0.0151563723907919
"result.98",0.9825,0,-0.232280588328273,-0.0523073228938475,0.108715063203212,0.0148881896633488
"result.99",0.9995,0,-0.334267138125004,-0.0795202155361283,0.106632888175018,0.0148139924255605
"result.100",0.9955,0.00175,-0.279886041431113,-0.0419736275725247,0.112162296037799,0.0145690659925605
"result.101",0.95875,0,-0.188980411881609,-0.0562530934041685,0.108147458306377,0.0143981960051011
"result.102",0.9995,0.20725,-0.376523264586545,-0.0121544197306723,0.109249566257159,0.0146007170107938
"result.103",0.94025,0.007,-0.172392473982213,-0.0351967979582783,0.108797739656233,0.0146980846994822
"result.104",0.99175,5e-04,-0.272218420227088,-0.0496100056736674,0.112654351810128,0.014905888764446
"result.105",0.94475,0,-0.172618971165877,-0.0766385211799724,0.109061049098662,0.014799206478526
"result.106",0.99925,0.0805,-0.332344253176193,-0.0204172994144496,0.108686555640905,0.0144702044054479
"result.107",0.99175,0.00525,-0.26817897735784,-0.0374867556529717,0.10940285664294,0.0148276370140127
"result.108",1,0,-0.33916863246973,-0.0622983622161875,0.110903116685874,0.0152741761085924
"result.109",0.99875,0.53,-0.295354030004652,0.00127128820802017,0.108273179086038,0.0145206244375776
