"","V1","V2","V3","V4","V5","V6"
"result.1",0,0.99975,0.385641508354684,0.0480547581087957,0.106201097483319,0.015095233283379
"result.2",0.16575,0.69225,0.102822230264467,0.00744776519730627,0.106574775020889,0.0145891484532836
"result.3",0.00075,1,0.347030602446819,0.0661792144786559,0.106993701505757,0.0152577235273035
"result.4",0.1725,1,0.102143875980058,0.110153352372804,0.103507425012457,0.0151125842325041
"result.5",0.02875,1,0.201290737445291,0.0641328550963643,0.104491596714847,0.0150244307558615
"result.6",0.2865,0.07725,0.0573074252665732,-0.0215473263558013,0.103616568243884,0.0149608446098653
"result.7",0.1035,1,0.130687223918138,0.0905448882987234,0.10392909667154,0.0153287968716915
"result.8",0.01825,0.995,0.225928466738572,0.0386161386400683,0.107344327412998,0.015131188568023
"result.9",0.355,1,0.0393483377560339,0.0694513386657148,0.105568595978307,0.0150941384595629
"result.10",0.16875,1,0.102940734293935,0.110443532464151,0.108811443785914,0.0153751123542029
"result.11",0.03175,1,0.194978104150305,0.048284471010836,0.104806668998837,0.0146607813379474
"result.12",0.00425,0.6025,0.282063009987724,0.00406448030591665,0.104616738759826,0.0152889303927461
"result.13",0.00025,0.8265,0.327953111013963,0.0147823552981734,0.104136809749161,0.0154903407711816
"result.14",5e-04,0.81025,0.350883537173035,0.0131424783634254,0.107341289110128,0.014822495100064
"result.15",0.023,1,0.213232088982336,0.0701552313354033,0.105309659149348,0.0153309438064381
"result.16",0.00075,0.9995,0.363907717027316,0.0541864483962007,0.108860516246752,0.0149837086744816
"result.17",0.38225,0.897,0.0347588491067583,0.0189882008652243,0.107674568486069,0.0149033575405688
"result.18",0.19125,0.9985,0.088903967531118,0.0468203638433297,0.104882186217006,0.0148519317439148
"result.19",0.09275,0.998,0.134516990167764,0.0450389987461805,0.102608076613418,0.0156734433369912
"result.20",0.0605,0.907,0.160251484397241,0.019709835059057,0.104248486742859,0.0149157202191629
"result.21",0.048,0.991,0.170465550072455,0.0362736897017536,0.103485298896687,0.0150196568203562
"result.22",0.16825,0.71975,0.10052830082812,0.00943843362999942,0.107505207147153,0.0153729991943844
"result.23",0.001,1,0.296141006242356,0.0740790977052762,0.104972680516227,0.0153945375186595
"result.24",0.1415,1,0.113242944784709,0.0842266145674619,0.105732285128165,0.0151555171648709
"result.25",0.05,0.98475,0.182606022027727,0.0318388132781052,0.111022622627256,0.0142045539272951
"result.26",0.00325,0.3935,0.306042684569984,-0.00375429751473213,0.109536486254843,0.0149984306903934
"result.27",0.1715,0.95425,0.102841844003575,0.0252167756244146,0.106893956340772,0.014797476052256
"result.28",0.3695,0.83825,0.0319161969340953,0.013727427178621,0.106000431005109,0.0140707201679383
"result.29",0.00025,0.017,0.407931702323627,-0.0335352461445237,0.10557864877565,0.0158106241236612
"result.30",0.0125,0.9875,0.237328693684237,0.0332577989375221,0.105999366845827,0.0151496056577297
"result.31",0.53425,0.99975,-0.0100484146675854,0.0567336411575178,0.107802466610575,0.0147332352747164
"result.32",0,0.99775,0.416985378926091,0.0425000533558857,0.106243357005121,0.0147826371589465
"result.33",0.00025,1,0.345192312680001,0.0820938656176669,0.105423512168904,0.0151923868628473
"result.34",0.119,1,0.126556775846812,0.0624409573982043,0.106491537199477,0.0153251079274607
"result.35",0.00025,0.873,0.385133789901421,0.0173062138402465,0.105616021375625,0.01512378631026
"result.36",0.105,0.99625,0.131110077156509,0.043052861688679,0.104113853008215,0.0153501756731337
"result.37",0.232,0.18725,0.077820208141033,-0.0131220791564863,0.104772647765958,0.0148434479094053
"result.38",0.33875,1,0.0417495527027414,0.0659515755880546,0.104354439701885,0.0149314842628581
"result.39",0,0.85725,0.424051300901471,0.0167539947479306,0.102835211880999,0.0151583096873403
"result.40",0.36825,1,0.0376383857973228,0.0500592405148067,0.106376991080945,0.01462592732814
"result.41",0.01325,1,0.244838031509445,0.0734657366190283,0.10567720467512,0.0153001834302483
"result.42",0.02875,1,0.19920474301785,0.0536757674528831,0.104803399477406,0.0148580977938801
"result.43",0.00025,0.99875,0.335403233864696,0.0441654689062869,0.107079884268251,0.015433257786894
"result.44",0.06625,0.999,0.162677883909941,0.044526853107713,0.106911635981242,0.0149559344512918
"result.45",0.00025,0.99575,0.350342878715063,0.0397393214836846,0.106899552897066,0.0154123883644538
"result.46",0.235,1,0.0745233477307324,0.0738867326781821,0.105864060286213,0.0155088001784473
"result.47",0.11625,0.9735,0.125333605508631,0.0286681553457229,0.10538605438547,0.0147370245555074
"result.48",0.02075,1,0.22144157019971,0.0542151680149808,0.107382648894938,0.0148701517203632
"result.49",0.065,0.986,0.160673889996588,0.0328894442127254,0.108073267920416,0.0151261098074411
"result.50",0,0.99775,0.379773259710646,0.0434529004804134,0.106591604755834,0.0147235883006012
