"","V1","V2","V3","V4","V5","V6"
"result.41",0.16125,0.03225,0.105377372222598,-0.028787020652062,0.108248894118162,0.0155155421568045
"result.42",0.005,0,0.274962301722815,-0.058709735727396,0.106782628820565,0.0155011073000364
"result.43",0,0.8525,0.461640185170386,0.0169399158035243,0.105543716305688,0.0160005684966898
"result.44",0.01,0,0.236141044907644,-0.0871633682888224,0.104786916444697,0.0154122929981945
"result.45",0.033,0.00075,0.204886368465431,-0.0464648051691774,0.110564475669238,0.0153933794860911
"result.46",0.00325,0.20575,0.270486063382975,-0.0121731571555211,0.104507751425461,0.0149606672889279
"result.47",0.1135,0.002,0.126016857010178,-0.0435553184919368,0.104197940504036,0.0150957355013063
"result.48",0.40525,0.09225,0.0261621402199601,-0.0200219149564185,0.106187757838185,0.0148237123659432
"result.49",0.0135,0.002,0.233743117518612,-0.0499235462844424,0.104488577090699,0.0158330881659382
"result.50",0,0,0.399065219178666,-0.065444046012891,0.105309435061606,0.0156534651698605
"result.51",0.06625,0.3255,0.15355523669796,-0.00749574281501784,0.102488837828667,0.0154968734134801
"result.52",0.00025,0.227,0.388949862490549,-0.0119489134602005,0.106251529350761,0.0162713546449075
"result.53",0,0.10025,0.47233455280403,-0.0194770340696857,0.107445435868703,0.0153585625870813
"result.54",0.03925,0.00275,0.195470673068753,-0.0431908081214931,0.109662559522876,0.0150926363079376
"result.55",0.00075,0.074,0.350785715727067,-0.0212810252645082,0.107844268722772,0.0147221417039905
"result.56",0,0.0035,0.445055412643384,-0.0438144114838516,0.105543424632099,0.0152805472553065
"result.57",0.00325,0.00725,0.292464421158954,-0.0357578133872226,0.105769551803075,0.0150798605050306
"result.58",0.0455,0.0185,0.168784172591701,-0.0319090940087225,0.104182124643823,0.0150002756364084
"result.59",0.01475,0.012,0.226586888218736,-0.0341484986018719,0.105066123968414,0.0155683561820723
"result.60",0.01175,0.26425,0.246278406036686,-0.00984261642719495,0.106743821027354,0.0156713741549975
"result.61",0.0035,0.00125,0.294327914497845,-0.0494416063203432,0.105469458830442,0.016159337739494
"result.62",0.1725,0,0.104454013130545,-0.0993222634299241,0.10833073648807,0.0155265207840123
"result.63",0.0025,0.99225,0.298906098872143,0.0375889277416728,0.106396369519861,0.0152606677760473
"result.64",0.13675,0.16275,0.114561072566386,-0.015367543133452,0.106144522420657,0.0155711733722352
