"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.334","0.373570612934414","0.444330896668987","0.035","-0.009","0.107","0.067"
"result.335","0.910053326168223","0.987249735716253","-0.144","0.15","0.107","0.067"
"result.336","0.00731461935744669","0.125144339254991","0.262","-0.077","0.108","0.067"
"result.337","0.717317763581864","0.94910730514933","-0.061","0.11","0.107","0.067"
"result.338","0.52394863002804","0.954576523930057","-0.006","0.113","0.108","0.067"
"result.339","0.595619696175485","0.840551717801665","-0.026","0.066","0.109","0.066"
"result.340","0.189995426367658","0.271420600596657","0.095","-0.04","0.108","0.066"
"result.341","0.279842842289731","0.697527023589182","0.063","0.035","0.107","0.067"
"result.342","0.890346852480618","0.981807217424065","-0.131","0.14","0.107","0.067"
"result.343","0.842438153433706","0.798412128070059","-0.108","0.056","0.108","0.066"
"result.344","0.546963581312823","0.788055058462659","-0.013","0.053","0.108","0.066"
"result.345","0.917615354172335","0.973073211591159","-0.148","0.129","0.107","0.067"
"result.346","0.429506598053384","0.796042975763152","0.019","0.055","0.108","0.067"
"result.347","0.531451942615454","0.424868711521596","-0.008","-0.012","0.108","0.066"
"result.348","0.313753425216611","0.534187136412735","0.052","0.006","0.106","0.068"
"result.349","0.792920807200086","0.809703969790359","-0.089","0.058","0.109","0.066"
"result.350","0.101514210526306","0.319913741428589","0.137","-0.031","0.107","0.068"
"result.351","0.804619311829555","0.815222939735594","-0.092","0.06","0.108","0.067"
"result.352","0.863843159145523","0.831657806141163","-0.117","0.065","0.106","0.068"
"result.353","0.143055946756067","0.576737426289396","0.115","0.013","0.108","0.066"
"result.354","0.028717405856503","0.0821487547543649","0.204","-0.094","0.107","0.067"
"result.355","0.222056750027901","0.281695975574311","0.083","-0.038","0.108","0.066"
"result.356","0.271089206952136","0.738202870018572","0.066","0.043","0.108","0.067"
"result.357","0.874549832941177","0.852946102593407","-0.123","0.07","0.108","0.067"
"result.358","0.867057954957083","0.78885323683992","-0.12","0.053","0.108","0.066"
"result.359","0.421053322020855","0.771447510124155","0.022","0.05","0.108","0.067"
"result.360","0.274933627486555","0.322790380546879","0.065","-0.031","0.108","0.067"
"result.361","0.106301856045262","0.38775795904984","0.133","-0.019","0.107","0.068"
"result.362","0.145342490302774","0.466686729191738","0.114","-0.006","0.108","0.067"
"result.363","0.364476210551856","0.390029072471853","0.037","-0.019","0.107","0.067"
"result.364","0.733493013525488","0.774781611461489","-0.067","0.05","0.109","0.065"
"result.365","0.196499223882905","0.532586574757456","0.093","0.006","0.108","0.067"
"result.366","0.288921287390869","0.556301663983954","0.06","0.01","0.108","0.067"
"result.367","0.498903570025044","0.286591120714222","0.001","-0.037","0.108","0.067"
"result.368","0.905562689403675","0.899387400989757","-0.141","0.086","0.107","0.067"
"result.369","0.167236435645101","0.27503633599545","0.103","-0.041","0.106","0.068"
"result.370","0.565196246127417","0.670126041102604","-0.017","0.03","0.108","0.067"
"result.371","0.161986793188298","0.0986880588443654","0.106","-0.086","0.107","0.067"
"result.372","0.807191842093249","0.873559131234944","-0.094","0.076","0.108","0.066"
"result.373","0.180411589541196","0.596403557234484","0.098","0.017","0.107","0.067"
"result.374","0.700339929094036","0.82041455355091","-0.056","0.062","0.107","0.067"
"result.375","0.286320971885322","0.403190915387569","0.061","-0.016","0.107","0.067"
"result.376","0.443367897804915","0.76000995273013","0.015","0.048","0.107","0.068"
"result.377","0.336208770458271","0.612986031817268","0.045","0.019","0.107","0.067"
"result.378","0.865448236033367","0.93912476316387","-0.118","0.104","0.107","0.067"
"result.379","0.518512667904916","0.860082971166971","-0.005","0.072","0.107","0.067"
"result.380","0.357647794298444","0.679279824648793","0.039","0.031","0.107","0.067"
"result.381","0.732622590092296","0.997049186506073","-0.066","0.184","0.107","0.067"
"result.382","0.634718459665709","0.805676581125398","-0.036","0.059","0.106","0.068"
"result.383","0.640855888552815","0.813879446446845","-0.039","0.06","0.108","0.067"
"result.384","0.879276152439889","0.977874540775783","-0.126","0.135","0.107","0.067"
"result.385","0.563360513744396","0.844413590994699","-0.017","0.069","0.107","0.068"
"result.386","0.156299998959642","0.411346210199937","0.109","-0.015","0.108","0.066"
"result.387","0.580098993743249","0.812362098667858","-0.022","0.059","0.108","0.066"
"result.388","0.855616917479279","0.94930158643715","-0.115","0.108","0.109","0.066"
"result.389","0.360782898318392","0.276373387660076","0.039","-0.039","0.107","0.066"
"result.390","0.264259907605235","0.811567207813035","0.068","0.059","0.107","0.067"
"result.391","0.753282014592123","0.876202633065756","-0.074","0.077","0.109","0.066"
"result.392","0.114037273331092","0.652378238456407","0.129","0.027","0.107","0.068"
"result.393","0.933912229821891","0.937619520614945","-0.163","0.102","0.108","0.067"
"result.394","0.510326346525534","0.827714959598745","-0.003","0.063","0.108","0.066"
"result.395","0.584927309913161","0.838406930839411","-0.023","0.065","0.109","0.066"
"result.396","0.522455674576006","0.674906407834692","-0.006","0.031","0.107","0.067"
"result.397","0.780818962637349","0.982002626622458","-0.083","0.141","0.107","0.067"
"result.398","0.0839191200142577","0.297457486120361","0.15","-0.035","0.108","0.066"
"result.399","0.988564919132133","0.997831678760641","-0.243","0.191","0.107","0.067"
"result.400","0.488541379535016","0.839090075981719","0.003","0.066","0.108","0.067"
"result.401","0.110096466455519","0.323113759639776","0.133","-0.03","0.108","0.066"
"result.402","0.257718774334672","0.533133332063205","0.07","0.006","0.107","0.068"
"result.403","0.255773520639019","0.337784667480743","0.071","-0.028","0.107","0.068"
"result.404","0.402591785062582","0.558091476507379","0.027","0.01","0.107","0.067"
"result.405","0.480244251338334","0.691892567353917","0.006","0.034","0.106","0.068"
"result.406","0.969394425186794","0.98843561130616","-0.201","0.152","0.107","0.067"
"result.407","0.507279338838857","0.524273746119446","-0.002","0.004","0.108","0.066"
"result.408","0.485068410150561","0.891642770613341","0.004","0.083","0.107","0.067"
"result.409","0.0901656678747628","0.465538787155963","0.144","-0.006","0.107","0.066"
"result.410","0.642632136893195","0.746415468854748","-0.04","0.044","0.109","0.066"
"result.411","0.421967848086283","0.471401552789083","0.021","-0.005","0.107","0.067"
"result.412","0.506090555423488","0.75094992544249","-0.001","0.046","0.107","0.067"
"result.413","0.0460392596899005","0.465694033276811","0.184","-0.005","0.109","0.066"
"result.414","0.438211631190479","0.529484938244039","0.017","0.005","0.107","0.067"
