"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1508","Error","Error","Error","Error","Error","Error"
"result.1509","0.00156963696267816","0.0683709473300848","0.315","-0.101","0.107","0.068"
"result.1510","0.0589382556298479","0.386644779417976","0.165","-0.02","0.105","0.069"
"result.1511","0.134773807294876","0.285940242482431","0.117","-0.038","0.106","0.068"
"result.1512","4.35206143433038e-05","0.00445863357612941","0.414","-0.176","0.107","0.068"
"result.1513","0.0304585713635193","0.0508406135642216","0.198","-0.113","0.106","0.069"
"result.1514","0.0607260735444587","0.397758959712493","0.162","-0.018","0.105","0.07"
"result.1515","0.0349559817343421","0.321099273679185","0.192","-0.032","0.106","0.069"
"result.1516","0.351462668347992","0.638043025848924","0.041","0.024","0.106","0.068"
"result.1517","0.135028210597145","0.0944557482053632","0.116","-0.091","0.105","0.07"
"result.1518","0.0135625941775538","0.463907682310053","0.235","-0.006","0.106","0.068"
"result.1519","0.00876445516731886","0.140553650764481","0.249","-0.076","0.105","0.07"
"result.1520","0.00650203376178513","0.130776854895761","0.267","-0.075","0.108","0.067"
"result.1521","0.00575212797890336","0.0624639441346951","0.268","-0.104","0.106","0.068"
"result.1522","0.0129668319318042","0.0427633894188579","0.237","-0.115","0.107","0.067"
"result.1523","0.00375343261733092","0.234502537449737","0.282","-0.05","0.105","0.069"
"result.1524","0.0101693891770446","0.0372224835484976","0.242","-0.126","0.105","0.071"
"result.1525","6.99694258422763e-05","0.00336964767536274","0.398","-0.186","0.106","0.069"
"result.1526","0.01229219807477","0.110924532500727","0.238","-0.083","0.106","0.068"
"result.1527","0.0254703177627448","0.454888405406149","0.207","-0.008","0.106","0.069"
"result.1528","0.0621309030981226","0.13404620916127","0.162","-0.076","0.106","0.069"
"result.1529","0.000825768944686258","0.0149526353896314","0.335","-0.148","0.107","0.068"
"result.1530","0.00666419763132616","0.0130476755900637","0.26","-0.154","0.105","0.07"
"result.1531","0.00151990235359374","0.017197457044911","0.311","-0.148","0.105","0.07"
"result.1532","0.00554417726981862","0.0338589908490554","0.269","-0.125","0.106","0.068"
"result.1533","0.000175681475620059","0.0397180137493992","0.376","-0.121","0.106","0.069"
"result.1534","0.00246767599340447","0.0537808202532775","0.298","-0.109","0.106","0.068"
"result.1535","0.477860357996705","0.372886872921284","0.006","-0.022","0.106","0.068"
"result.1536","0.000541453338337165","0.0284332968851392","0.35","-0.128","0.107","0.067"
"result.1537","0.0501445160342823","0.10991549391532","0.174","-0.085","0.106","0.069"
"result.1538","0.00331808687586261","0.0174952314121899","0.29","-0.142","0.107","0.068"
"result.1539","0.00518447027502734","0.0590121411503892","0.271","-0.107","0.106","0.069"
"result.1540","0.0337302171018162","0.224810862196557","0.196","-0.051","0.107","0.067"
"result.1541","0.000836361957122007","0.0536191454957752","0.334","-0.109","0.106","0.068"
"result.1542","0.0734939169890793","0.240116283755829","0.153","-0.049","0.106","0.069"
"result.1543","0.0844956802309411","0.199760919074678","0.148","-0.056","0.107","0.067"
"result.1544","0.000195180440352861","0.00584952740972755","0.374","-0.172","0.106","0.069"
"result.1545","1.86307782741499e-07","0.0019350280818542","0.493","-0.198","0.107","0.069"
"result.1546","0.0155121950810306","0.0749002184693661","0.228","-0.098","0.106","0.069"
"result.1547","0.00058460229392733","0.0044438924022322","0.344","-0.178","0.106","0.068"
"result.1548","0.00334336244429664","0.0612536987074476","0.288","-0.105","0.106","0.068"
"result.1549","0.0259529908515122","0.235958663536139","0.206","-0.049","0.106","0.069"
"result.1550","0.0716577235900255","0.283122092179941","0.155","-0.039","0.106","0.069"
"result.1551","0.0342382777807531","0.0461601344667816","0.194","-0.113","0.107","0.067"
"result.1552","0.0054143023120051","0.303334003950762","0.268","-0.036","0.105","0.069"
"result.1553","0.042240391810077","0.276164700049855","0.182","-0.041","0.105","0.069"
"result.1554","0.00851109213566981","0.0351487831284036","0.252","-0.124","0.106","0.068"
"result.1555","0.0503353594667053","0.167658138860076","0.173","-0.066","0.105","0.069"
"result.1556","0.00470989058103742","0.0284399097210183","0.273","-0.132","0.105","0.069"
"result.1557","0.00341408296089105","0.0685247868688975","0.287","-0.103","0.106","0.069"
"result.1558","0.00339183798329824","0.0646653583046242","0.29","-0.103","0.107","0.068"
"result.1559","8.15424283950952e-06","0.0206847835168841","0.438","-0.14","0.106","0.069"
"result.1560","0.31362281923955","0.381193417128666","0.052","-0.021","0.106","0.069"
"result.1561","0.244840271485606","0.482189953705241","0.073","-0.003","0.104","0.07"
"result.1562","0.000852372424838773","0.00797722071372597","0.332","-0.166","0.106","0.069"
"result.1563","0.00290652215474231","0.00550249842434813","0.291","-0.174","0.106","0.069"
"result.1564","0.322555118471621","0.761268279980964","0.049","0.049","0.105","0.069"
"result.1565","1.86683852636934e-07","7.87391679893945e-05","0.564","-0.256","0.107","0.069"
"result.1566","0.0169577431357372","0.0294437138682274","0.225","-0.128","0.106","0.068"
"result.1567","0.00874778257104413","0.0907780595574275","0.251","-0.092","0.106","0.069"
"result.1568","0.567735285682225","0.748529840018918","-0.018","0.046","0.106","0.068"
"result.1569","0.502677713217124","0.805931204544889","0","0.059","0.106","0.068"
"result.1570","0.000842382967143349","0.0931395723039434","0.332","-0.091","0.106","0.069"
"result.1571","0.0840423844269334","0.283948089258172","0.145","-0.039","0.105","0.069"
"result.1572","0.236342399665285","0.348053456479958","0.077","-0.027","0.106","0.068"
"result.1573","0.0401463733952458","0.216791531466571","0.186","-0.053","0.106","0.068"
"result.1574","0.0491796235903687","0.628968074624689","0.176","0.023","0.106","0.068"
"result.1575","7.52843756981156e-05","0.0135616413562949","0.4","-0.151","0.107","0.068"
"result.1576","0.0857271782740226","0.541336072176829","0.144","0.007","0.105","0.068"
"result.1577","0.00993420443152715","0.340782156521728","0.248","-0.028","0.107","0.068"
"result.1578","0.12038811826949","0.21575221233302","0.124","-0.054","0.105","0.069"
"result.1579","0.00476581091185641","0.0104780340639553","0.276","-0.156","0.107","0.068"
"result.1580","0.00487327176575157","0.206413641541013","0.272","-0.057","0.106","0.069"
"result.1581","1.86318123616996e-07","0.000129451859986807","0.488","-0.25","0.107","0.069"
"result.1582","0.00541732762102547","0.106427843914113","0.271","-0.084","0.106","0.068"
"result.1583","0.0109966796638961","0.0393674130920545","0.243","-0.12","0.106","0.069"
"result.1584","0.0173547563374356","0.0564850548794481","0.224","-0.109","0.106","0.069"
"result.1585","7.59091280489514e-05","0.0385867061494989","0.399","-0.122","0.106","0.069"
"result.1586","1.8599003173498e-07","0.000644882821933535","0.454","-0.223","0.106","0.07"
"result.1587","0.0792356267909668","0.386006592499605","0.149","-0.02","0.105","0.069"
"result.1588","0.101813469748058","0.1871575669837","0.135","-0.061","0.106","0.068"
"result.1589","0.130025326739192","0.450574779139721","0.121","-0.008","0.107","0.067"
"result.1590","0.0239383110435538","0.316041159733558","0.211","-0.032","0.107","0.068"
"result.1591","0.111872253346403","0.281631760337113","0.128","-0.04","0.105","0.069"
"result.1592","0.352329701184639","0.498832184932186","0.041","0","0.106","0.068"
"result.1593","0.244935497804619","0.475095810349903","0.074","-0.004","0.106","0.067"
