"","post_prob_death_BM","post_prob_extubation_surv","trt_death_BM","trt_extubation_surv","sd_death_BM","sd_extubation_surv"
"result.1092","0.00353430314753088","0.00644436919636981","0.285","-0.17","0.106","0.069"
"result.1093","0.0290209752524749","0.037665790056323","0.2","-0.124","0.106","0.07"
"result.1094","2.37441072413741e-05","2.50741916837383e-05","0.426","-0.27","0.107","0.068"
"result.1095","0.0544687781195983","0.0136891833485988","0.17","-0.151","0.106","0.069"
"result.1096","0.140420138194045","0.00671701019093351","0.114","-0.17","0.106","0.069"
"result.1097","0.27886540258717","0.376289496378485","0.062","-0.022","0.106","0.069"
"result.1098","0.788209442899095","0.692659646642749","-0.085","0.035","0.106","0.068"
"result.1099","0.0488328321840863","0.00819313630621499","0.176","-0.166","0.106","0.069"
"result.1100","0.304540769725248","0.0811831451820032","0.055","-0.095","0.107","0.068"
"result.1101","0.0318217807490412","0.018374001797324","0.197","-0.143","0.106","0.069"
"result.1102","0.000919051290035456","0.00115152466521184","0.328","-0.212","0.105","0.07"
"result.1103","0.00833472639531025","0.0150883630673342","0.252","-0.15","0.105","0.07"
"result.1104","0.00508251153379816","0.00248246053935208","0.271","-0.193","0.106","0.069"
"result.1105","0.0695069095313475","0.0203808272791962","0.156","-0.142","0.105","0.069"
"result.1106","0.000262782606484431","0.00365067163231159","0.369","-0.182","0.107","0.068"
"result.1107","0.00795448580015184","0.0121319726852764","0.254","-0.156","0.105","0.069"
"result.1108","0.464432449276482","0.429083017317252","0.01","-0.012","0.106","0.068"
"result.1109","0.011497017140732","0.0386497056076932","0.241","-0.121","0.106","0.069"
"result.1110","0.000153380454094059","0.00310480816975689","0.378","-0.19","0.105","0.07"
"result.1111","0.0163575217012277","0.00096596524413417","0.227","-0.213","0.106","0.069"
"result.1112","0.0813301761046887","0.0907377682228991","0.148","-0.091","0.106","0.068"
"result.1113","0.0324590021333722","0.00413687978584709","0.197","-0.181","0.106","0.069"
"result.1114","0.000506794131267938","0.000331787008749362","0.346","-0.238","0.105","0.07"
"result.1115","0.00156476758639604","0.00153053904994715","0.315","-0.202","0.107","0.069"
"result.1116","0.146242640726454","0.0521170975998314","0.112","-0.113","0.106","0.07"
"result.1117","0.094999172845516","0.0708437884392956","0.139","-0.101","0.106","0.069"
