"","V1","V2","V3"
"result.1",0.998634434624071,0.274,0.092
"result.2",0.907852162386688,0.122,0.092
"result.3",0.99996359089588,0.36,0.092
"result.4",1,0.405,0.092
"result.5",0.998718104119952,0.276,0.092
"result.6",0.999037017884417,0.284,0.092
"result.7",0.999985068635778,0.372,0.092
"result.8",0.999398909995147,0.297,0.092
"result.9",1,0.421,0.092
"result.10",1,0.412,0.092
"result.11",1,0.464,0.092
"result.12",0.998466024524984,0.272,0.092
"result.13",0.999983312718985,0.371,0.092
"result.14",0.935356086321736,0.138,0.091
"result.15",0.999988790352462,0.375,0.092
"result.16",1,0.403,0.092
"result.17",0.999965488517726,0.359,0.092
"result.18",0.999985960948905,0.375,0.092
"result.19",1,0.407,0.092
"result.20",0.999906361858761,0.34,0.092
"result.21",0.993904492356158,0.229,0.092
"result.22",0.869756981352009,0.103,0.092
"result.23",1,0.417,0.092
"result.24",0.999628456201206,0.308,0.092
"result.25",0.990693469139864,0.215,0.091
"result.26",0.781581203523394,0.071,0.091
"result.27",0.999887046531603,0.336,0.092
"result.28",0.997196609202116,0.255,0.092
"result.29",1,0.441,0.092
"result.30",0.99975338851068,0.32,0.092
"result.31",0.999601869872416,0.307,0.092
"result.32",0.99464223054991,0.233,0.091
"result.33",0.999057118924837,0.285,0.092
"result.34",0.99583840982432,0.241,0.091
"result.35",0.839805393669856,0.091,0.092
"result.36",0.999696622982035,0.315,0.092
"result.37",0.936068403211216,0.139,0.092
"result.38",0.984232389815555,0.197,0.092
"result.39",0.938740018274732,0.142,0.092
"result.40",1,0.509,0.092
"result.41",0.996289850937893,0.246,0.092
"result.42",0.946437204852194,0.148,0.092
"result.43",0.987167696448311,0.204,0.092
"result.44",1,0.463,0.092
"result.45",0.999837504625427,0.329,0.092
"result.46",0.999506846968474,0.302,0.092
"result.47",0.964814372359401,0.166,0.092
"result.48",0.957265488373809,0.157,0.092
"result.49",0.994364638154867,0.232,0.092
"result.50",0.999950187248198,0.352,0.092
"result.51",0.999360385651827,0.295,0.092
"result.52",0.996815558887501,0.251,0.092
"result.53",0.995675127610092,0.24,0.092
"result.54",0.999080599510141,0.286,0.092
"result.55",0.999920057350065,0.345,0.092
"result.56",0.99979456407758,0.322,0.092
"result.57",0.810371021841939,0.08,0.092
"result.58",0.99998972050572,0.376,0.092
"result.59",0.999691103341492,0.315,0.092
"result.60",0.999763496819926,0.32,0.092
"result.61",0.992879793650382,0.224,0.092
"result.62",0.996208954721429,0.244,0.092
"result.63",1,0.506,0.092
"result.64",0.988127396125041,0.207,0.092
"result.65",0.883841667576875,0.11,0.092
"result.66",0.999909406524091,0.342,0.092
"result.67",1,0.41,0.092
"result.68",0.996247439466354,0.244,0.092
"result.69",1,0.449,0.092
"result.70",0.998641164633075,0.275,0.092
"result.71",0.995525691147617,0.24,0.092
"result.72",0.997294145345037,0.255,0.092
"result.73",0.992876255885313,0.225,0.092
"result.74",1,0.443,0.092
"result.75",0.9988093864286,0.278,0.092
"result.76",0.999414168398177,0.298,0.092
"result.77",0.992317094750874,0.222,0.092
"result.78",0.996776609782934,0.25,0.092
"result.79",0.92995566418683,0.135,0.091
"result.80",0.994306127022982,0.232,0.092
"result.81",0.999756898656411,0.32,0.092
"result.82",0.999780301741745,0.321,0.092
"result.83",0.999754349094254,0.321,0.092
"result.84",0.988252735428892,0.208,0.092
"result.85",0.999724263084979,0.317,0.092
"result.86",0.99232268524232,0.222,0.092
"result.87",0.999752991453473,0.319,0.092
"result.88",0.972643773849905,0.175,0.091
"result.89",0.999579581686481,0.306,0.092
"result.90",0.997857172031229,0.262,0.092
"result.91",0.994254599501161,0.232,0.092
"result.92",0.998053435960747,0.265,0.092
"result.93",0.999326502013696,0.294,0.092
"result.94",0.99744015575001,0.257,0.092
"result.95",0.994106557238618,0.231,0.092
"result.96",0.999660404101311,0.311,0.092
"result.97",0.995677568033831,0.241,0.092
"result.98",0.999441140576832,0.299,0.092
"result.99",0.997941605497834,0.263,0.092
"result.100",0.999964270443169,0.359,0.092
"result.101",0.998866818535915,0.28,0.092
"result.102",0.999973977708382,0.365,0.092
"result.103",0.999807549546256,0.324,0.092
"result.104",0.998562082264445,0.273,0.092
"result.105",0.999060092022574,0.285,0.092
"result.106",0.999815309610614,0.325,0.092
"result.107",0.999975211138543,0.366,0.092
"result.108",0.999809665806874,0.326,0.092
"result.109",0.998708111440136,0.277,0.092
"result.110",0.977680752489496,0.185,0.092
"result.111",0.98982116095581,0.212,0.092
"result.112",0.999270495156188,0.292,0.092
