"","V1","V2","V3"
"result.151",0.723547768618253,0.055,0.092
"result.152",0.309969974105106,-0.046,0.092
"result.153",0.765659446010384,0.067,0.092
"result.154",0.958747682206121,0.16,0.092
"result.155",0.304051957617372,-0.048,0.092
"result.156",0.945550092741898,0.148,0.093
"result.157",0.919755899962866,0.129,0.092
"result.158",0.835941518230733,0.09,0.092
"result.159",0.912256313312643,0.125,0.092
"result.160",0.599084961506707,0.023,0.092
"result.161",0.904911824197282,0.121,0.092
"result.162",0.938173226777619,0.141,0.092
"result.163",0.97903715069342,0.188,0.092
"result.164",0.999165219169703,0.289,0.092
"result.165",0.723870485381028,0.054,0.092
"result.166",0.941032532035038,0.144,0.092
"result.167",0.993605611394384,0.229,0.092
"result.168",0.602007960924461,0.024,0.092
"result.169",0.31392727392402,-0.045,0.092
"result.170",0.975558937284405,0.182,0.092
"result.171",0.888455343804448,0.112,0.092
"result.172",0.97983846142696,0.189,0.092
"result.173",0.364360851462729,-0.032,0.092
"result.174",0.947362190088999,0.149,0.092
"result.175",0.290314593641745,-0.051,0.092
"result.176",0.821432850076082,0.085,0.092
"result.177",0.989565611651522,0.213,0.092
"result.178",0.0547924425081417,-0.147,0.092
"result.179",0.721400046841192,0.054,0.092
"result.180",0.958449088971266,0.159,0.092
"result.181",0.873265489569437,0.105,0.092
"result.182",0.877529099580724,0.107,0.092
"result.183",0.906236328761373,0.121,0.092
"result.184",0.834111335189854,0.089,0.092
"result.185",0.714039321072786,0.052,0.092
"result.186",0.966843856896533,0.169,0.092
"result.187",0.592446516263004,0.021,0.092
"result.188",0.94838317630756,0.149,0.092
"result.189",0.959860327842772,0.16,0.092
"result.190",0.433736834371331,-0.016,0.092
"result.191",0.99941730317449,0.3,0.093
"result.192",0.99419772323197,0.233,0.092
"result.193",0.877763789678657,0.107,0.092
"result.194",0.629142829747505,0.03,0.092
"result.195",0.789691078674119,0.074,0.092
"result.196",0.997693552949237,0.262,0.093
"result.197",0.955263069343417,0.157,0.093
"result.198",0.986129890146466,0.202,0.092
"result.199",0.942863542761676,0.145,0.092
"result.200",0.824606561107635,0.086,0.092
"result.201",0.838840936764714,0.091,0.092
"result.202",0.149596482211682,-0.095,0.092
"result.203",0.772302996291373,0.069,0.092
"result.204",0.988846612716403,0.21,0.092
"result.205",0.37853637759545,-0.029,0.093
"result.206",0.898391146797249,0.117,0.092
"result.207",0.738599222861562,0.059,0.093
"result.208",0.296877989832903,-0.049,0.092
"result.209",0.957547714826562,0.159,0.092
"result.210",0.930971385084452,0.136,0.092
"result.211",0.981308984198716,0.192,0.092
"result.212",0.92618602073652,0.133,0.092
"result.213",0.515552685830744,0.003,0.092
"result.214",0.440490662166704,-0.014,0.093
"result.215",0.814727263268045,0.083,0.092
"result.216",0.574572363964887,0.017,0.092
"result.217",0.975926144329657,0.183,0.093
"result.218",0.600067748786989,0.023,0.092
"result.219",0.885848453160749,0.111,0.092
"result.220",0.86440439426026,0.102,0.093
"result.221",0.659300344419618,0.038,0.092
"result.222",0.785665657184892,0.073,0.092
"result.223",0.845077673237394,0.094,0.092
"result.224",0.433779937423029,-0.016,0.093
"result.225",0.98929982144332,0.212,0.092
"result.226",0.507133955487227,0.001,0.092
"result.227",0.995192467420685,0.239,0.093
"result.228",0.868405183157694,0.103,0.092
"result.229",0.755793654987937,0.064,0.092
"result.230",0.998588572109447,0.275,0.092
"result.231",0.918301182426616,0.128,0.092
"result.232",0.333939324827339,-0.04,0.092
"result.233",0.399501833047374,-0.024,0.092
"result.234",0.987638645116464,0.207,0.092
"result.235",0.864537216982051,0.102,0.093
"result.236",0.839348158048642,0.091,0.092
"result.237",0.652363508218493,0.036,0.092
"result.238",0.690429295020823,0.046,0.092
"result.239",0.985397912428167,0.2,0.092
"result.240",0.451834286154286,-0.011,0.092
"result.241",0.865240782923678,0.102,0.092
"result.242",0.649797314495992,0.035,0.093
"result.243",0.566119764528337,0.015,0.092
"result.244",0.646880766819475,0.035,0.092
"result.245",0.960303998072335,0.162,0.093
"result.246",0.91691412949805,0.128,0.093
"result.247",0.998221123825235,0.269,0.092
"result.248",0.850981818630697,0.096,0.092
"result.249",0.988656627692144,0.21,0.093
"result.250",0.597603318972711,0.023,0.092
"result.251",0.895484124766072,0.115,0.092
"result.252",0.644025850898495,0.034,0.093
"result.253",0.343786472397964,-0.037,0.092
"result.254",0.955631454117571,0.157,0.092
"result.255",0.683692823490371,0.044,0.092
"result.256",0.951336670306671,0.153,0.092
"result.257",0.768044606925866,0.067,0.092
"result.258",0.665818173841494,0.039,0.092
"result.259",0.114295595190249,-0.11,0.092
"result.260",0.973156152378187,0.178,0.092
"result.261",0.691704774113944,0.046,0.092
"result.262",0.765024282905856,0.066,0.092
"result.263",0.824112168058741,0.086,0.092
"result.264",0.639901045303928,0.033,0.092
"result.265",0.999873678398199,0.338,0.093
"result.266",0.528747109447741,0.006,0.092
"result.267",0.777849973650461,0.071,0.093
"result.268",0.991597954441301,0.221,0.093
"result.269",0.737307937532662,0.059,0.092
"result.270",0.455737066015107,-0.01,0.092
"result.271",0.848120517575257,0.095,0.092
"result.272",0.826500655374717,0.087,0.092
"result.273",0.980590613883964,0.191,0.092
"result.274",0.975156157482936,0.181,0.092
"result.275",0.868282192090435,0.103,0.092
"result.276",0.717990878163261,0.053,0.092
"result.277",0.860665456628421,0.1,0.092
"result.278",0.837101510017358,0.09,0.092
"result.279",0.643397281015046,0.034,0.093
"result.280",0.969659303146069,0.172,0.092
"result.281",0.365834454069185,-0.032,0.092
"result.282",0.971196331253618,0.175,0.092
"result.283",0.927571800601685,0.134,0.092
"result.284",0.295306502992215,-0.05,0.092
"result.285",0.761055788296988,0.065,0.092
"result.286",0.889861744243461,0.112,0.092
"result.287",0.933771254994074,0.138,0.092
"result.288",0.450473126307238,-0.012,0.093
"result.289",0.589921007238111,0.021,0.092
"result.290",0.262694144026914,-0.058,0.092
"result.291",0.924221498592368,0.132,0.092
"result.292",0.47947983427553,-0.005,0.092
"result.293",0.999705632303062,0.318,0.093
"result.294",0.717456201792224,0.053,0.092
"result.295",0.885224013142573,0.11,0.092
"result.296",0.900536049630341,0.119,0.093
"result.297",0.484506799144259,-0.004,0.092
"result.298",0.868516110660701,0.103,0.092
"result.299",0.647163583407179,0.035,0.092
"result.300",0.873692053989229,0.105,0.092
"result.301",0.957442130804505,0.159,0.093
"result.302",0.813175015929923,0.081,0.092
"result.303",0.537785103739285,0.009,0.092
"result.304",0.471998761225217,-0.007,0.092
"result.305",0.669848647295344,0.04,0.092
"result.306",0.860348760660666,0.099,0.092
"result.307",0.999619080989806,0.31,0.092
"result.308",0.896611329570776,0.116,0.092
"result.309",0.728260774710307,0.056,0.093
"result.310",0.456773118248073,-0.01,0.092
"result.311",0.347808769613902,-0.036,0.092
"result.312",0.969236569925408,0.173,0.092
"result.313",0.68558643416462,0.044,0.092
"result.314",0.938929959936827,0.142,0.092
"result.315",0.956425168855426,0.157,0.092
"result.316",0.999434430746669,0.299,0.092
"result.317",0.469001651578178,-0.007,0.093
"result.318",0.260087107915863,-0.06,0.093
"result.319",0.39842504774285,-0.024,0.092
"result.320",0.734152908411672,0.057,0.092
"result.321",0.0763416504560963,-0.132,0.092
"result.322",0.687085997288648,0.045,0.092
"result.323",0.6270555039177,0.03,0.092
"result.324",0.152975944080731,-0.095,0.093
"result.325",0.726751066488647,0.055,0.092
"result.326",0.945666152665758,0.148,0.092
"result.327",0.923179929633254,0.131,0.092
"result.328",0.550113319035262,0.011,0.092
"result.329",0.789125508646378,0.074,0.092
"result.330",0.939092285910812,0.143,0.092
"result.331",0.897986225304277,0.117,0.092
"result.332",0.85865930001192,0.098,0.092
"result.333",0.594632916070885,0.022,0.092
"result.334",0.395490815642546,-0.025,0.092
"result.335",0.996633786737856,0.25,0.092
"result.336",0.240218328726059,-0.065,0.092
"result.337",0.958651502028785,0.16,0.092
"result.338",0.985440751687718,0.201,0.092
"result.339",0.82817698916974,0.087,0.092
"result.340",0.548035873846047,0.011,0.092
"result.341",0.766767603907266,0.067,0.092
"result.342",0.988683495681623,0.21,0.092
"result.343",0.94698242156702,0.149,0.092
"result.344",0.878734612877367,0.107,0.092
"result.345",0.962169573892841,0.164,0.092
"result.346",0.809573196658899,0.081,0.092
"result.347",0.46950719966754,-0.007,0.092
"result.348",0.375355287887679,-0.03,0.092
"result.349",0.832094721474234,0.088,0.092
"result.350",0.416167298451325,-0.02,0.092
"result.351",0.962977605895581,0.164,0.092
"result.352",0.915987669026684,0.127,0.093
"result.353",0.645155469484567,0.034,0.092
"result.354",0.121423332619124,-0.108,0.092
"result.355",0.337576886788029,-0.039,0.092
"result.356",0.890101647127084,0.113,0.092
"result.357",0.864249698184255,0.101,0.092
"result.358",0.922869752193205,0.131,0.092
"result.359",0.898859821262166,0.117,0.092
"result.360",0.39615896214346,-0.024,0.092
"result.361",0.487275059477713,-0.003,0.092
"result.362",0.523479224658025,0.005,0.092
"result.363",0.65287050625606,0.036,0.092
"result.364",0.804178840339612,0.078,0.092
"result.365",0.50975332174387,0.002,0.092
"result.366",0.603731458398162,0.024,0.092
"result.367",0.469609626344853,-0.007,0.092
"result.368",0.941926022483029,0.145,0.092
"result.369",0.340441730512497,-0.038,0.093
"result.370",0.864931499086319,0.101,0.092
"result.371",0.103750596992989,-0.116,0.092
"result.372",0.892593490794382,0.114,0.092
"result.373",0.606469124020772,0.025,0.092
"result.374",0.736939779643594,0.058,0.092
"result.375",0.697858066391571,0.048,0.092
"result.376",0.680324212866303,0.043,0.092
"result.377",0.628931409618637,0.03,0.092
"result.378",0.973134706365367,0.178,0.092
"result.379",0.860726869902806,0.1,0.092
"result.380",0.742512605773845,0.06,0.092
"result.381",0.993668748046565,0.229,0.092
"result.382",0.836142318834263,0.091,0.093
"result.383",0.863303660444088,0.101,0.092
"result.384",0.995147088984048,0.238,0.092
"result.385",0.900240151315854,0.119,0.093
"result.386",0.611058903524941,0.026,0.092
"result.387",0.945221438992507,0.147,0.092
"result.388",0.973738968046491,0.178,0.092
"result.389",0.388472554593672,-0.026,0.092
"result.390",0.843957687783901,0.093,0.092
"result.391",0.900554616339951,0.118,0.092
"result.392",0.747104811661674,0.061,0.092
"result.393",0.984230794929748,0.198,0.092
"result.394",0.924386555622872,0.132,0.092
"result.395",0.860944511858264,0.1,0.092
"result.396",0.851291841468734,0.096,0.092
"result.397",0.99008300799233,0.215,0.093
"result.398",0.239711628351217,-0.065,0.092
"result.399",0.997803158912501,0.263,0.092
"result.400",0.800703300232745,0.077,0.092
"result.401",0.300929814687595,-0.048,0.092
"result.402",0.583390965795788,0.019,0.093
"result.403",0.513612145535449,0.003,0.092
"result.404",0.72285741839058,0.054,0.092
"result.405",0.897476517794506,0.117,0.093
"result.406",0.996231140547912,0.246,0.092
"result.407",0.690453080367444,0.046,0.092
"result.408",0.850063670195226,0.096,0.092
"result.409",0.633483741811653,0.031,0.092
"result.410",0.678391681248752,0.042,0.092
"result.411",0.522062376315692,0.005,0.092
"result.412",0.771530780516393,0.068,0.092
"result.413",0.672150141329454,0.041,0.092
"result.414",0.526985453958459,0.006,0.092
"result.415",0.278142336827709,-0.054,0.092
"result.416",0.991799028487166,0.221,0.092
"result.417",0.478062023402063,-0.005,0.092
"result.418",0.936337623477281,0.14,0.092
"result.419",0.968008281664082,0.17,0.092
"result.420",0.768857189799686,0.068,0.092
"result.421",0.967805117589311,0.171,0.093
"result.422",0.810247365530478,0.081,0.092
"result.423",0.735185854314504,0.058,0.092
"result.424",0.945393617176032,0.147,0.092
"result.425",0.279796289088818,-0.054,0.092
"result.426",0.934124645496486,0.139,0.092
