"","V1","V2","V3"
"result.138",2.67736384732158e-05,-0.377,0.095
"result.139",0.00605331219459544,-0.236,0.094
"result.140",0.00144435309493862,-0.281,0.094
"result.141",0.0286347926508386,-0.18,0.095
"result.142",0.000556148250993219,-0.306,0.094
"result.143",0.109236961191303,-0.116,0.094
"result.144",0.056833709839178,-0.15,0.094
"result.145",0.154302155351013,-0.096,0.094
"result.146",0.187268387994097,-0.084,0.095
"result.147",0.000180128495386367,-0.335,0.094
"result.148",0.0536244526688607,-0.152,0.094
"result.149",0.00219094682036926,-0.269,0.094
"result.150",0.0273075996487217,-0.182,0.094
"result.151",0.000126236302389138,-0.345,0.095
"result.152",0.000489112161290608,-0.31,0.094
"result.153",0.00141600317454884,-0.284,0.095
"result.154",0.00131053868940356,-0.286,0.095
"result.155",0.00073584682078036,-0.301,0.095
"result.156",0.000571687387236077,-0.308,0.095
"result.157",0.00577763758949714,-0.238,0.095
"result.158",1.88824101040721e-07,-0.444,0.095
"result.159",0.00023368984906346,-0.331,0.095
"result.160",1.88847230727501e-07,-0.441,0.094
"result.161",0.147110540026626,-0.099,0.094
"result.162",1.8878154804436e-07,-0.443,0.094
"result.163",0.117445194065515,-0.112,0.094
"result.164",0.0802946385612299,-0.132,0.094
"result.165",0.0104282268391454,-0.218,0.094
"result.166",0.054179047992891,-0.153,0.095
"result.167",0.00083998711176468,-0.297,0.095
"result.168",0.00231724871403039,-0.267,0.094
"result.169",1.88844363125919e-07,-0.43,0.094
"result.170",0.0157564153338808,-0.204,0.095
"result.171",0.00084725675365295,-0.297,0.095
"result.172",4.20797955492382e-05,-0.368,0.095
"result.173",0.0501282161948298,-0.155,0.094
"result.174",0.0032244836546172,-0.258,0.095
"result.175",0.0114794337679779,-0.215,0.094
"result.176",0.00145789910613035,-0.281,0.094
"result.177",0.000219393851682148,-0.33,0.094
"result.178",0.0127821449519842,-0.21,0.094
"result.179",0.0213730066856404,-0.191,0.094
"result.180",0.000200197460458725,-0.335,0.095
"result.181",0.00572518313286545,-0.238,0.094
"result.182",0.00387084868087596,-0.252,0.095
"result.183",0.000284849712353063,-0.325,0.095
"result.184",1.88806718496716e-07,-0.438,0.095
"result.185",9.87761516023939e-05,-0.351,0.095
"result.186",0.0103081782609319,-0.218,0.094
"result.187",0.0050533328348607,-0.243,0.095
"result.188",0.709230859314019,0.051,0.094
"result.189",0.0488996968362345,-0.156,0.094
"result.190",0.000906252154825063,-0.295,0.095
"result.191",0.0934176954668767,-0.124,0.094
"result.192",0.516225789920383,0.004,0.095
"result.193",0.268059968736439,-0.058,0.094
"result.194",0.00515497355112436,-0.241,0.094
"result.195",0.00104205182559827,-0.291,0.095
"result.196",0.0343928596864747,-0.172,0.094
"result.197",0.000746325167967225,-0.302,0.095
"result.198",0.0835675213470504,-0.13,0.094
"result.199",0.141589626630025,-0.102,0.095
"result.200",0.00534564687406117,-0.241,0.095
"result.201",0.00244475015850134,-0.266,0.095
"result.202",0.00801180171911445,-0.226,0.094
"result.203",0.000169791058961168,-0.34,0.095
"result.204",0.00306906560388666,-0.26,0.095
"result.205",0.0279004716771459,-0.182,0.095
"result.206",0.0222122928259359,-0.189,0.094
"result.207",0.00150831033051739,-0.28,0.094
"result.208",0.000891905648458693,-0.295,0.094
"result.209",0.00510469939683575,-0.242,0.094
"result.210",0.212115787049755,-0.075,0.094
"result.211",0.00275615701548714,-0.262,0.095
"result.212",0.039619309839229,-0.166,0.094
"result.213",0.00041753656490663,-0.316,0.095
"result.214",5.79629492928624e-05,-0.361,0.095
"result.215",0.0130995592382078,-0.209,0.094
"result.216",0.0570585683494398,-0.149,0.094
"result.217",0.375531285723206,-0.03,0.094
