"","V1","V2","V3"
"result.1",0.963790777509862,0.164,0.092
"result.2",0.682902650316741,0.043,0.092
"result.3",0.97195060660496,0.175,0.092
"result.4",0.997405697964012,0.256,0.092
"result.5",0.973179414099768,0.176,0.092
"result.6",0.992220011279375,0.222,0.092
"result.7",0.998869621434807,0.279,0.092
"result.8",0.664307282070743,0.039,0.092
"result.9",1,0.423,0.092
"result.10",0.999998843250486,0.39,0.092
"result.11",0.954997460789161,0.155,0.091
"result.12",0.948666979247735,0.149,0.092
"result.13",0.872525595950947,0.104,0.092
"result.14",0.876122434154262,0.106,0.092
"result.15",0.96959048494986,0.172,0.092
"result.16",0.915036164801016,0.125,0.092
"result.17",0.804334247230305,0.078,0.092
"result.18",0.99891192136189,0.282,0.092
"result.19",0.99985616418039,0.332,0.092
"result.20",0.99705270312021,0.252,0.092
"result.21",0.984366321169754,0.197,0.092
"result.22",0.971389829262791,0.174,0.092
"result.23",0.840196210809518,0.091,0.092
"result.24",0.997605066981606,0.258,0.092
"result.25",0.755314177187077,0.063,0.091
"result.26",0.442707146600229,-0.013,0.092
"result.27",0.980233231349311,0.188,0.091
"result.28",0.930248596823041,0.135,0.091
"result.29",0.543356143873441,0.01,0.092
"result.30",0.826074511795934,0.086,0.092
"result.31",0.990421863874881,0.214,0.092
"result.32",0.438978436842529,-0.014,0.091
"result.33",0.457641853060604,-0.01,0.092
"result.34",0.99597501536313,0.243,0.092
"result.35",0.492813455811037,-0.002,0.092
"result.36",0.985491517211448,0.2,0.092
"result.37",0.947691882998354,0.149,0.092
"result.38",0.995692931300297,0.241,0.092
"result.39",0.295234591954238,-0.05,0.092
"result.40",0.996126078275197,0.244,0.092
"result.41",0.941138287897649,0.143,0.091
"result.42",0.976735832260554,0.182,0.092
"result.43",0.523771241518829,0.005,0.092
"result.44",0.980442743181246,0.189,0.092
"result.45",0.911842835845555,0.124,0.092
"result.46",0.999982111118681,0.371,0.092
"result.47",0.941099225432139,0.144,0.092
"result.48",0.907745809545121,0.121,0.092
"result.49",0.978773673375729,0.186,0.092
"result.50",0.923654993275601,0.13,0.091
"result.51",0.931451248252437,0.136,0.092
"result.52",0.998426904804313,0.272,0.092
"result.53",0.813785280953643,0.082,0.092
"result.54",0.998025315506807,0.264,0.092
"result.55",0.517467984318811,0.004,0.092
"result.56",0.970900028861062,0.172,0.091
"result.57",0.187789854447953,-0.082,0.092
"result.58",0.852773462592691,0.096,0.092
"result.59",0.735925724014583,0.058,0.092
"result.60",0.791502720223823,0.074,0.092
"result.61",0.873681064756537,0.104,0.091
"result.62",1,0.393,0.092
"result.63",0.983610837650648,0.195,0.092
"result.64",0.872671640669814,0.104,0.092
"result.65",0.989719137275902,0.212,0.092
"result.66",0.994100466324455,0.231,0.092
"result.67",0.998906662054729,0.282,0.092
"result.68",0.831445191464777,0.088,0.092
"result.69",0.918899097475884,0.128,0.092
"result.70",0.941890196907194,0.144,0.092
"result.71",0.930460478447952,0.135,0.091
"result.72",0.991408945428297,0.218,0.092
"result.73",0.995221293725455,0.237,0.091
"result.74",0.757963851899004,0.064,0.092
"result.75",0.826309444245659,0.086,0.092
"result.76",0.988246473651902,0.207,0.091
"result.77",0.989583928122735,0.212,0.092
"result.78",0.99701422577042,0.251,0.092
"result.79",0.849938002718252,0.094,0.091
"result.80",0.825113249850689,0.085,0.092
"result.81",0.996880712872845,0.251,0.092
"result.82",0.893670500745762,0.114,0.092
"result.83",0.99276772945359,0.223,0.091
"result.84",0.991560390856209,0.218,0.092
"result.85",0.996179090929423,0.245,0.092
"result.86",0.924352179276814,0.131,0.091
"result.87",0.772451081093652,0.068,0.092
"result.88",0.863538793852899,0.1,0.092
"result.89",0.817889879875807,0.083,0.092
"result.90",0.681234941656752,0.043,0.092
"result.91",0.422429020579124,-0.018,0.091
"result.92",0.827475860686789,0.086,0.092
"result.93",0.573292941225846,0.017,0.092
"result.94",0.798296890242301,0.076,0.092
"result.95",0.67960772658835,0.043,0.092
"result.96",0.938381516548045,0.141,0.092
"result.97",0.952592321389417,0.154,0.092
"result.98",0.775488824844444,0.069,0.092
"result.99",0.886945145548575,0.111,0.092
"result.100",0.921791678601274,0.13,0.092
"result.101",0.629095291923177,0.03,0.092
"result.102",0.996914196388063,0.252,0.092
"result.103",0.747210776117621,0.061,0.091
"result.104",0.901440618932016,0.118,0.092
"result.105",0.371956996123654,-0.03,0.092
"result.106",0.982445698655753,0.193,0.092
"result.107",0.927332784532013,0.133,0.092
"result.108",0.966863074450578,0.168,0.092
"result.109",0.975378685744324,0.18,0.092
"result.110",0.982923675719085,0.193,0.091
"result.111",0.955246889627232,0.156,0.092
"result.112",0.842646273594217,0.092,0.091
"result.113",0.624690922089342,0.029,0.092
"result.114",0.811584924122655,0.08,0.091
"result.115",0.983773576432315,0.195,0.092
"result.116",0.891092019996101,0.113,0.092
"result.117",0.989200397634546,0.211,0.092
"result.118",0.826551025824426,0.086,0.092
"result.119",0.979592776257307,0.187,0.092
"result.120",0.719399134238139,0.053,0.091
"result.121",0.985392430811228,0.199,0.092
"result.122",0.692954145896214,0.046,0.092
"result.123",0.750967090112601,0.062,0.091
"result.124",0.997168134833378,0.254,0.092
"result.125",0.71709722334763,0.052,0.092
"result.126",0.999012395380724,0.283,0.092
"result.127",0.999275518933354,0.292,0.092
"result.128",0.998857044032148,0.28,0.092
"result.129",0.914901745694321,0.125,0.092
"result.130",0.50810556942709,0.002,0.091
"result.131",0.926691064225786,0.133,0.092
"result.132",0.82134740408299,0.084,0.092
"result.133",0.994752628676283,0.234,0.092
"result.134",0.900252768589324,0.117,0.091
"result.135",0.856127280650547,0.097,0.092
"result.136",0.905462679870357,0.12,0.092
"result.137",0.94648874558985,0.147,0.092
"result.138",0.565392494375853,0.015,0.092
"result.139",0.900691772667423,0.117,0.091
"result.140",0.931426345599777,0.136,0.092
"result.141",0.619301091467073,0.028,0.092
"result.142",0.957172688684727,0.157,0.091
"result.143",0.873394088702243,0.104,0.092
"result.144",0.97109360853617,0.175,0.092
"result.145",0.989795286369083,0.213,0.092
"result.146",0.958023106413753,0.158,0.092
"result.147",0.979157171190572,0.187,0.092
"result.148",0.880632817752752,0.108,0.092
"result.149",0.993547315378927,0.228,0.092
"result.150",0.996664423438477,0.248,0.092
"result.151",0.898076436217744,0.116,0.092
"result.152",0.657626563865491,0.037,0.092
"result.153",0.866139025077922,0.101,0.092
"result.154",0.993841804356129,0.229,0.092
"result.155",0.378886664229952,-0.029,0.092
"result.156",0.999370138236955,0.297,0.092
"result.157",0.914934340652774,0.125,0.091
"result.158",0.830334021722692,0.088,0.092
"result.159",0.951342508949615,0.152,0.092
"result.160",0.537832772907952,0.008,0.091
"result.161",0.971737022811557,0.174,0.092
"result.162",0.963063530038864,0.163,0.091
"result.163",0.974347661700006,0.179,0.092
"result.164",0.999987464074882,0.374,0.092
"result.165",0.758139249399274,0.064,0.091
"result.166",0.970865769197863,0.174,0.092
"result.167",0.999644621643048,0.31,0.092
"result.168",0.805515040642217,0.079,0.092
"result.169",0.559204046762313,0.013,0.092
"result.170",0.995292875080131,0.238,0.092
"result.171",0.982632932465554,0.193,0.092
"result.172",0.985904036514183,0.201,0.092
"result.173",0.65403117227368,0.036,0.091
"result.174",0.990711523037864,0.215,0.092
"result.175",0.520337304388347,0.004,0.092
"result.176",0.982350894256701,0.193,0.092
"result.177",0.993296579261043,0.227,0.092
"result.178",0.132483740941579,-0.102,0.092
"result.179",0.891546610891723,0.113,0.092
"result.180",0.963888513837135,0.165,0.092
"result.181",0.989179469245597,0.211,0.092
"result.182",0.981829830220133,0.192,0.092
"result.183",0.996145452523645,0.244,0.092
