"","V1","V2","V3"
"result.1",0.165152597076542,-0.091,0.094
"result.2",0.0389804971114746,-0.165,0.094
"result.3",0.870167445618227,0.106,0.094
"result.4",0.948990576797444,0.153,0.094
"result.5",0.625004838343721,0.03,0.093
"result.6",0.613575090212407,0.027,0.094
"result.7",0.912327309206806,0.126,0.093
"result.8",0.766491693411008,0.068,0.093
"result.9",0.96781534091656,0.173,0.094
"result.10",0.853134237071442,0.099,0.094
"result.11",0.88748915386717,0.113,0.094
"result.12",0.112219474145872,-0.114,0.094
"result.13",0.882346939877927,0.111,0.094
"result.14",0.167696011655679,-0.09,0.093
"result.15",0.724890855533586,0.056,0.093
"result.16",0.781262376205975,0.073,0.094
"result.17",0.751720376040457,0.063,0.093
"result.18",0.789402044211233,0.076,0.094
"result.19",0.959093870884077,0.163,0.094
"result.20",0.511149283449283,0.002,0.093
"result.21",0.372513221502263,-0.031,0.093
"result.22",0.0151097041582891,-0.203,0.094
"result.23",0.661209865675872,0.039,0.094
"result.24",0.559413082172771,0.014,0.093
"result.25",0.0998169227532547,-0.12,0.094
"result.26",0.0254531170777495,-0.183,0.094
"result.27",0.402303515061408,-0.023,0.094
"result.28",0.333737618276581,-0.041,0.094
"result.29",0.856190651418354,0.1,0.094
"result.30",0.776797107431728,0.072,0.094
"result.31",0.546247544541115,0.011,0.094
"result.32",0.163498812295905,-0.092,0.094
"result.33",0.463294448230239,-0.009,0.094
"result.34",0.118497937956322,-0.11,0.093
"result.35",0.000942068724356334,-0.292,0.094
"result.36",0.382005429848151,-0.029,0.095
"result.37",0.265008573532588,-0.059,0.093
"result.38",0.285198939550479,-0.053,0.094
"result.39",0.134264630803981,-0.105,0.094
"result.40",0.971906358967312,0.178,0.094
"result.41",0.212010188296572,-0.076,0.094
"result.42",0.00485891973337835,-0.243,0.094
"result.43",0.287815315433128,-0.053,0.094
"result.44",0.937051352862368,0.144,0.094
"result.45",0.899796354407569,0.12,0.094
"result.46",0.462573793747539,-0.009,0.094
"result.47",0.107423104490324,-0.117,0.094
"result.48",0.0805603122812694,-0.131,0.093
"result.49",0.144425022834282,-0.1,0.094
"result.50",0.646317162239779,0.035,0.093
"result.51",0.486697876411214,-0.003,0.094
"result.52",0.595582717454906,0.023,0.094
"result.53",0.390855149686001,-0.026,0.093
"result.54",0.276632870058714,-0.056,0.094
"result.55",0.711579042410505,0.052,0.094
"result.56",0.497211000196288,-0.001,0.093
"result.57",0.0136229353689822,-0.207,0.094
"result.58",0.506097521515625,0.001,0.094
"result.59",0.554423272385018,0.013,0.094
"result.60",0.859450557104925,0.1,0.093
"result.61",0.254534486845162,-0.062,0.094
"result.62",0.354397858707282,-0.035,0.094
"result.63",0.994576047109556,0.239,0.094
"result.64",0.605467205921892,0.025,0.094
"result.65",0.0411218086837612,-0.164,0.094
"result.66",0.552635346371742,0.012,0.094
"result.67",0.616914665454241,0.028,0.094
"result.68",0.371879965234598,-0.031,0.094
"result.69",0.715938775975755,0.053,0.094
"result.70",0.251786117866663,-0.063,0.094
"result.71",0.47054315295508,-0.007,0.094
"result.72",0.763940317522186,0.067,0.094
"result.73",0.508759691105738,0.002,0.094
"result.74",0.936539195703973,0.144,0.094
"result.75",0.26678851704857,-0.059,0.094
"result.76",0.45271562441225,-0.011,0.094
"result.77",0.191408079061501,-0.082,0.094
"result.78",0.241673132812045,-0.066,0.094
"result.79",0.0493771800652973,-0.154,0.093
"result.80",0.422638752688797,-0.019,0.094
"result.81",0.72781635013375,0.057,0.094
"result.82",0.581927475321758,0.019,0.093
"result.83",0.458448500831856,-0.01,0.094
"result.84",0.231419903084461,-0.069,0.094
"result.85",0.681969943217974,0.044,0.094
"result.86",0.348433657285674,-0.037,0.094
"result.87",0.911417286082518,0.126,0.094
"result.88",0.0131713759138966,-0.208,0.094
"result.89",0.795957555723298,0.077,0.094
"result.90",0.197294295051828,-0.08,0.094
"result.91",0.525325398128554,0.006,0.094
"result.92",0.302330637139521,-0.049,0.094
"result.93",0.430593258590138,-0.017,0.094
"result.94",0.469041684900297,-0.008,0.094
"result.95",0.580570139992694,0.019,0.094
"result.96",0.549880033264918,0.011,0.094
