"","V1","V2","V3"
"result.146",0.181861398537605,-0.09,0.099
"result.147",0.412502862159127,-0.022,0.099
"result.148",0.95649143075877,0.17,0.099
"result.149",0.849676984207076,0.103,0.099
"result.150",0.134640855303827,-0.11,0.099
"result.151",0.0252392632623338,-0.194,0.099
"result.152",0.608420242983201,0.027,0.099
"result.153",0.329233846430998,-0.044,0.1
"result.154",0.643515156857099,0.036,0.099
"result.155",0.222524014130021,-0.076,0.099
"result.156",0.0324294815223974,-0.184,0.099
"result.157",0.0285917667557079,-0.189,0.099
"result.158",0.452479530973783,-0.012,0.099
"result.159",0.215896631271558,-0.078,0.099
"result.160",0.270328163053436,-0.061,0.099
"result.161",0.125577792996476,-0.114,0.099
"result.162",0.912983669395068,0.135,0.099
"result.163",0.525752628759307,0.006,0.099
"result.164",0.129653801547911,-0.111,0.099
"result.165",0.512596851951151,0.003,0.098
"result.166",0.388980045910572,-0.028,0.099
"result.167",0.204246412285001,-0.082,0.099
"result.168",0.445162175863667,-0.014,0.099
"result.169",0.352395344276357,-0.038,0.099
"result.170",0.0271979807979231,-0.191,0.1
"result.171",0.568961644831981,0.017,0.1
"result.172",0.227655759746622,-0.074,0.099
"result.173",0.0681095195705453,-0.148,0.099
"result.174",0.0972806325421302,-0.129,0.099
"result.175",0.345039989486357,-0.04,0.099
"result.176",0.442209710013661,-0.015,0.099
"result.177",0.564204924998157,0.016,0.099
"result.178",0.160542461975227,-0.099,0.099
"result.179",0.554454854849378,0.013,0.099
"result.180",0.34385732693726,-0.04,0.099
"result.181",0.124726508422476,-0.114,0.099
"result.182",0.363888904451545,-0.035,0.099
"result.183",0.879966069915801,0.116,0.099
"result.184",0.111843939048395,-0.121,0.099
"result.185",0.991353902728263,0.235,0.099
"result.186",0.317317148499,-0.047,0.099
"result.187",0.0969740676224698,-0.129,0.099
"result.188",0.206530384828653,-0.081,0.099
"result.189",0.305170047698166,-0.05,0.099
"result.190",0.11459345642831,-0.119,0.099
"result.191",0.0185597148070276,-0.209,0.1
"result.192",0.180886777682212,-0.091,0.099
"result.193",0.661368374975605,0.041,0.099
"result.194",0.90176097761915,0.127,0.099
"result.195",0.562635378715117,0.015,0.099
"result.196",0.239692951231101,-0.07,0.099
"result.197",0.966900136820147,0.182,0.099
"result.198",0.168068840776743,-0.095,0.099
"result.199",0.0295309412051936,-0.188,0.1
"result.200",0.887426750636415,0.121,0.1
"result.201",0.00285033472634075,-0.275,0.1
"result.202",0.748923435654142,0.066,0.099
"result.203",0.0804146010034427,-0.139,0.099
"result.204",0.0877632237441973,-0.134,0.099
"result.205",0.351529250960411,-0.038,0.099
"result.206",0.624617092344796,0.031,0.099
"result.207",0.000883376534180786,-0.311,0.1
"result.208",0.402680269385054,-0.025,0.099
"result.209",0.0960288009552037,-0.13,0.099
"result.210",0.890618065350623,0.121,0.099
"result.211",0.00464920653735862,-0.258,0.099
"result.212",0.877382846232405,0.115,0.099
"result.213",0.982940468122642,0.209,0.099
"result.214",0.615319591302128,0.029,0.099
"result.215",0.611467658692968,0.028,0.099
"result.216",0.0355946605410535,-0.179,0.099
"result.217",0.130478307433438,-0.112,0.099
"result.218",0.352867075380698,-0.037,0.099
"result.219",0.0114441848138015,-0.226,0.099
"result.220",0.0404566816523748,-0.173,0.099
"result.221",0.603656477778632,0.026,0.099
"result.222",0.0610762368448088,-0.154,0.099
"result.223",0.00575405266247285,-0.25,0.099
"result.224",0.928521807774651,0.145,0.099
"result.225",0.0996416264330949,-0.127,0.099
"result.226",0.547952862373283,0.012,0.099
"result.227",0.11327025185984,-0.12,0.099
"result.228",0.486072270605666,-0.004,0.099
"result.229",0.38273298838539,-0.03,0.1
"result.230",0.170129151113147,-0.095,0.099
"result.231",0.863817467916279,0.109,0.099
"result.232",0.618515768351294,0.03,0.099
"result.233",0.330599318074866,-0.044,0.099
"result.234",0.0129796095292138,-0.22,0.099
"result.235",0.0201047585529433,-0.203,0.099
"result.236",0.816984806161471,0.089,0.099
"result.237",0.0614164431978405,-0.153,0.099
"result.238",0.593644681336811,0.023,0.099
"result.239",0.620653259972816,0.03,0.099
"result.240",0.582206714176885,0.02,0.099
"result.241",0.00194659333624193,-0.285,0.099
"result.242",0.0631306387387529,-0.152,0.099
"result.243",0.661013540857435,0.041,0.099
"result.244",0.0487656455151021,-0.165,0.099
"result.245",0.028877488754814,-0.189,0.099
"result.246",0.0100900969369879,-0.23,0.099
"result.247",0.634763016800149,0.034,0.099
"result.248",0.347432248228435,-0.039,0.099
"result.249",0.35901657665497,-0.036,0.099
"result.250",0.68268226730325,0.047,0.099
"result.251",0.0847817490604991,-0.136,0.099
"result.252",0.892516198858845,0.123,0.099
"result.253",0.930820977755978,0.148,0.1
"result.254",0.0590686184143299,-0.154,0.099
"result.255",0.902324708767162,0.128,0.099
"result.256",0.148244162139077,-0.104,0.099
"result.257",0.0200238742728916,-0.204,0.1
"result.258",0.920788569191311,0.139,0.099
"result.259",0.871209089332331,0.112,0.099
"result.260",0.387787437457124,-0.028,0.099
"result.261",0.808416413605864,0.086,0.098
"result.262",0.706472940677079,0.054,0.099
"result.263",0.33644297387105,-0.042,0.099
"result.264",0.518248064998408,0.004,0.099
"result.265",0.9602445441754,0.174,0.099
"result.266",0.502671301838185,0.001,0.1
"result.267",0.478515745431829,-0.005,0.099
"result.268",0.0259027146444082,-0.194,0.1
"result.269",0.100335143738289,-0.127,0.099
"result.270",0.182495626821167,-0.089,0.099
"result.271",6.72020836519454e-05,-0.377,0.1
"result.272",0.834982451724763,0.097,0.1
"result.273",0.0484115925654475,-0.166,0.1
"result.274",0.621949703649999,0.03,0.099
"result.275",0.892150816264626,0.123,0.1
"result.276",0.0837090126221404,-0.137,0.099
"result.277",0.0511859235608783,-0.162,0.099
"result.278",0.153500513425263,-0.101,0.099
"result.279",0.075429680679257,-0.143,0.1
"result.280",0.866800864698989,0.11,0.099
"result.281",0.0269940533761028,-0.19,0.099
"result.282",0.663927667098421,0.042,0.099
"result.283",0.0809922482203612,-0.139,0.099
"result.284",0.202848341100216,-0.083,0.1
"result.285",0.179429554511991,-0.091,0.1
"result.286",0.83891418742813,0.098,0.099
"result.287",0.884054484654971,0.118,0.099
"result.288",0.928593854961006,0.145,0.099
"result.289",0.180843095634489,-0.09,0.099
"result.290",0.0261940603750792,-0.191,0.098
"result.291",0.290832463660015,-0.055,0.099
"result.292",0.63017296248976,0.033,0.099
"result.293",0.857823881447918,0.106,0.099
"result.294",0.948955411613487,0.162,0.099
"result.295",0.377531906467137,-0.031,0.099
"result.296",0.245216907003452,-0.069,0.1
"result.297",0.872205317137399,0.112,0.099
"result.298",0.304980120219507,-0.051,0.099
"result.299",0.0401067222763701,-0.173,0.099
"result.300",0.112020384778944,-0.12,0.099
"result.301",0.00531767489828913,-0.252,0.099
"result.302",0.346745777892136,-0.039,0.099
"result.303",0.397651712103042,-0.026,0.099
