"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1906",0.00122199838873073,0.996491706207029,0.248,2.355,-0.095,0.082,0.089,0.1
"result.1907",0.00369804964125964,0.999980243916093,0.217,2.154,0.015,0.081,0.087,0.099
"result.1908",0.527533464552785,0.99998199197631,-0.006,2.237,0.235,0.082,0.089,0.1
"result.1909",0.280365986924145,0.99944186443996,0.048,2.211,0.138,0.082,0.087,0.1
"result.1910",0.0320144988394905,0.999982798387973,0.155,2.235,0.078,0.084,0.091,0.102
"result.1911",0.00131157746695282,0.999835470962927,0.245,2.209,-0.039,0.081,0.086,0.1
"result.1912",0.0141845479802938,0.998021737510958,0.185,2.322,-0.021,0.085,0.091,0.102
"result.1913",0.406825981808995,0.999999811443318,0.019,2.089,0.235,0.082,0.086,0.1
"result.1914",0.0052420317408592,0.997824415802245,0.206,2.165,-0.041,0.08,0.086,0.099
"result.1915",1.88556466801269e-07,0.999536484393574,0.364,2.212,-0.173,0.082,0.086,0.1
"result.1916",0.0277124202890625,0.999874886517157,0.15,1.998,0.061,0.078,0.083,0.098
"result.1917",0.0046931166810202,0.999759745289352,0.215,2.229,-0.016,0.083,0.088,0.101
"result.1918",0.00313309223246692,0.966729386317255,0.227,2.215,-0.121,0.083,0.087,0.101
"result.1919",0.673842704780038,0.999999811443171,-0.037,2.13,0.301,0.082,0.089,0.101
"result.1920",0.0105541676892076,0.999976497351884,0.192,2.158,0.037,0.083,0.088,0.101
"result.1921",0.603792306557853,0.999999811442907,-0.021,2.014,0.326,0.082,0.086,0.1
"result.1922",0.139571696220383,0.996824026160329,0.094,2.373,0.06,0.087,0.09,0.104
"result.1923",2.66103797112114e-05,0.996549487103819,0.322,2.344,-0.168,0.081,0.089,0.099
"result.1924",0.0124805730266054,0.995351303626883,0.18,2.197,-0.031,0.08,0.086,0.098
"result.1925",0.159325128920849,0.999612833628858,0.081,2.108,0.112,0.081,0.087,0.1
"result.1926",0.236014178906598,0.999766373780069,0.06,2.177,0.14,0.083,0.087,0.101
"result.1927",0.0023510554874639,0.999629882216257,0.232,2.17,-0.038,0.082,0.088,0.1
"result.1928",0.174506859982254,0.999999811443225,0.08,2.261,0.164,0.085,0.089,0.102
"result.1929",0.000773605441677666,0.999999811443377,0.266,2.305,-0.017,0.084,0.092,0.102
"result.1930",0.146826559894937,0.999999811443044,0.085,2.087,0.256,0.081,0.088,0.099
"result.1931",0.252761835880604,0.999992358070395,0.054,2.148,0.182,0.081,0.086,0.099
"result.1932",0.674231125265374,0.999968427090693,-0.037,2.126,0.263,0.083,0.087,0.101
"result.1933",0.412132399352662,0.999999811443204,0.018,2.014,0.234,0.081,0.084,0.099
"result.1934",0.000163107727817865,0.990365662430808,0.296,2.349,-0.162,0.083,0.091,0.1
"result.1935",0.115849531827007,0.99992399159564,0.099,2.177,0.116,0.083,0.087,0.101
"result.1936",0.0348614480885872,0.999999811443079,0.147,2.121,0.104,0.081,0.087,0.099
"result.1937",0.0681938412430311,0.999985744312397,0.122,2.103,0.113,0.082,0.086,0.1
"result.1938",0.00617317729465406,0.999896290032359,0.204,2.143,0.008,0.082,0.086,0.1
"result.1939",0.0497336401278959,0.999834832105516,0.137,2.244,0.067,0.083,0.088,0.101
"result.1940",0.00140058022118977,0.999999811443239,0.244,2.275,0.019,0.082,0.091,0.1
"result.1941",0.00227901574999095,0.999998561973452,0.23,2.087,0.016,0.081,0.087,0.1
"result.1942",0.118359166631339,0.999975120637387,0.1,2.246,0.127,0.084,0.089,0.102
"result.1943",0.011696158245704,0.999999811443228,0.18,2.063,0.093,0.08,0.085,0.098
"result.1944",0.0225785141316929,0.999812271597182,0.169,2.269,0.035,0.085,0.091,0.102
"result.1945",0.0208844883082831,0.999998334180011,0.168,2.205,0.076,0.082,0.087,0.1
"result.1946",0.000962779408601691,0.999844880563192,0.256,2.324,-0.05,0.082,0.09,0.1
"result.1947",0.0508959419744077,0.999437255635086,0.134,2.181,0.053,0.082,0.087,0.1
"result.1948",0.304018597509257,0.99228072040156,0.042,2.082,0.098,0.081,0.086,0.099
"result.1949",0.164633991189081,0.99999981144269,0.083,2.214,0.179,0.084,0.091,0.102
"result.1950",0.0423972576903168,0.999930026018768,0.141,2.134,0.077,0.082,0.088,0.1
"result.1951",0.0310330209398484,0.999874657925707,0.155,2.207,0.053,0.083,0.088,0.101
"result.1952",0.0369132479424312,0.99998224958209,0.145,2.152,0.087,0.081,0.086,0.099
"result.1953",0.03519997176721,0.999789977721001,0.148,2.125,0.055,0.082,0.087,0.1
"result.1954",0.127178191155967,0.9999707615661,0.093,2.125,0.134,0.082,0.086,0.1
"result.1955",0.0278679257080717,0.999999811443267,0.158,2.207,0.088,0.083,0.088,0.101
"result.1956",0.00629321282252167,0.999999811442775,0.207,2.204,0.07,0.083,0.09,0.101
"result.1957",0.231380872351366,0.999812917487157,0.061,2.202,0.142,0.083,0.088,0.101
"result.1958",0.0326851044549259,0.999999811443278,0.15,2.124,0.125,0.082,0.088,0.1
"result.1959",0.0505358033371964,0.999929539572919,0.131,2.075,0.087,0.08,0.086,0.099
"result.1960",0.157964933244441,0.999998971226594,0.085,2.224,0.159,0.084,0.089,0.102
"result.1961",0.000888606345514209,0.999906485711248,0.259,2.143,-0.043,0.083,0.087,0.101
"result.1962",0.953795988969613,0.999999811443223,-0.138,1.882,0.396,0.082,0.083,0.101
"result.1963",0.0701514216566126,0.99999981144323,0.123,2.235,0.153,0.084,0.09,0.101
"result.1964",0.00262303177719843,0.99895457768847,0.228,2.192,-0.05,0.082,0.087,0.1
"result.1965",0.00324352034622725,0.999394930324224,0.227,2.179,-0.04,0.083,0.088,0.101
"result.1966",0.000971235253009045,0.999997456893416,0.255,2.319,-0.014,0.082,0.09,0.1
"result.1967",0.0479309037443638,0.999908226905964,0.134,2.097,0.08,0.08,0.086,0.099
"result.1968",0.0558319470905142,0.999999811442816,0.134,2.177,0.121,0.084,0.087,0.102
"result.1969",0.0320307177837577,0.999969037990795,0.153,2.159,0.074,0.082,0.088,0.1
"result.1970",0.274152746895848,0.99999981144314,0.05,2.047,0.247,0.083,0.087,0.101
"result.1971",0.00132236140681401,0.999999811442194,0.253,2.32,0.12,0.084,0.089,0.102
"result.1972",0.223907995199608,0.999703328255709,0.063,2.219,0.132,0.083,0.089,0.101
"result.1973",0.00253363122623802,0.999580332028264,0.224,2.097,-0.031,0.08,0.086,0.099
"result.1974",0.0112336562462584,0.999999811442702,0.188,2.231,0.062,0.082,0.088,0.1
"result.1975",0.0532363072192951,0.999817719421942,0.133,2.14,0.071,0.082,0.086,0.1
"result.1976",0.0086369470949238,0.999983598023463,0.195,2.173,0.038,0.082,0.086,0.1
"result.1977",0.633135074764429,0.999636621430915,-0.028,2.055,0.222,0.082,0.085,0.1
"result.1978",0.0847398253980384,0.999999793100978,0.113,2.14,0.133,0.082,0.087,0.101
"result.1979",0.0332541414873645,0.999585095149907,0.156,2.37,0.033,0.085,0.091,0.102
"result.1980",0.000580145661394832,0.999985332994138,0.269,2.284,-0.037,0.083,0.09,0.101
"result.1981",0.000935779078162298,0.999771568026926,0.264,2.432,-0.066,0.085,0.093,0.102
"result.1982",0.00364418271852865,0.999997094980047,0.221,2.163,0.021,0.082,0.088,0.1
"result.1983",0.140620438636918,0.999611797309715,0.089,2.148,0.104,0.083,0.087,0.101
"result.1984",5.60289389227456e-05,0.999931567011223,0.323,2.273,-0.106,0.085,0.091,0.102
"result.1985",0.011184089825954,0.99977288195114,0.185,2.164,0.017,0.081,0.088,0.099
"result.1986",0.251901449087665,0.999992915499499,0.056,2.1,0.183,0.083,0.087,0.101
"result.1987",0.0115593409891638,0.99993575344161,0.186,2.304,0.03,0.082,0.089,0.099
"result.1988",0.00186336474316426,0.997063885533107,0.241,2.254,-0.084,0.083,0.087,0.101
"result.1989",0.00771947183046029,0.999999811443314,0.197,2.171,0.069,0.082,0.087,0.1
"result.1990",0.01304137317081,0.999721549153381,0.185,2.193,0.013,0.083,0.087,0.101
"result.1991",0.057289189184356,0.998931695752716,0.134,2.254,0.043,0.085,0.09,0.102
"result.1992",0.00133730197814931,0.998972428681129,0.258,2.285,-0.082,0.086,0.09,0.103
"result.1993",0.00118152686790664,0.998645215338722,0.247,2.197,-0.073,0.081,0.087,0.099
"result.1994",0.144769269097734,0.999681595855721,0.087,2.18,0.108,0.082,0.087,0.1
"result.1995",0.15606700927853,0.999999811443174,0.082,1.938,0.195,0.081,0.084,0.1
"result.1996",0.0767022604638193,0.996895253942946,0.117,2.171,0.041,0.082,0.086,0.1
"result.1997",0.0965418820533188,0.999932780132479,0.108,2.094,0.11,0.083,0.086,0.101
"result.1998",1.88556466217626e-07,0.999999811443081,0.359,2.239,-0.093,0.082,0.088,0.1
"result.1999",0.00277695264416904,0.964439533937668,0.23,2.388,-0.128,0.083,0.09,0.1
"result.2000",0.0900217451805197,0.999999811442932,0.115,2.206,0.164,0.086,0.089,0.103
