"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1322",0.906931857029646,0.998461196879055,-0.115,2.363,0.282,0.087,0.089,0.104
"result.1323",0.943504467098029,0.999999811440433,-0.138,2.337,0.401,0.087,0.078,0.104
"result.1324",0.972370007548625,0.999868274743866,-0.169,2.361,0.374,0.089,0.082,0.105
"result.1325",0.945333027700417,0.99968619902632,-0.136,2.256,0.329,0.085,0.083,0.102
"result.1326",0.990088482262885,0.999838255351378,-0.212,2.437,0.413,0.091,0.08,0.107
"result.1327",0.999655791921403,0.999999811409513,-0.291,2.084,0.611,0.086,0.088,0.103
"result.1328",0.903203839497603,0.999744349865268,-0.116,2.381,0.311,0.089,0.09,0.106
"result.1329",0.993208236922816,0.999999811414271,-0.206,2.189,0.483,0.084,0.078,0.101
"result.1330",0.950498252882045,0.998974728601734,-0.145,2.325,0.319,0.088,0.088,0.105
"result.1331",0.969166849034131,0.999958216542279,-0.166,2.374,0.385,0.089,0.082,0.105
"result.1332",0.993914117042872,0.999999811398728,-0.218,2.246,0.492,0.087,0.085,0.104
"result.1333",0.998728073861235,0.999937275560863,-0.27,2.351,0.485,0.09,0.079,0.106
"result.1334",0.848645319757849,0.999999811440867,-0.091,2.399,0.354,0.089,0.08,0.105
"result.1335",0.994751601647365,0.999944208863861,-0.226,2.394,0.439,0.088,0.078,0.105
"result.1336",0.990413996155523,0.999999811410129,-0.202,2.242,0.496,0.087,0.079,0.104
"result.1337",0.931405684147889,0.999999811422222,-0.133,2.438,0.379,0.09,0.087,0.106
"result.1338",0.986297389500033,0.999990636885984,-0.195,2.19,0.43,0.088,0.093,0.105
"result.1339",0.969411262146332,0.999755980162449,-0.169,2.319,0.367,0.09,0.095,0.107
"result.1340",0.947040208015656,0.999944108744868,-0.143,2.412,0.359,0.089,0.087,0.105
"result.1341",0.999944666922481,0.999999811409688,-0.338,2.313,0.6,0.089,0.079,0.105
"result.1342",0.821090979653716,0.99911017911398,-0.082,2.39,0.258,0.089,0.095,0.106
"result.1343",0.992398650350808,0.999999811421788,-0.205,2.235,0.472,0.085,0.077,0.102
"result.1344",0.922281359606978,0.999827155387027,-0.126,2.369,0.328,0.089,0.083,0.105
"result.1345",0.715532663691063,0.999972645101966,-0.051,2.472,0.274,0.09,0.084,0.106
"result.1346",0.937950853564419,0.99999981144346,-0.137,2.413,0.378,0.089,0.08,0.106
"result.1347",0.999338221455079,0.999999811441761,-0.287,2.286,0.584,0.09,0.081,0.106
"result.1348",0.308016763495537,0.999903602921037,0.045,2.463,0.163,0.089,0.089,0.105
"result.1349",0.9622964118418,0.999294439219939,-0.158,2.412,0.338,0.089,0.081,0.105
"result.1350",0.984650995144988,0.998683542794907,-0.194,2.43,0.364,0.09,0.079,0.106
"result.1351",0.99212424213402,0.999545137353665,-0.214,2.387,0.4,0.089,0.077,0.105
"result.1352",0.84264303490385,0.999968623130449,-0.086,2.178,0.311,0.086,0.091,0.103
"result.1353",0.93141089104497,0.999988299660004,-0.128,2.249,0.361,0.086,0.086,0.103
"result.1354",0.784113436958559,0.999986687502211,-0.07,2.343,0.3,0.09,0.093,0.106
"result.1355",0.721469546487385,0.99999978398798,-0.052,2.416,0.293,0.089,0.089,0.106
