"","V1","V2","V3"
"result.1",0.29221385517491,-0.052,0.095
"result.2",0.896283276285607,0.12,0.095
"result.3",0.701639578611342,0.05,0.095
"result.4",0.976136600319922,0.188,0.095
"result.5",0.955494887014627,0.161,0.095
"result.6",0.87898425634033,0.111,0.095
"result.7",0.981972879621087,0.199,0.095
"result.8",0.495816491417132,-0.001,0.095
"result.9",0.999689823457079,0.325,0.095
"result.10",0.998942211329209,0.293,0.095
"result.11",0.585746311571052,0.02,0.095
"result.12",0.415261355167499,-0.021,0.095
"result.13",0.557230262869041,0.013,0.095
"result.14",0.280913725758679,-0.055,0.095
"result.15",0.534421710004031,0.008,0.095
"result.16",0.875031648890723,0.109,0.095
"result.17",0.921401458599571,0.134,0.095
"result.18",0.984091032132359,0.204,0.095
"result.19",0.947952088803972,0.154,0.095
"result.20",0.868569760187041,0.106,0.095
"result.21",0.96257695729234,0.17,0.095
"result.22",0.778996754297274,0.073,0.095
"result.23",0.61599732320561,0.028,0.095
"result.24",0.974669342399119,0.186,0.095
"result.25",0.581376604896332,0.019,0.095
"result.26",0.220066972782513,-0.074,0.095
"result.27",0.860017777038082,0.102,0.095
"result.28",0.903374456663807,0.124,0.095
"result.29",0.075700297840892,-0.137,0.095
"result.30",0.752625623847684,0.065,0.095
"result.31",0.993196868054543,0.234,0.095
"result.32",0.386679327844199,-0.028,0.095
"result.33",0.25696657064364,-0.062,0.095
"result.34",0.814712907813694,0.085,0.095
"result.35",0.114928697652146,-0.115,0.095
"result.36",0.858986084566079,0.102,0.095
"result.37",0.808516862148238,0.083,0.095
"result.38",0.975601152745264,0.187,0.095
"result.39",0.065051953826218,-0.144,0.095
"result.40",0.922719289950569,0.135,0.095
"result.41",0.938555160146727,0.147,0.095
"result.42",0.692701134182322,0.048,0.095
"result.43",0.607030592323766,0.026,0.095
"result.44",0.951809758782402,0.158,0.095
"result.45",0.728907569528,0.058,0.095
"result.46",0.987859942330523,0.214,0.095
"result.47",0.843555704709274,0.096,0.095
"result.48",0.750129118512472,0.064,0.095
"result.49",0.848463064207478,0.098,0.095
"result.50",0.384468143739797,-0.028,0.095
"result.51",0.62355684330568,0.03,0.095
"result.52",0.919203234361601,0.133,0.095
"result.53",0.758657307887709,0.067,0.095
"result.54",0.775371007373651,0.072,0.095
"result.55",0.338935073798322,-0.04,0.095
"result.56",0.940931498601103,0.148,0.095
"result.57",0.23693691862913,-0.068,0.095
"result.58",0.255072263657706,-0.063,0.095
"result.59",0.164835807971764,-0.093,0.095
"result.60",0.631915780595216,0.032,0.095
"result.61",0.634433191406692,0.033,0.095
"result.62",0.999398820841918,0.307,0.095
"result.63",0.961239301024819,0.168,0.095
"result.64",0.701200185548297,0.05,0.095
"result.65",0.991044407259282,0.225,0.095
"result.66",0.45387762412947,-0.011,0.095
"result.67",0.996474897145296,0.256,0.095
"result.68",0.478149904220882,-0.005,0.095
"result.69",0.487036956765464,-0.003,0.095
"result.70",0.833461055215095,0.092,0.095
"result.71",0.745848854397387,0.063,0.095
"result.72",0.816979527281702,0.086,0.095
"result.73",0.990900050670581,0.224,0.095
"result.74",0.626312389281305,0.031,0.095
"result.75",0.129556966770776,-0.108,0.095
"result.76",0.924064524635664,0.136,0.095
"result.77",0.868360339754046,0.106,0.095
"result.78",0.972199967489984,0.182,0.095
"result.79",0.476211364254339,-0.006,0.095
"result.80",0.465160891453477,-0.009,0.095
"result.81",0.876120745731028,0.11,0.095
"result.82",0.753818246025022,0.065,0.095
"result.83",0.978992651507707,0.193,0.095
"result.84",0.7561242973307,0.066,0.095
"result.85",0.93565907522147,0.144,0.095
"result.86",0.100668976574538,-0.122,0.095
"result.87",0.402716806076821,-0.024,0.095
"result.88",0.566741556479298,0.016,0.095
"result.89",0.900318169475761,0.122,0.095
"result.90",0.360317264274461,-0.034,0.095
"result.91",0.69746733891511,0.049,0.095
"result.92",0.696166926706195,0.049,0.095
"result.93",0.170231512818357,-0.091,0.095
"result.94",0.606173864618098,0.025,0.095
"result.95",0.606876430165209,0.026,0.095
"result.96",0.5983077955905,0.023,0.095
"result.97",0.830768174765647,0.091,0.095
"result.98",0.82210509936256,0.087,0.095
"result.99",0.795027752784989,0.078,0.095
"result.100",0.880820867148798,0.112,0.095
"result.101",0.830909197257413,0.091,0.095
"result.102",0.960755977584995,0.167,0.095
"result.103",0.278783227824731,-0.056,0.095
"result.104",0.889732151999792,0.116,0.095
"result.105",0.165584240128509,-0.093,0.095
"result.106",0.91343362554207,0.129,0.095
"result.107",0.842599616840879,0.095,0.095
"result.108",0.869212007895907,0.106,0.095
"result.109",0.741611431002412,0.061,0.095
"result.110",0.856789639086861,0.101,0.095
"result.111",0.918277876891261,0.132,0.095
"result.112",0.798762695669736,0.079,0.095
"result.113",0.585437137937645,0.02,0.095
"result.114",0.296575945650128,-0.051,0.095
"result.115",0.873109225676227,0.108,0.095
"result.116",0.738798693158431,0.061,0.095
"result.117",0.774738030950485,0.072,0.095
"result.118",0.663659905408823,0.04,0.095
"result.119",0.650405510052062,0.037,0.095
"result.120",0.713209932348596,0.053,0.095
"result.121",0.766050987624246,0.069,0.095
"result.122",0.395793709486984,-0.025,0.095
"result.123",0.442995876633141,-0.014,0.095
"result.124",0.981262278842941,0.198,0.095
"result.125",0.75735300409408,0.066,0.095
"result.126",0.993576377966922,0.237,0.095
"result.127",0.994153727354619,0.239,0.095
"result.128",0.981302378501391,0.198,0.095
"result.129",0.840757361224416,0.095,0.095
"result.130",0.140435994068192,-0.103,0.095
"result.131",0.91196448340844,0.128,0.095
"result.132",0.711024815557886,0.053,0.095
"result.133",0.975028493445611,0.186,0.095
"result.134",0.783436529678646,0.074,0.095
"result.135",0.529085530137385,0.007,0.095
"result.136",0.829009449198814,0.09,0.095
"result.137",0.456029824886191,-0.011,0.095
"result.138",0.273446494379397,-0.057,0.095
"result.139",0.367496865035747,-0.032,0.095
"result.140",0.438694703412152,-0.015,0.095
"result.141",0.310985603733023,-0.047,0.095
"result.142",0.876000828962412,0.109,0.095
"result.143",0.84996444334126,0.098,0.095
"result.144",0.908581068948268,0.126,0.095
"result.145",0.960967537884931,0.168,0.095
"result.146",0.8800569543561,0.112,0.095
"result.147",0.619771956422759,0.029,0.095
"result.148",0.975982673527096,0.188,0.095
"result.149",0.987997642750837,0.214,0.095
"result.150",0.894604823693751,0.119,0.095
"result.151",0.785570538172952,0.075,0.095
"result.152",0.346597838883945,-0.038,0.095
"result.153",0.677103538365114,0.043,0.095
"result.154",0.924862379438488,0.137,0.095
"result.155",0.167616930049777,-0.092,0.095
"result.156",0.882051038885581,0.113,0.095
"result.157",0.867882366568103,0.106,0.095
"result.158",0.803628285932859,0.081,0.095
"result.159",0.973538502349135,0.184,0.095
"result.160",0.51034727688948,0.002,0.095
"result.161",0.821880795771472,0.088,0.095
"result.162",0.913815274361012,0.129,0.095
