"","V1","V2","V3"
"result.143",0.0143219332087327,-0.208,0.095
"result.144",0.468139014826299,-0.008,0.095
"result.145",0.242452410620582,-0.067,0.095
"result.146",0.100567321443185,-0.122,0.095
"result.147",0.162891684630078,-0.094,0.095
"result.148",0.159592172373142,-0.095,0.095
"result.149",0.1864552010139,-0.085,0.095
"result.150",0.282678643982121,-0.055,0.095
"result.151",0.0312275063106049,-0.178,0.095
"result.152",0.0514731572201851,-0.156,0.095
"result.153",0.181586834647663,-0.087,0.095
"result.154",0.192185774857263,-0.083,0.095
"result.155",0.00680799475494263,-0.235,0.095
"result.156",0.130440530063223,-0.107,0.095
"result.157",0.115895448560251,-0.114,0.095
"result.158",0.0956327768414808,-0.125,0.095
"result.159",0.0971591503539942,-0.124,0.095
"result.160",0.0583246832151026,-0.149,0.095
"result.161",0.350849016377362,-0.037,0.095
"result.162",0.0728788801766376,-0.138,0.095
"result.163",0.441504856038924,-0.014,0.095
"result.164",0.850415239343674,0.099,0.095
"result.165",0.115486638875741,-0.114,0.095
"result.166",0.244605896270711,-0.066,0.095
"result.167",0.405935126222599,-0.023,0.095
"result.168",0.0200717959538922,-0.196,0.095
"result.169",0.00671824561108477,-0.235,0.095
"result.170",0.55885413247008,0.014,0.095
"result.171",0.197710835602264,-0.081,0.095
"result.172",0.196796522122384,-0.081,0.095
"result.173",0.163629211230575,-0.093,0.095
"result.174",0.280470451960651,-0.056,0.096
"result.175",0.022886758879503,-0.19,0.095
"result.176",0.05134243455487,-0.156,0.096
"result.177",0.352065870800347,-0.036,0.095
"result.178",0.00113379783902156,-0.291,0.095
"result.179",0.00379057626615695,-0.254,0.095
"result.180",0.190117221757954,-0.084,0.095
"result.181",0.0862192844686673,-0.13,0.095
"result.182",0.0985597537153578,-0.123,0.096
"result.183",0.257410651054831,-0.062,0.095
"result.184",0.0363333485460528,-0.172,0.096
"result.185",0.11775455548127,-0.113,0.095
"result.186",0.434969233803495,-0.016,0.095
"result.187",0.0157398401566906,-0.205,0.095
"result.188",0.231322191555382,-0.07,0.095
"result.189",0.338528738728749,-0.04,0.095
"result.190",0.000246673792587351,-0.332,0.096
"result.191",0.621386227409835,0.029,0.095
"result.192",0.65401970500232,0.038,0.095
"result.193",0.129432004136679,-0.108,0.095
"result.194",0.0615369868552885,-0.147,0.095
"result.195",0.0282566542208264,-0.182,0.095
"result.196",0.797627880336121,0.079,0.096
"result.197",0.218989543434864,-0.074,0.096
"result.198",0.481163208981345,-0.005,0.095
"result.199",0.187387612120923,-0.085,0.095
"result.200",0.175375562671878,-0.089,0.095
"result.201",0.107518037612296,-0.118,0.095
"result.202",0.00211437501587619,-0.272,0.095
"result.203",0.0186661151348717,-0.199,0.095
"result.204",0.553868993666473,0.013,0.095
"result.205",0.0261107867910453,-0.186,0.096
"result.206",0.141582946083853,-0.102,0.095
"result.207",0.0727106803028635,-0.139,0.096
"result.208",0.0295485854831845,-0.18,0.095
"result.209",0.436370269671993,-0.015,0.095
"result.210",0.200810405573876,-0.08,0.095
"result.211",0.450063479503958,-0.012,0.095
"result.212",0.395875993194564,-0.025,0.095
"result.213",0.00643929080198612,-0.237,0.095
"result.214",0.032047597840261,-0.177,0.096
"result.215",0.0533144239914923,-0.154,0.095
"result.216",0.00171846796171735,-0.279,0.095
"result.217",0.605521990325402,0.025,0.095
"result.218",0.0427247547701868,-0.164,0.095
"result.219",0.0987467320418769,-0.123,0.095
"result.220",0.368627403102903,-0.032,0.096
"result.221",0.177849547605562,-0.088,0.095
"result.222",0.206149165577078,-0.078,0.095
"result.223",0.449710089243097,-0.012,0.095
"result.224",0.00364846660859522,-0.257,0.096
"result.225",0.419633227842235,-0.02,0.095
"result.226",0.0873584466871723,-0.129,0.095
"result.227",0.877323424228881,0.11,0.095
"result.228",0.0726649176777185,-0.139,0.095
"result.229",0.0280289113637336,-0.182,0.095
"result.230",0.883338392437983,0.113,0.095
"result.231",0.33376233185398,-0.041,0.095
"result.232",0.00987424662774902,-0.222,0.095
"result.233",0.0260140755301489,-0.186,0.095
"result.234",0.446001367899347,-0.013,0.095
"result.235",0.146210444157455,-0.101,0.096
"result.236",0.00523001563898895,-0.244,0.095
"result.237",0.0383341801979886,-0.169,0.095
"result.238",0.325210327579246,-0.043,0.095
"result.239",0.217025829497675,-0.075,0.095
"result.240",0.0212023611411593,-0.194,0.095
"result.241",0.103163383337747,-0.121,0.096
"result.242",0.0243297786209967,-0.189,0.096
"result.243",0.0105217806823117,-0.22,0.095
"result.244",0.00337354760950886,-0.259,0.096
"result.245",0.287896350863479,-0.054,0.096
"result.246",0.0503615274064668,-0.157,0.096
"result.247",0.497006245458596,-0.001,0.095
"result.248",0.106121044644131,-0.119,0.095
"result.249",0.743208769451481,0.062,0.096
"result.250",0.0205202919258797,-0.195,0.095
"result.251",0.166086118084683,-0.093,0.095
"result.252",0.015948724638466,-0.205,0.096
"result.253",0.0228589110732704,-0.191,0.096
"result.254",0.16611830180252,-0.093,0.096
"result.255",0.0388370486209052,-0.168,0.095
"result.256",0.137510791583365,-0.104,0.095
"result.257",0.111055152673798,-0.116,0.095
"result.258",0.0137084736139544,-0.21,0.095
"result.259",5.11873191906904e-05,-0.366,0.095
"result.260",0.454668758727851,-0.011,0.095
"result.261",0.0314560082869576,-0.177,0.095
