"","V1","V2","V3"
"result.1",0.982807983376928,0.201,0.095
"result.2",0.961792098645946,0.168,0.095
"result.3",0.990945644911798,0.224,0.095
"result.4",0.999414312403287,0.308,0.095
"result.5",0.996012305784446,0.252,0.095
"result.6",0.999764242516201,0.332,0.095
"result.7",0.999932603366976,0.36,0.095
"result.8",0.868318360922439,0.106,0.095
"result.9",0.999999786675765,0.405,0.095
"result.10",1,0.509,0.096
"result.11",0.976581768286226,0.188,0.095
"result.12",0.973637158054944,0.184,0.095
"result.13",0.980636921900093,0.196,0.095
"result.14",0.849591806796391,0.098,0.095
"result.15",0.993577171510946,0.236,0.095
"result.16",0.99677329041795,0.259,0.095
"result.17",0.986035910176319,0.208,0.095
"result.18",0.999628110614775,0.32,0.095
"result.19",0.999978298600219,0.38,0.095
"result.20",0.999939710627997,0.363,0.096
"result.21",0.999334491279246,0.305,0.095
"result.22",0.980209696352398,0.195,0.095
"result.23",0.980611622127027,0.196,0.095
"result.24",0.999967120518083,0.374,0.095
"result.25",0.955010758703904,0.161,0.095
"result.26",0.776154718904144,0.072,0.095
"result.27",0.984043458407699,0.204,0.095
"result.28",0.959688759349983,0.166,0.095
"result.29",0.467169771025868,-0.008,0.095
"result.30",0.98926298671129,0.218,0.095
"result.31",0.999871616606132,0.346,0.095
"result.32",0.97790685343014,0.191,0.095
"result.33",0.658338976210456,0.038,0.095
"result.34",0.999075695899051,0.296,0.095
"result.35",0.711387691938814,0.053,0.095
"result.36",0.996949488586214,0.26,0.095
"result.37",0.989981729198045,0.221,0.095
"result.38",0.999504766891334,0.312,0.095
"result.39",0.285449119999306,-0.054,0.095
"result.40",0.999954476784525,0.368,0.095
"result.41",0.996580985761035,0.256,0.095
"result.42",0.999563564661165,0.316,0.095
"result.43",0.695980412299278,0.048,0.095
"result.44",0.998424718994365,0.28,0.095
"result.45",0.972751392795943,0.182,0.095
"result.46",0.999994178278032,0.396,0.095
"result.47",0.991248759954014,0.225,0.095
"result.48",0.991385066070574,0.226,0.095
"result.49",0.996818196303179,0.259,0.095
"result.50",0.9633879900758,0.17,0.095
"result.51",0.971212799554513,0.18,0.095
