"","V1","V2","V3"
"result.1","0.000100654206809053","-0.352","0.095"
"result.2","0.000892411020891337","-0.298","0.096"
"result.3","0.0777281486873666","-0.136","0.096"
"result.4","0.0580673250425816","-0.15","0.095"
"result.5","0.0608342886928044","-0.148","0.095"
"result.6","0.101542588518592","-0.122","0.095"
"result.7","0.0928740844842804","-0.126","0.095"
"result.8","0.0331018323826326","-0.175","0.095"
"result.9","0.188687704210603","-0.084","0.095"
"result.10","0.0693614363247022","-0.142","0.096"
"result.11","0.016301026432006","-0.204","0.095"
"result.12","7.45405803679588e-05","-0.36","0.096"
"result.13","0.0980683949491085","-0.123","0.095"
"result.14","0.000799790928988189","-0.301","0.095"
"result.15","0.0507063139075099","-0.156","0.095"
"result.16","0.0482849280740625","-0.159","0.096"
"result.17","0.344396480557999","-0.038","0.095"
"result.18","0.126721738052911","-0.109","0.096"
"result.19","0.127482753708684","-0.109","0.095"
"result.20","0.00678987905545825","-0.235","0.095"
"result.21","0.00099040614639164","-0.295","0.095"
"result.22","0.00140934606422692","-0.285","0.095"
"result.23","0.0263183198043021","-0.185","0.095"
"result.24","0.0352541349471009","-0.172","0.095"
"result.25","4.49851950619292e-05","-0.369","0.095"
"result.26","0.000147197755604656","-0.344","0.096"
"result.27","0.00372390409717677","-0.255","0.095"
"result.28","0.00211945520119748","-0.274","0.096"
"result.29","0.0571733418013764","-0.151","0.096"
"result.30","0.0142100016090797","-0.21","0.096"
"result.31","0.0148945345016516","-0.208","0.096"
"result.32","1.88741864643492e-07","-0.411","0.096"
"result.33","0.0143366029336951","-0.208","0.095"
"result.34","0.0127561975601509","-0.212","0.095"
"result.35","1.88806733899358e-07","-0.524","0.096"
"result.36","0.004291266178668","-0.252","0.096"
"result.37","0.0191006960705796","-0.198","0.095"
"result.38","0.00399054292281265","-0.253","0.095"
"result.39","0.000157450579683476","-0.344","0.096"
"result.40","0.541486953836001","0.01","0.095"
"result.41","0.000584536155407689","-0.311","0.096"
"result.42","1.88735780500101e-07","-0.44","0.096"
"result.43","0.000994095649870196","-0.294","0.095"
"result.44","0.443559364029404","-0.014","0.095"
"result.45","0.407709995148126","-0.022","0.096"
"result.46","0.00314928493829481","-0.261","0.095"
"result.47","0.00180980317008018","-0.278","0.096"
"result.48","0.000801274938597073","-0.301","0.095"
"result.49","0.00887211424215539","-0.226","0.096"
"result.50","0.00486860484854766","-0.246","0.095"
"result.51","0.00885994048687984","-0.226","0.095"
"result.52","0.0436069268709512","-0.164","0.096"
"result.53","0.00140147933915021","-0.284","0.095"
"result.54","0.00145788319625045","-0.284","0.096"
"result.55","0.0901305127257935","-0.128","0.095"
"result.56","0.00948353808885724","-0.223","0.095"
"result.57","0.000366220886076616","-0.322","0.096"
"result.58","0.0445124116803417","-0.162","0.095"
"result.59","0.054467932505108","-0.153","0.096"
"result.60","0.221769270248271","-0.073","0.095"
"result.61","0.000752105555510324","-0.303","0.096"
"result.62","0.0129671608516145","-0.212","0.095"
"result.63","0.16988302593163","-0.091","0.095"
"result.64","0.0128670872631176","-0.213","0.095"
"result.65","0.000152825374829787","-0.344","0.096"
"result.66","0.0287636315151177","-0.182","0.096"
"result.67","0.0277558281264802","-0.182","0.095"
"result.68","0.00249713344797415","-0.268","0.095"
"result.69","0.0221325643051823","-0.192","0.096"
"result.70","0.00291868876116916","-0.263","0.096"
"result.71","0.00394850783939954","-0.254","0.096"
"result.72","0.00650572231857951","-0.236","0.095"
"result.73","0.00782879043746159","-0.23","0.095"
"result.74","0.245116402777107","-0.066","0.096"
"result.75","0.000130941381873609","-0.347","0.095"
"result.76","0.000517724574063791","-0.313","0.096"
"result.77","0.00075044105863057","-0.303","0.096"
"result.78","0.00473882299805428","-0.248","0.096"
"result.79","0.00121718557768526","-0.289","0.095"
"result.80","0.00361081201767291","-0.256","0.095"
"result.81","0.0664058767682185","-0.143","0.095"
"result.82","0.00195081951812717","-0.275","0.095"
"result.83","0.008049028655669","-0.23","0.096"
"result.84","0.00798595579304576","-0.23","0.095"
"result.85","0.0402724130233946","-0.167","0.096"
"result.86","0.0083762606549824","-0.228","0.096"
"result.87","0.23449166071388","-0.069","0.095"
"result.88","4.20518386357591e-06","-0.4","0.096"
"result.89","0.121426992933459","-0.111","0.095"
"result.90","0.0166479516655268","-0.203","0.095"
"result.91","0.026458529141242","-0.185","0.095"
"result.92","0.010149863312781","-0.222","0.096"
"result.93","0.0087579194755253","-0.226","0.095"
"result.94","0.0153772055054387","-0.207","0.096"
"result.95","0.0164718177269781","-0.204","0.095"
"result.96","0.0036350170746851","-0.256","0.095"
"result.97","9.29317855057796e-05","-0.355","0.096"
"result.98","0.00329457913300937","-0.259","0.095"
"result.99","0.00465462666691042","-0.248","0.096"
"result.100","0.261195075635355","-0.061","0.095"
"result.101","0.00923471715194587","-0.225","0.095"
"result.102","0.0105891480729342","-0.22","0.096"
"result.103","0.00153614437626835","-0.282","0.095"
"result.104","0.00893876080751492","-0.226","0.096"
"result.105","0.0362073506617668","-0.172","0.095"
"result.106","0.00741644097178022","-0.232","0.095"
"result.107","0.099488937616302","-0.123","0.095"
"result.108","0.01126193763892","-0.218","0.096"
"result.109","0.00252911404915739","-0.268","0.095"
"result.110","1.8874748042989e-07","-0.452","0.096"
