"","V1","V2","V3"
"result.146",0.0143896479495654,0.209,0.095
"result.147",0.0613070025323873,0.147,0.095
"result.148",0.456231994728215,0.011,0.095
"result.149",0.183989177703484,0.086,0.095
"result.150",0.00165359339168147,0.28,0.095
"result.151",0.000409352525841043,0.319,0.096
"result.152",0.0406897877399068,0.166,0.095
"result.153",0.05561463593369,0.152,0.096
"result.154",0.0393393299975627,0.167,0.095
"result.155",0.00744955388782414,0.232,0.095
"result.156",0.00179939446803491,0.278,0.096
"result.157",0.000731429652624585,0.303,0.095
"result.158",0.0488350431589358,0.158,0.095
"result.159",0.0146973596142003,0.208,0.095
"result.160",0.00524080547493564,0.244,0.095
"result.161",0.000894047651346421,0.299,0.096
"result.162",0.219428899069335,0.074,0.095
"result.163",0.0633417322224133,0.146,0.095
"result.164",0.00253026871093311,0.267,0.095
"result.165",0.0164942626828832,0.203,0.095
"result.166",0.0343825832832335,0.174,0.096
"result.167",0.0189615033090557,0.198,0.095
"result.168",0.0293799690716358,0.18,0.095
"result.169",0.0144209656711813,0.208,0.095
"result.170",0.000304682239657725,0.327,0.096
"result.171",0.112181558638545,0.116,0.096
"result.172",0.0309220285465526,0.178,0.095
"result.173",0.00187856796569436,0.277,0.096
"result.174",0.0105719750099858,0.22,0.095
"result.175",0.00918876606756853,0.225,0.095
"result.176",0.0286968900623469,0.181,0.095
"result.177",0.0497935150752736,0.157,0.095
"result.178",0.00995477227395752,0.222,0.096
"result.179",0.0485027023871116,0.159,0.095
"result.180",0.0322204564553677,0.176,0.095
"result.181",0.0023216794108709,0.27,0.095
"result.182",0.0294286587057761,0.18,0.095
"result.183",0.102541200436074,0.121,0.095
"result.184",0.0102513128347141,0.22,0.095
"result.185",0.587502410552805,-0.021,0.095
"result.186",0.0479934352876248,0.159,0.096
"result.187",0.00034790597329657,0.324,0.096
"result.188",0.0196844327680147,0.196,0.095
"result.189",0.00348045154283963,0.256,0.095
"result.190",0.000688779079861598,0.305,0.095
"result.191",0.000257712144101933,0.332,0.096
"result.192",0.00973229284595521,0.223,0.095
"result.193",0.0288112841244099,0.181,0.095
"result.194",0.105605689315696,0.119,0.095
"result.195",0.0785879243318113,0.135,0.095
"result.196",0.0249071337695356,0.187,0.095
"result.197",0.471658212431612,0.007,0.095
"result.198",0.00893797770124996,0.226,0.095
"result.199",6.10366685340607e-05,0.363,0.096
"result.200",0.110534335007576,0.117,0.095
"result.201",2.64819492465371e-05,0.379,0.096
"result.202",0.035287043381668,0.172,0.095
"result.203",0.00244639322790113,0.268,0.095
"result.204",0.000799656754693488,0.301,0.096
"result.205",0.034416561355507,0.174,0.095
"result.206",0.0621015278261996,0.146,0.095
"result.207",9.38986688880759e-05,0.354,0.096
"result.208",0.00795182837333873,0.23,0.095
"result.209",0.0081614743922173,0.229,0.095
"result.210",0.152509334975795,0.098,0.095
"result.211",0.000127899480472792,0.347,0.096
